Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,85079,1965,01,01,,,
IDCJAC0010,85079,1965,01,02,22.2,,Y
IDCJAC0010,85079,1965,01,03,14.4,1,Y
IDCJAC0010,85079,1965,01,04,20.6,1,Y
IDCJAC0010,85079,1965,01,05,18.9,1,Y
IDCJAC0010,85079,1965,01,06,21.1,1,Y
IDCJAC0010,85079,1965,01,07,16.1,1,Y
IDCJAC0010,85079,1965,01,08,20.6,1,Y
IDCJAC0010,85079,1965,01,09,24.7,1,Y
IDCJAC0010,85079,1965,01,10,26.1,1,Y
IDCJAC0010,85079,1965,01,11,29.4,1,Y
IDCJAC0010,85079,1965,01,12,8.3,1,Y
IDCJAC0010,85079,1965,01,13,14.4,1,Y
IDCJAC0010,85079,1965,01,14,20.3,1,Y
IDCJAC0010,85079,1965,01,15,25.0,1,Y
IDCJAC0010,85079,1965,01,16,27.8,1,Y
IDCJAC0010,85079,1965,01,17,31.7,1,Y
IDCJAC0010,85079,1965,01,18,33.3,1,Y
IDCJAC0010,85079,1965,01,19,16.9,1,Y
IDCJAC0010,85079,1965,01,20,13.3,1,Y
IDCJAC0010,85079,1965,01,21,11.7,1,Y
IDCJAC0010,85079,1965,01,22,17.2,1,Y
IDCJAC0010,85079,1965,01,23,16.7,1,Y
IDCJAC0010,85079,1965,01,24,23.3,1,Y
IDCJAC0010,85079,1965,01,25,15.6,1,Y
IDCJAC0010,85079,1965,01,26,15.0,1,Y
IDCJAC0010,85079,1965,01,27,17.2,1,Y
IDCJAC0010,85079,1965,01,28,19.2,1,Y
IDCJAC0010,85079,1965,01,29,23.3,1,Y
IDCJAC0010,85079,1965,01,30,24.7,1,Y
IDCJAC0010,85079,1965,01,31,15.8,1,Y
IDCJAC0010,85079,1965,02,01,18.9,1,Y
IDCJAC0010,85079,1965,02,02,23.9,1,Y
IDCJAC0010,85079,1965,02,03,28.3,1,Y
IDCJAC0010,85079,1965,02,04,25.6,1,Y
IDCJAC0010,85079,1965,02,05,18.3,1,Y
IDCJAC0010,85079,1965,02,06,24.4,1,Y
IDCJAC0010,85079,1965,02,07,27.2,1,Y
IDCJAC0010,85079,1965,02,08,28.3,1,Y
IDCJAC0010,85079,1965,02,09,30.0,1,Y
IDCJAC0010,85079,1965,02,10,16.4,1,Y
IDCJAC0010,85079,1965,02,11,12.2,1,Y
IDCJAC0010,85079,1965,02,12,14.4,1,Y
IDCJAC0010,85079,1965,02,13,19.4,1,Y
IDCJAC0010,85079,1965,02,14,22.2,1,Y
IDCJAC0010,85079,1965,02,15,27.8,1,Y
IDCJAC0010,85079,1965,02,16,30.0,1,Y
IDCJAC0010,85079,1965,02,17,30.6,1,Y
IDCJAC0010,85079,1965,02,18,24.4,1,Y
IDCJAC0010,85079,1965,02,19,25.3,1,Y
IDCJAC0010,85079,1965,02,20,26.1,1,Y
IDCJAC0010,85079,1965,02,21,27.8,1,Y
IDCJAC0010,85079,1965,02,22,32.2,1,Y
IDCJAC0010,85079,1965,02,23,17.2,1,Y
IDCJAC0010,85079,1965,02,24,19.4,1,Y
IDCJAC0010,85079,1965,02,25,19.4,1,Y
IDCJAC0010,85079,1965,02,26,20.3,1,Y
IDCJAC0010,85079,1965,02,27,22.2,1,Y
IDCJAC0010,85079,1965,02,28,20.0,1,Y
IDCJAC0010,85079,1965,03,01,23.6,1,Y
IDCJAC0010,85079,1965,03,02,27.2,1,Y
IDCJAC0010,85079,1965,03,03,32.2,1,Y
IDCJAC0010,85079,1965,03,04,32.8,1,Y
IDCJAC0010,85079,1965,03,05,21.9,1,Y
IDCJAC0010,85079,1965,03,06,32.2,1,Y
