Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,86082,1965,01,01,,,
IDCJAC0010,86082,1965,01,02,20.6,1,Y
IDCJAC0010,86082,1965,01,03,18.9,1,Y
IDCJAC0010,86082,1965,01,04,19.2,1,Y
IDCJAC0010,86082,1965,01,05,20.3,1,Y
IDCJAC0010,86082,1965,01,06,17.2,1,Y
IDCJAC0010,86082,1965,01,07,23.3,1,Y
IDCJAC0010,86082,1965,01,08,,,
IDCJAC0010,86082,1965,01,09,27.8,1,Y
IDCJAC0010,86082,1965,01,10,31.1,1,Y
IDCJAC0010,86082,1965,01,11,16.1,1,Y
IDCJAC0010,86082,1965,01,12,17.2,1,Y
IDCJAC0010,86082,1965,01,13,16.7,1,Y
IDCJAC0010,86082,1965,01,14,20.3,1,Y
IDCJAC0010,86082,1965,01,15,33.3,1,Y
IDCJAC0010,86082,1965,01,16,,,
IDCJAC0010,86082,1965,01,17,35.0,1,Y
IDCJAC0010,86082,1965,01,18,19.2,1,Y
IDCJAC0010,86082,1965,01,19,17.5,1,Y
IDCJAC0010,86082,1965,01,20,17.2,1,Y
IDCJAC0010,86082,1965,01,21,20.0,1,Y
IDCJAC0010,86082,1965,01,22,18.3,1,Y
IDCJAC0010,86082,1965,01,23,23.3,1,Y
IDCJAC0010,86082,1965,01,24,21.1,1,Y
IDCJAC0010,86082,1965,01,25,18.3,1,Y
IDCJAC0010,86082,1965,01,26,21.7,1,Y
IDCJAC0010,86082,1965,01,27,23.3,1,Y
IDCJAC0010,86082,1965,01,28,27.8,1,Y
IDCJAC0010,86082,1965,01,29,26.7,1,Y
IDCJAC0010,86082,1965,01,30,24.6,1,Y
IDCJAC0010,86082,1965,01,31,23.3,1,Y
IDCJAC0010,86082,1965,02,01,25.0,1,Y
IDCJAC0010,86082,1965,02,02,29.7,1,Y
IDCJAC0010,86082,1965,02,03,23.3,1,Y
IDCJAC0010,86082,1965,02,04,19.4,1,Y
IDCJAC0010,86082,1965,02,05,25.0,1,Y
IDCJAC0010,86082,1965,02,06,24.4,1,Y
IDCJAC0010,86082,1965,02,07,31.4,1,Y
IDCJAC0010,86082,1965,02,08,32.5,1,Y
IDCJAC0010,86082,1965,02,09,18.6,1,Y
IDCJAC0010,86082,1965,02,10,18.3,1,Y
IDCJAC0010,86082,1965,02,11,18.9,1,Y
IDCJAC0010,86082,1965,02,12,20.8,1,Y
IDCJAC0010,86082,1965,02,13,20.0,1,Y
IDCJAC0010,86082,1965,02,14,29.4,1,Y
IDCJAC0010,86082,1965,02,15,33.2,1,Y
IDCJAC0010,86082,1965,02,16,29.3,1,Y
IDCJAC0010,86082,1965,02,17,26.3,1,Y
IDCJAC0010,86082,1965,02,18,26.8,1,Y
IDCJAC0010,86082,1965,02,19,24.1,1,Y
IDCJAC0010,86082,1965,02,20,23.4,1,Y
IDCJAC0010,86082,1965,02,21,33.2,1,Y
IDCJAC0010,86082,1965,02,22,20.0,1,Y
IDCJAC0010,86082,1965,02,23,22.1,1,Y
IDCJAC0010,86082,1965,02,24,21.9,1,Y
IDCJAC0010,86082,1965,02,25,21.7,1,Y
