Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,86033,1965,01,01,20.0,,Y
IDCJAC0010,86033,1965,01,02,19.2,1,Y
IDCJAC0010,86033,1965,01,03,19.7,1,Y
IDCJAC0010,86033,1965,01,04,19.4,1,Y
IDCJAC0010,86033,1965,01,05,21.9,1,Y
IDCJAC0010,86033,1965,01,06,18.9,1,Y
IDCJAC0010,86033,1965,01,07,24.2,1,Y
IDCJAC0010,86033,1965,01,08,29.4,1,Y
IDCJAC0010,86033,1965,01,09,31.1,1,Y
IDCJAC0010,86033,1965,01,10,34.2,1,Y
IDCJAC0010,86033,1965,01,11,16.4,1,Y
IDCJAC0010,86033,1965,01,12,18.3,1,Y
IDCJAC0010,86033,1965,01,13,17.2,1,Y
IDCJAC0010,86033,1965,01,14,21.4,1,Y
IDCJAC0010,86033,1965,01,15,33.9,1,Y
IDCJAC0010,86033,1965,01,16,37.5,1,Y
IDCJAC0010,86033,1965,01,17,39.7,1,Y
IDCJAC0010,86033,1965,01,18,20.6,1,Y
IDCJAC0010,86033,1965,01,19,20.0,1,Y
IDCJAC0010,86033,1965,01,20,17.8,1,Y
IDCJAC0010,86033,1965,01,21,22.2,1,Y
IDCJAC0010,86033,1965,01,22,18.9,1,Y
IDCJAC0010,86033,1965,01,23,23.1,1,Y
IDCJAC0010,86033,1965,01,24,,,
IDCJAC0010,86033,1965,01,25,18.3,,Y
IDCJAC0010,86033,1965,01,26,22.2,1,Y
IDCJAC0010,86033,1965,01,27,23.9,1,Y
IDCJAC0010,86033,1965,01,28,29.4,1,Y
IDCJAC0010,86033,1965,01,29,30.3,1,Y
IDCJAC0010,86033,1965,01,30,20.0,1,Y
IDCJAC0010,86033,1965,01,31,20.0,1,Y
IDCJAC0010,86033,1965,02,01,24.7,1,Y
IDCJAC0010,86033,1965,02,02,32.5,1,Y
IDCJAC0010,86033,1965,02,03,28.1,1,Y
IDCJAC0010,86033,1965,02,04,20.0,1,Y
IDCJAC0010,86033,1965,02,05,23.1,1,Y
IDCJAC0010,86033,1965,02,06,32.8,1,Y
IDCJAC0010,86033,1965,02,07,33.1,1,Y
IDCJAC0010,86033,1965,02,08,33.6,1,Y
IDCJAC0010,86033,1965,02,09,18.9,1,Y
IDCJAC0010,86033,1965,02,10,18.3,1,Y
IDCJAC0010,86033,1965,02,11,,1,
IDCJAC0010,86033,1965,02,12,19.4,,Y
IDCJAC0010,86033,1965,02,13,21.9,1,Y
IDCJAC0010,86033,1965,02,14,30.3,1,Y
IDCJAC0010,86033,1965,02,15,37.5,1,Y
IDCJAC0010,86033,1965,02,16,32.2,1,Y
IDCJAC0010,86033,1965,02,17,22.8,1,Y
IDCJAC0010,86033,1965,02,18,25.0,1,Y
IDCJAC0010,86033,1965,02,19,24.7,1,Y
IDCJAC0010,86033,1965,02,20,30.0,1,Y
IDCJAC0010,86033,1965,02,21,35.8,1,Y
IDCJAC0010,86033,1965,02,22,19.4,1,Y
IDCJAC0010,86033,1965,02,23,23.1,1,Y
IDCJAC0010,86033,1965,02,24,23.3,1,Y
IDCJAC0010,86033,1965,02,25,20.6,1,Y
IDCJAC0010,86033,1965,02,26,23.3,1,Y
IDCJAC0010,86033,1965,02,27,20.8,1,Y
IDCJAC0010,86033,1965,02,28,22.8,1,Y
IDCJAC0010,86033,1965,03,01,27.8,1,Y
IDCJAC0010,86033,1965,03,02,37.5,1,Y
IDCJAC0010,86033,1965,03,03,37.5,1,Y
IDCJAC0010,86033,1965,03,04,23.3,1,Y
IDCJAC0010,86033,1965,03,05,37.5,1,Y
IDCJAC0010,86033,1965,03,06,23.3,1,Y
IDCJAC0010,86033,1965,03,07,25.0,1,Y
IDCJAC0010,86033,1965,03,08,20.0,1,Y
IDCJAC0010,86033,1965,03,09,20.0,1,Y
IDCJAC0010,86033,1965,03,10,28.3,1,Y
IDCJAC0010,86033,1965,03,11,33.9,1,Y
IDCJAC0010,86033,1965,03,12,18.6,1,Y
IDCJAC0010,86033,1965,03,13,18.3,1,Y
IDCJAC0010,86033,1965,03,14,17.8,1,Y
IDCJAC0010,86033,1965,03,15,21.1,1,Y
IDCJAC0010,86033,1965,03,16,30.3,1,Y
IDCJAC0010,86033,1965,03,17,32.5,1,Y
IDCJAC0010,86033,1965,03,18,23.1,1,Y
IDCJAC0010,86033,1965,03,19,19.2,1,Y
IDCJAC0010,86033,1965,03,20,19.2,1,Y
IDCJAC0010,86033,1965,03,21,17.2,1,Y
IDCJAC0010,86033,1965,03,22,18.3,1,Y
IDCJAC0010,86033,1965,03,23,18.3,1,Y
IDCJAC0010,86033,1965,03,24,18.1,1,Y
IDCJAC0010,86033,1965,03,25,18.1,1,Y
IDCJAC0010,86033,1965,03,26,18.1,1,Y
IDCJAC0010,86033,1965,03,27,26.7,1,Y
IDCJAC0010,86033,1965,03,28,21.4,1,Y
IDCJAC0010,86033,1965,03,29,20.0,1,Y
IDCJAC0010,86033,1965,03,30,21.1,1,Y
IDCJAC0010,86033,1965,03,31,19.4,1,Y
IDCJAC0010,86033,1965,04,01,19.4,1,Y
IDCJAC0010,86033,1965,04,02,17.2,1,Y
IDCJAC0010,86033,1965,04,03,23.9,1,Y
IDCJAC0010,86033,1965,04,04,15.8,1,Y
IDCJAC0010,86033,1965,04,05,16.9,1,Y
IDCJAC0010,86033,1965,04,06,16.9,1,Y
IDCJAC0010,86033,1965,04,07,21.7,1,Y
IDCJAC0010,86033,1965,04,08,22.8,1,Y
IDCJAC0010,86033,1965,04,09,22.8,1,Y
IDCJAC0010,86033,1965,04,10,16.9,1,Y
IDCJAC0010,86033,1965,04,11,20.6,1,Y
IDCJAC0010,86033,1965,04,12,20.3,1,Y
IDCJAC0010,86033,1965,04,13,20.0,1,Y
IDCJAC0010,86033,1965,04,14,21.9,1,Y
IDCJAC0010,86033,1965,04,15,24.2,1,Y
IDCJAC0010,86033,1965,04,16,16.7,1,Y
IDCJAC0010,86033,1965,04,17,16.7,1,Y
IDCJAC0010,86033,1965,04,18,16.7,1,Y
IDCJAC0010,86033,1965,04,19,13.3,1,Y
IDCJAC0010,86033,1965,04,20,16.1,1,Y
IDCJAC0010,86033,1965,04,21,16.1,1,Y
IDCJAC0010,86033,1965,04,22,15.3,1,Y
