Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,86116,1957,01,01,20.0,,Y
IDCJAC0010,86116,1957,01,02,32.2,1,Y
IDCJAC0010,86116,1957,01,03,21.7,1,Y
IDCJAC0010,86116,1957,01,04,22.8,1,Y
IDCJAC0010,86116,1957,01,05,21.1,1,Y
IDCJAC0010,86116,1957,01,06,28.3,1,Y
IDCJAC0010,86116,1957,01,07,18.3,1,Y
IDCJAC0010,86116,1957,01,08,20.6,1,Y
IDCJAC0010,86116,1957,01,09,21.1,1,Y
IDCJAC0010,86116,1957,01,10,20.6,1,Y
IDCJAC0010,86116,1957,01,11,24.4,1,Y
IDCJAC0010,86116,1957,01,12,31.7,1,Y
IDCJAC0010,86116,1957,01,13,22.8,1,Y
IDCJAC0010,86116,1957,01,14,24.4,1,Y
IDCJAC0010,86116,1957,01,15,23.9,1,Y
IDCJAC0010,86116,1957,01,16,18.9,1,Y
IDCJAC0010,86116,1957,01,17,23.3,1,Y
IDCJAC0010,86116,1957,01,18,34.4,1,Y
IDCJAC0010,86116,1957,01,19,18.9,1,Y
IDCJAC0010,86116,1957,01,20,20.0,1,Y
IDCJAC0010,86116,1957,01,21,20.6,1,Y
IDCJAC0010,86116,1957,01,22,20.6,1,Y
IDCJAC0010,86116,1957,01,23,28.9,1,Y
IDCJAC0010,86116,1957,01,24,21.7,1,Y
IDCJAC0010,86116,1957,01,25,20.0,1,Y
IDCJAC0010,86116,1957,01,26,17.2,1,Y
IDCJAC0010,86116,1957,01,27,22.2,1,Y
IDCJAC0010,86116,1957,01,28,28.9,1,Y
IDCJAC0010,86116,1957,01,29,33.3,1,Y
IDCJAC0010,86116,1957,01,30,36.7,1,Y
IDCJAC0010,86116,1957,01,31,24.4,1,Y
IDCJAC0010,86116,1957,02,01,24.4,1,Y
IDCJAC0010,86116,1957,02,02,24.4,1,Y
IDCJAC0010,86116,1957,02,03,20.0,1,Y
IDCJAC0010,86116,1957,02,04,22.8,1,Y
IDCJAC0010,86116,1957,02,05,27.8,1,Y
IDCJAC0010,86116,1957,02,06,28.9,1,Y
IDCJAC0010,86116,1957,02,07,20.6,1,Y
IDCJAC0010,86116,1957,02,08,24.4,1,Y
IDCJAC0010,86116,1957,02,09,27.2,1,Y
IDCJAC0010,86116,1957,02,10,22.2,1,Y
IDCJAC0010,86116,1957,02,11,19.4,1,Y
IDCJAC0010,86116,1957,02,12,25.6,1,Y
IDCJAC0010,86116,1957,02,13,31.1,1,Y
IDCJAC0010,86116,1957,02,14,35.6,1,Y
IDCJAC0010,86116,1957,02,15,20.0,1,Y
IDCJAC0010,86116,1957,02,16,20.6,1,Y
IDCJAC0010,86116,1957,02,17,24.4,1,Y
IDCJAC0010,86116,1957,02,18,27.2,1,Y
