Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,85199,1974,01,01,20.5,,Y
IDCJAC0010,85199,1974,01,02,20.0,1,Y
IDCJAC0010,85199,1974,01,03,30.0,1,Y
IDCJAC0010,85199,1974,01,04,21.5,1,Y
IDCJAC0010,85199,1974,01,05,21.5,1,Y
IDCJAC0010,85199,1974,01,06,23.0,1,Y
IDCJAC0010,85199,1974,01,07,20.0,1,Y
IDCJAC0010,85199,1974,01,08,21.5,1,Y
IDCJAC0010,85199,1974,01,09,28.5,1,Y
IDCJAC0010,85199,1974,01,10,21.0,1,Y
IDCJAC0010,85199,1974,01,11,16.5,1,Y
IDCJAC0010,85199,1974,01,12,20.0,1,Y
IDCJAC0010,85199,1974,01,13,26.0,1,Y
IDCJAC0010,85199,1974,01,14,23.0,1,Y
IDCJAC0010,85199,1974,01,15,23.0,1,Y
IDCJAC0010,85199,1974,01,16,30.0,1,Y
IDCJAC0010,85199,1974,01,17,20.0,1,Y
IDCJAC0010,85199,1974,01,18,21.0,1,Y
IDCJAC0010,85199,1974,01,19,30.5,1,Y
IDCJAC0010,85199,1974,01,20,31.5,1,Y
IDCJAC0010,85199,1974,01,21,17.5,1,Y
IDCJAC0010,85199,1974,01,22,21.0,1,Y
IDCJAC0010,85199,1974,01,23,22.0,1,Y
IDCJAC0010,85199,1974,01,24,28.0,1,Y
IDCJAC0010,85199,1974,01,25,31.0,1,Y
IDCJAC0010,85199,1974,01,26,28.5,1,Y
IDCJAC0010,85199,1974,01,27,31.0,1,Y
IDCJAC0010,85199,1974,01,28,32.0,1,Y
IDCJAC0010,85199,1974,01,29,33.0,1,Y
IDCJAC0010,85199,1974,01,30,33.5,1,Y
IDCJAC0010,85199,1974,01,31,32.5,1,Y
IDCJAC0010,85199,1974,02,01,29.5,1,Y
IDCJAC0010,85199,1974,02,02,19.0,1,Y
IDCJAC0010,85199,1974,02,03,23.0,1,Y
IDCJAC0010,85199,1974,02,04,23.5,1,Y
IDCJAC0010,85199,1974,02,05,29.5,1,Y
IDCJAC0010,85199,1974,02,06,19.5,1,Y
IDCJAC0010,85199,1974,02,07,19.6,1,Y
IDCJAC0010,85199,1974,02,08,21.0,1,Y
IDCJAC0010,85199,1974,02,09,26.0,1,Y
IDCJAC0010,85199,1974,02,10,28.0,1,Y
IDCJAC0010,85199,1974,02,11,31.0,1,Y
IDCJAC0010,85199,1974,02,12,23.0,1,Y
IDCJAC0010,85199,1974,02,13,20.0,1,Y
IDCJAC0010,85199,1974,02,14,18.0,1,Y
IDCJAC0010,85199,1974,02,15,23.5,1,Y
IDCJAC0010,85199,1974,02,16,26.5,1,Y
