Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,85150,1965,01,01,22.2,,Y
IDCJAC0010,85150,1965,01,02,17.8,1,Y
IDCJAC0010,85150,1965,01,03,20.0,1,Y
IDCJAC0010,85150,1965,01,04,23.3,1,Y
IDCJAC0010,85150,1965,01,05,23.3,1,Y
IDCJAC0010,85150,1965,01,06,18.3,1,Y
IDCJAC0010,85150,1965,01,07,20.6,1,Y
IDCJAC0010,85150,1965,01,08,23.3,1,Y
IDCJAC0010,85150,1965,01,09,26.1,1,Y
IDCJAC0010,85150,1965,01,10,27.2,1,Y
IDCJAC0010,85150,1965,01,11,15.6,1,Y
IDCJAC0010,85150,1965,01,12,17.2,1,Y
IDCJAC0010,85150,1965,01,13,16.7,1,Y
IDCJAC0010,85150,1965,01,14,21.1,1,Y
IDCJAC0010,85150,1965,01,15,30.0,1,Y
IDCJAC0010,85150,1965,01,16,36.1,1,Y
IDCJAC0010,85150,1965,01,17,39.4,1,Y
IDCJAC0010,85150,1965,01,18,18.9,1,Y
IDCJAC0010,85150,1965,01,19,17.8,1,Y
IDCJAC0010,85150,1965,01,20,17.8,1,Y
IDCJAC0010,85150,1965,01,21,19.4,1,Y
IDCJAC0010,85150,1965,01,22,19.4,1,Y
IDCJAC0010,85150,1965,01,23,25.6,1,Y
IDCJAC0010,85150,1965,01,24,20.0,1,Y
IDCJAC0010,85150,1965,01,25,19.4,1,Y
IDCJAC0010,85150,1965,01,26,20.0,1,Y
IDCJAC0010,85150,1965,01,27,21.7,1,Y
IDCJAC0010,85150,1965,01,28,23.9,1,Y
IDCJAC0010,85150,1965,01,29,24.4,1,Y
IDCJAC0010,85150,1965,01,30,20.0,1,Y
IDCJAC0010,85150,1965,01,31,21.1,1,Y
IDCJAC0010,85150,1965,02,01,26.1,1,Y
IDCJAC0010,85150,1965,02,02,31.7,1,Y
IDCJAC0010,85150,1965,02,03,30.0,1,Y
IDCJAC0010,85150,1965,02,04,21.1,1,Y
IDCJAC0010,85150,1965,02,05,27.8,1,Y
IDCJAC0010,85150,1965,02,06,31.1,1,Y
