Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,85275,1981,01,01,,,
IDCJAC0010,85275,1981,01,02,,,
IDCJAC0010,85275,1981,01,03,,,
IDCJAC0010,85275,1981,01,04,,,
IDCJAC0010,85275,1981,01,05,,,
IDCJAC0010,85275,1981,01,06,,,
IDCJAC0010,85275,1981,01,07,,,
IDCJAC0010,85275,1981,01,08,,,
IDCJAC0010,85275,1981,01,09,,,
IDCJAC0010,85275,1981,01,10,,,
IDCJAC0010,85275,1981,01,11,,,
IDCJAC0010,85275,1981,01,12,,,
IDCJAC0010,85275,1981,01,13,,,
IDCJAC0010,85275,1981,01,14,,,
IDCJAC0010,85275,1981,01,15,,,
IDCJAC0010,85275,1981,01,16,,,
IDCJAC0010,85275,1981,01,17,,,
IDCJAC0010,85275,1981,01,18,,,
IDCJAC0010,85275,1981,01,19,,,
IDCJAC0010,85275,1981,01,20,,,
IDCJAC0010,85275,1981,01,21,,,
IDCJAC0010,85275,1981,01,22,,,
IDCJAC0010,85275,1981,01,23,,,
IDCJAC0010,85275,1981,01,24,,,
IDCJAC0010,85275,1981,01,25,,,
IDCJAC0010,85275,1981,01,26,,,
IDCJAC0010,85275,1981,01,27,,,
IDCJAC0010,85275,1981,01,28,,,
IDCJAC0010,85275,1981,01,29,,,
IDCJAC0010,85275,1981,01,30,,,
IDCJAC0010,85275,1981,01,31,,,
IDCJAC0010,85275,1981,02,01,,,
IDCJAC0010,85275,1981,02,02,,,
IDCJAC0010,85275,1981,02,03,,,
IDCJAC0010,85275,1981,02,04,,,
IDCJAC0010,85275,1981,02,05,,,
IDCJAC0010,85275,1981,02,06,,,
IDCJAC0010,85275,1981,02,07,,,
IDCJAC0010,85275,1981,02,08,,,
IDCJAC0010,85275,1981,02,09,,,
IDCJAC0010,85275,1981,02,10,,,
IDCJAC0010,85275,1981,02,11,,,
IDCJAC0010,85275,1981,02,12,,,
IDCJAC0010,85275,1981,02,13,,,
IDCJAC0010,85275,1981,02,14,,,
IDCJAC0010,85275,1981,02,15,,,
IDCJAC0010,85275,1981,02,16,,,
IDCJAC0010,85275,1981,02,17,,,
IDCJAC0010,85275,1981,02,18,,,
IDCJAC0010,85275,1981,02,19,,,
IDCJAC0010,85275,1981,02,20,,,
IDCJAC0010,85275,1981,02,21,,,
IDCJAC0010,85275,1981,02,22,,,
IDCJAC0010,85275,1981,02,23,,,
IDCJAC0010,85275,1981,02,24,,,
IDCJAC0010,85275,1981,02,25,,,
IDCJAC0010,85275,1981,02,26,,,
IDCJAC0010,85275,1981,02,27,,,
IDCJAC0010,85275,1981,02,28,,,
IDCJAC0010,85275,1981,03,01,,,
IDCJAC0010,85275,1981,03,02,,,
IDCJAC0010,85275,1981,03,03,,,
IDCJAC0010,85275,1981,03,04,,,
IDCJAC0010,85275,1981,03,05,,,
IDCJAC0010,85275,1981,03,06,,,
IDCJAC0010,85275,1981,03,07,,,
IDCJAC0010,85275,1981,03,08,,,
IDCJAC0010,85275,1981,03,09,,,
IDCJAC0010,85275,1981,03,10,,,
IDCJAC0010,85275,1981,03,11,,,
IDCJAC0010,85275,1981,03,12,,,
IDCJAC0010,85275,1981,03,13,,,
IDCJAC0010,85275,1981,03,14,,,
IDCJAC0010,85275,1981,03,15,,,
IDCJAC0010,85275,1981,03,16,,,
IDCJAC0010,85275,1981,03,17,,,
IDCJAC0010,85275,1981,03,18,,,
IDCJAC0010,85275,1981,03,19,,,
IDCJAC0010,85275,1981,03,20,,,
IDCJAC0010,85275,1981,03,21,,,
IDCJAC0010,85275,1981,03,22,,,
IDCJAC0010,85275,1981,03,23,,,
IDCJAC0010,85275,1981,03,24,,,
IDCJAC0010,85275,1981,03,25,,,
IDCJAC0010,85275,1981,03,26,,,
IDCJAC0010,85275,1981,03,27,,,
IDCJAC0010,85275,1981,03,28,,,
IDCJAC0010,85275,1981,03,29,,,
IDCJAC0010,85275,1981,03,30,,,
IDCJAC0010,85275,1981,03,31,,,
IDCJAC0010,85275,1981,04,01,25.0,,Y
IDCJAC0010,85275,1981,04,02,23.7,1,Y
IDCJAC0010,85275,1981,04,03,26.0,1,Y
IDCJAC0010,85275,1981,04,04,23.8,1,Y
IDCJAC0010,85275,1981,04,05,27.7,1,Y
IDCJAC0010,85275,1981,04,06,19.8,1,Y
IDCJAC0010,85275,1981,04,07,21.1,1,Y
IDCJAC0010,85275,1981,04,08,23.8,1,Y
IDCJAC0010,85275,1981,04,09,25.8,1,Y
IDCJAC0010,85275,1981,04,10,19.2,1,Y
IDCJAC0010,85275,1981,04,11,21.5,1,Y
IDCJAC0010,85275,1981,04,12,27.5,1,Y
IDCJAC0010,85275,1981,04,13,21.0,1,Y
IDCJAC0010,85275,1981,04,14,18.5,1,Y
IDCJAC0010,85275,1981,04,15,25.9,1,Y
IDCJAC0010,85275,1981,04,16,18.2,1,Y
IDCJAC0010,85275,1981,04,17,19.2,1,Y
IDCJAC0010,85275,1981,04,18,23.1,1,Y
IDCJAC0010,85275,1981,04,19,20.5,1,Y
IDCJAC0010,85275,1981,04,20,16.6,1,Y
IDCJAC0010,85275,1981,04,21,21.5,1,Y
IDCJAC0010,85275,1981,04,22,25.2,1,Y
IDCJAC0010,85275,1981,04,23,18.8,1,Y
IDCJAC0010,85275,1981,04,24,21.4,1,Y
IDCJAC0010,85275,1981,04,25,15.8,1,Y
IDCJAC0010,85275,1981,04,26,17.8,1,Y
IDCJAC0010,85275,1981,04,27,22.6,1,Y
IDCJAC0010,85275,1981,04,28,14.2,1,Y
IDCJAC0010,85275,1981,04,29,15.8,1,Y
IDCJAC0010,85275,1981,04,30,18.7,1,Y
IDCJAC0010,85275,1981,05,01,22.0,1,Y
IDCJAC0010,85275,1981,05,02,25.3,1,Y
IDCJAC0010,85275,1981,05,03,18.7,1,Y
IDCJAC0010,85275,1981,05,04,18.9,1,Y
IDCJAC0010,85275,1981,05,05,22.7,1,Y
IDCJAC0010,85275,1981,05,06,16.7,1,Y
IDCJAC0010,85275,1981,05,07,17.2,1,Y
IDCJAC0010,85275,1981,05,08,16.5,1,Y
IDCJAC0010,85275,1981,05,09,14.0,1,Y
IDCJAC0010,85275,1981,05,10,15.1,1,Y
IDCJAC0010,85275,1981,05,11,16.7,1,Y
IDCJAC0010,85275,1981,05,12,14.2,1,Y
IDCJAC0010,85275,1981,05,13,17.2,1,Y
IDCJAC0010,85275,1981,05,14,18.6,1,Y
IDCJAC0010,85275,1981,05,15,20.6,1,Y
IDCJAC0010,85275,1981,05,16,20.8,1,Y
IDCJAC0010,85275,1981,05,17,12.2,1,Y
IDCJAC0010,85275,1981,05,18,13.8,1,Y
IDCJAC0010,85275,1981,05,19,14.8,1,Y
IDCJAC0010,85275,1981,05,20,15.0,1,Y
IDCJAC0010,85275,1981,05,21,14.5,1,Y
IDCJAC0010,85275,1981,05,22,15.5,1,Y
IDCJAC0010,85275,1981,05,23,17.0,1,Y
IDCJAC0010,85275,1981,05,24,15.3,1,Y
IDCJAC0010,85275,1981,05,25,15.6,1,Y
IDCJAC0010,85275,1981,05,26,,,
IDCJAC0010,85275,1981,05,27,17.7,1,Y
IDCJAC0010,85275,1981,05,28,17.8,1,Y
IDCJAC0010,85275,1981,05,29,18.4,1,Y
IDCJAC0010,85275,1981,05,30,18.0,1,Y
IDCJAC0010,85275,1981,05,31,14.9,1,Y
IDCJAC0010,85275,1981,06,01,16.4,1,Y
IDCJAC0010,85275,1981,06,02,14.4,1,Y
IDCJAC0010,85275,1981,06,03,16.2,1,Y
IDCJAC0010,85275,1981,06,04,15.3,1,Y
IDCJAC0010,85275,1981,06,05,13.5,1,Y
IDCJAC0010,85275,1981,06,06,13.2,1,Y
IDCJAC0010,85275,1981,06,07,14.0,1,Y
IDCJAC0010,85275,1981,06,08,13.5,1,Y
IDCJAC0010,85275,1981,06,09,15.5,1,Y
IDCJAC0010,85275,1981,06,10,13.8,1,Y
IDCJAC0010,85275,1981,06,11,14.7,1,Y
IDCJAC0010,85275,1981,06,12,13.8,1,Y
IDCJAC0010,85275,1981,06,13,17.5,1,Y
IDCJAC0010,85275,1981,06,14,16.5,1,Y
IDCJAC0010,85275,1981,06,15,12.4,1,Y
IDCJAC0010,85275,1981,06,16,12.1,1,Y
IDCJAC0010,85275,1981,06,17,13.4,1,Y
IDCJAC0010,85275,1981,06,18,12.9,1,Y
IDCJAC0010,85275,1981,06,19,14.8,1,Y
IDCJAC0010,85275,1981,06,20,14.3,1,Y
IDCJAC0010,85275,1981,06,21,13.6,1,Y
IDCJAC0010,85275,1981,06,22,14.6,1,Y
IDCJAC0010,85275,1981,06,23,13.2,1,Y
IDCJAC0010,85275,1981,06,24,11.5,1,Y
IDCJAC0010,85275,1981,06,25,9.9,1,Y
IDCJAC0010,85275,1981,06,26,13.6,1,Y
IDCJAC0010,85275,1981,06,27,15.0,1,Y
IDCJAC0010,85275,1981,06,28,17.0,1,Y
IDCJAC0010,85275,1981,06,29,17.4,1,Y
IDCJAC0010,85275,1981,06,30,18.7,1,Y
IDCJAC0010,85275,1981,07,01,15.6,1,Y
IDCJAC0010,85275,1981,07,02,12.5,1,Y
IDCJAC0010,85275,1981,07,03,12.9,1,Y
IDCJAC0010,85275,1981,07,04,11.8,1,Y
IDCJAC0010,85275,1981,07,05,12.1,1,Y
IDCJAC0010,85275,1981,07,06,12.3,1,Y
IDCJAC0010,85275,1981,07,07,12.2,1,Y
IDCJAC0010,85275,1981,07,08,12.4,1,Y
IDCJAC0010,85275,1981,07,09,11.5,1,Y
IDCJAC0010,85275,1981,07,10,11.0,1,Y
IDCJAC0010,85275,1981,07,11,8.9,1,Y
IDCJAC0010,85275,1981,07,12,13.0,1,Y
IDCJAC0010,85275,1981,07,13,12.9,1,Y
IDCJAC0010,85275,1981,07,14,13.3,1,Y
IDCJAC0010,85275,1981,07,15,14.9,1,Y
IDCJAC0010,85275,1981,07,16,17.0,1,Y
IDCJAC0010,85275,1981,07,17,13.5,1,Y
IDCJAC0010,85275,1981,07,18,17.0,1,Y
IDCJAC0010,85275,1981,07,19,15.8,1,Y
