Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,85269,1978,01,01,,,
IDCJAC0010,85269,1978,01,02,,,
IDCJAC0010,85269,1978,01,03,,,
IDCJAC0010,85269,1978,01,04,,,
IDCJAC0010,85269,1978,01,05,,,
IDCJAC0010,85269,1978,01,06,,,
IDCJAC0010,85269,1978,01,07,,,
IDCJAC0010,85269,1978,01,08,,,
IDCJAC0010,85269,1978,01,09,,,
IDCJAC0010,85269,1978,01,10,,,
IDCJAC0010,85269,1978,01,11,,,
IDCJAC0010,85269,1978,01,12,,,
IDCJAC0010,85269,1978,01,13,,,
IDCJAC0010,85269,1978,01,14,,,
IDCJAC0010,85269,1978,01,15,,,
IDCJAC0010,85269,1978,01,16,,,
IDCJAC0010,85269,1978,01,17,,,
IDCJAC0010,85269,1978,01,18,,,
IDCJAC0010,85269,1978,01,19,,,
IDCJAC0010,85269,1978,01,20,,,
IDCJAC0010,85269,1978,01,21,,,
IDCJAC0010,85269,1978,01,22,,,
IDCJAC0010,85269,1978,01,23,,,
IDCJAC0010,85269,1978,01,24,,,
IDCJAC0010,85269,1978,01,25,,,
IDCJAC0010,85269,1978,01,26,,,
IDCJAC0010,85269,1978,01,27,,,
IDCJAC0010,85269,1978,01,28,,,
IDCJAC0010,85269,1978,01,29,,,
IDCJAC0010,85269,1978,01,30,,,
IDCJAC0010,85269,1978,01,31,,,
IDCJAC0010,85269,1978,02,01,,,
IDCJAC0010,85269,1978,02,02,,,
IDCJAC0010,85269,1978,02,03,,,
IDCJAC0010,85269,1978,02,04,,,
IDCJAC0010,85269,1978,02,05,,,
IDCJAC0010,85269,1978,02,06,,,
IDCJAC0010,85269,1978,02,07,,,
IDCJAC0010,85269,1978,02,08,,,
IDCJAC0010,85269,1978,02,09,,,
IDCJAC0010,85269,1978,02,10,,,
IDCJAC0010,85269,1978,02,11,,,
IDCJAC0010,85269,1978,02,12,,,
IDCJAC0010,85269,1978,02,13,,,
IDCJAC0010,85269,1978,02,14,,,
IDCJAC0010,85269,1978,02,15,,,
IDCJAC0010,85269,1978,02,16,,,
IDCJAC0010,85269,1978,02,17,,,
IDCJAC0010,85269,1978,02,18,,,
IDCJAC0010,85269,1978,02,19,,,
IDCJAC0010,85269,1978,02,20,,,
IDCJAC0010,85269,1978,02,21,,,
IDCJAC0010,85269,1978,02,22,,,
IDCJAC0010,85269,1978,02,23,,,
IDCJAC0010,85269,1978,02,24,,,
IDCJAC0010,85269,1978,02,25,,,
IDCJAC0010,85269,1978,02,26,,,
IDCJAC0010,85269,1978,02,27,,,
IDCJAC0010,85269,1978,02,28,,,
IDCJAC0010,85269,1978,03,01,,,
IDCJAC0010,85269,1978,03,02,,,
IDCJAC0010,85269,1978,03,03,,,
IDCJAC0010,85269,1978,03,04,,,
IDCJAC0010,85269,1978,03,05,,,
IDCJAC0010,85269,1978,03,06,,,
IDCJAC0010,85269,1978,03,07,,,
IDCJAC0010,85269,1978,03,08,,,
IDCJAC0010,85269,1978,03,09,,,
IDCJAC0010,85269,1978,03,10,,,
IDCJAC0010,85269,1978,03,11,,,
IDCJAC0010,85269,1978,03,12,,,
IDCJAC0010,85269,1978,03,13,,,
IDCJAC0010,85269,1978,03,14,,,
IDCJAC0010,85269,1978,03,15,,,
IDCJAC0010,85269,1978,03,16,,,
IDCJAC0010,85269,1978,03,17,,,
IDCJAC0010,85269,1978,03,18,,,
IDCJAC0010,85269,1978,03,19,,,
IDCJAC0010,85269,1978,03,20,,,
IDCJAC0010,85269,1978,03,21,,,
IDCJAC0010,85269,1978,03,22,,,
IDCJAC0010,85269,1978,03,23,,,
IDCJAC0010,85269,1978,03,24,,,
IDCJAC0010,85269,1978,03,25,,,
IDCJAC0010,85269,1978,03,26,,,
IDCJAC0010,85269,1978,03,27,,,
IDCJAC0010,85269,1978,03,28,,,
IDCJAC0010,85269,1978,03,29,,,
IDCJAC0010,85269,1978,03,30,,,
IDCJAC0010,85269,1978,03,31,,,
IDCJAC0010,85269,1978,04,01,,,
IDCJAC0010,85269,1978,04,02,,,
IDCJAC0010,85269,1978,04,03,,,
IDCJAC0010,85269,1978,04,04,,,
IDCJAC0010,85269,1978,04,05,,,
IDCJAC0010,85269,1978,04,06,,,
IDCJAC0010,85269,1978,04,07,,,
IDCJAC0010,85269,1978,04,08,,,
IDCJAC0010,85269,1978,04,09,,,
IDCJAC0010,85269,1978,04,10,,,
IDCJAC0010,85269,1978,04,11,,,
IDCJAC0010,85269,1978,04,12,,,
IDCJAC0010,85269,1978,04,13,,,
IDCJAC0010,85269,1978,04,14,,,
IDCJAC0010,85269,1978,04,15,,,
IDCJAC0010,85269,1978,04,16,,,
IDCJAC0010,85269,1978,04,17,,,
IDCJAC0010,85269,1978,04,18,,,
IDCJAC0010,85269,1978,04,19,,,
IDCJAC0010,85269,1978,04,20,,,
IDCJAC0010,85269,1978,04,21,,,
IDCJAC0010,85269,1978,04,22,,,
IDCJAC0010,85269,1978,04,23,,,
IDCJAC0010,85269,1978,04,24,,,
IDCJAC0010,85269,1978,04,25,,,
IDCJAC0010,85269,1978,04,26,,,
IDCJAC0010,85269,1978,04,27,,,
IDCJAC0010,85269,1978,04,28,,,
IDCJAC0010,85269,1978,04,29,,,
IDCJAC0010,85269,1978,04,30,,,
IDCJAC0010,85269,1978,05,01,,,
IDCJAC0010,85269,1978,05,02,,,
IDCJAC0010,85269,1978,05,03,,,
IDCJAC0010,85269,1978,05,04,,,
IDCJAC0010,85269,1978,05,05,,,
IDCJAC0010,85269,1978,05,06,,,
IDCJAC0010,85269,1978,05,07,,,
IDCJAC0010,85269,1978,05,08,,,
IDCJAC0010,85269,1978,05,09,,,
IDCJAC0010,85269,1978,05,10,,,
IDCJAC0010,85269,1978,05,11,,,
IDCJAC0010,85269,1978,05,12,,,
IDCJAC0010,85269,1978,05,13,,,
IDCJAC0010,85269,1978,05,14,,,
IDCJAC0010,85269,1978,05,15,,,
IDCJAC0010,85269,1978,05,16,,,
IDCJAC0010,85269,1978,05,17,,,
IDCJAC0010,85269,1978,05,18,,,
IDCJAC0010,85269,1978,05,19,,,
IDCJAC0010,85269,1978,05,20,,,
IDCJAC0010,85269,1978,05,21,,,
IDCJAC0010,85269,1978,05,22,,,
IDCJAC0010,85269,1978,05,23,,,
IDCJAC0010,85269,1978,05,24,,,
IDCJAC0010,85269,1978,05,25,,,
IDCJAC0010,85269,1978,05,26,,,
IDCJAC0010,85269,1978,05,27,,,
IDCJAC0010,85269,1978,05,28,,,
IDCJAC0010,85269,1978,05,29,,,
IDCJAC0010,85269,1978,05,30,,,
IDCJAC0010,85269,1978,05,31,,,
IDCJAC0010,85269,1978,06,01,,,
IDCJAC0010,85269,1978,06,02,,,
IDCJAC0010,85269,1978,06,03,,,
IDCJAC0010,85269,1978,06,04,,,
IDCJAC0010,85269,1978,06,05,,,
IDCJAC0010,85269,1978,06,06,,,
IDCJAC0010,85269,1978,06,07,,,
IDCJAC0010,85269,1978,06,08,,,
IDCJAC0010,85269,1978,06,09,,,
IDCJAC0010,85269,1978,06,10,,,
IDCJAC0010,85269,1978,06,11,,,
IDCJAC0010,85269,1978,06,12,,,
IDCJAC0010,85269,1978,06,13,,,
IDCJAC0010,85269,1978,06,14,,,
IDCJAC0010,85269,1978,06,15,,,
IDCJAC0010,85269,1978,06,16,,,
IDCJAC0010,85269,1978,06,17,,,
IDCJAC0010,85269,1978,06,18,,,
IDCJAC0010,85269,1978,06,19,,,
IDCJAC0010,85269,1978,06,20,,,
IDCJAC0010,85269,1978,06,21,,,
IDCJAC0010,85269,1978,06,22,,,
IDCJAC0010,85269,1978,06,23,,,
IDCJAC0010,85269,1978,06,24,,,
IDCJAC0010,85269,1978,06,25,,,
IDCJAC0010,85269,1978,06,26,,,
IDCJAC0010,85269,1978,06,27,,,
IDCJAC0010,85269,1978,06,28,,,
IDCJAC0010,85269,1978,06,29,,,
IDCJAC0010,85269,1978,06,30,,,
IDCJAC0010,85269,1978,07,01,,,
IDCJAC0010,85269,1978,07,02,,,
IDCJAC0010,85269,1978,07,03,,,
IDCJAC0010,85269,1978,07,04,,,
IDCJAC0010,85269,1978,07,05,,,
IDCJAC0010,85269,1978,07,06,,,
IDCJAC0010,85269,1978,07,07,,,
IDCJAC0010,85269,1978,07,08,,,
IDCJAC0010,85269,1978,07,09,,,
IDCJAC0010,85269,1978,07,10,,,
IDCJAC0010,85269,1978,07,11,,,
IDCJAC0010,85269,1978,07,12,,,
IDCJAC0010,85269,1978,07,13,,,
IDCJAC0010,85269,1978,07,14,,,
IDCJAC0010,85269,1978,07,15,,,
IDCJAC0010,85269,1978,07,16,,,
IDCJAC0010,85269,1978,07,17,,,
IDCJAC0010,85269,1978,07,18,,,
IDCJAC0010,85269,1978,07,19,,,
IDCJAC0010,85269,1978,07,20,15.6,,Y
IDCJAC0010,85269,1978,07,21,14.6,1,Y
IDCJAC0010,85269,1978,07,22,14.5,1,Y
IDCJAC0010,85269,1978,07,23,11.6,1,Y
IDCJAC0010,85269,1978,07,24,12.5,1,Y
IDCJAC0010,85269,1978,07,25,12.0,1,Y
IDCJAC0010,85269,1978,07,26,12.2,1,Y
IDCJAC0010,85269,1978,07,27,13.2,1,Y
IDCJAC0010,85269,1978,07,28,9.6,1,Y
IDCJAC0010,85269,1978,07,29,12.5,1,Y
IDCJAC0010,85269,1978,07,30,12.2,1,Y
IDCJAC0010,85269,1978,07,31,14.5,1,Y
IDCJAC0010,85269,1978,08,01,14.5,1,Y
IDCJAC0010,85269,1978,08,02,11.5,1,Y
IDCJAC0010,85269,1978,08,03,13.5,1,Y
IDCJAC0010,85269,1978,08,04,16.0,1,Y
IDCJAC0010,85269,1978,08,05,15.5,1,Y
IDCJAC0010,85269,1978,08,06,16.0,1,Y
IDCJAC0010,85269,1978,08,07,11.5,1,Y
IDCJAC0010,85269,1978,08,08,9.7,1,Y
IDCJAC0010,85269,1978,08,09,8.0,1,Y
IDCJAC0010,85269,1978,08,10,10.5,1,Y
IDCJAC0010,85269,1978,08,11,12.2,1,Y
IDCJAC0010,85269,1978,08,12,8.0,1,Y
IDCJAC0010,85269,1978,08,13,6.5,1,Y
IDCJAC0010,85269,1978,08,14,11.0,1,Y
IDCJAC0010,85269,1978,08,15,9.5,1,Y
IDCJAC0010,85269,1978,08,16,10.0,1,Y
IDCJAC0010,85269,1978,08,17,9.5,1,Y
IDCJAC0010,85269,1978,08,18,10.5,1,Y
IDCJAC0010,85269,1978,08,19,12.5,1,Y
IDCJAC0010,85269,1978,08,20,12.0,1,Y
IDCJAC0010,85269,1978,08,21,12.5,1,Y
IDCJAC0010,85269,1978,08,22,7.5,1,Y
IDCJAC0010,85269,1978,08,23,10.0,1,Y
IDCJAC0010,85269,1978,08,24,13.0,1,Y
IDCJAC0010,85269,1978,08,25,13.0,1,Y
IDCJAC0010,85269,1978,08,26,8.5,1,Y
IDCJAC0010,85269,1978,08,27,9.5,1,Y
IDCJAC0010,85269,1978,08,28,13.5,1,Y
IDCJAC0010,85269,1978,08,29,17.0,1,Y
IDCJAC0010,85269,1978,08,30,17.0,1,Y
IDCJAC0010,85269,1978,08,31,,,
IDCJAC0010,85269,1978,09,01,,,
IDCJAC0010,85269,1978,09,02,,,
IDCJAC0010,85269,1978,09,03,,,
IDCJAC0010,85269,1978,09,04,,,
IDCJAC0010,85269,1978,09,05,14.5,,Y
IDCJAC0010,85269,1978,09,06,16.5,1,Y
IDCJAC0010,85269,1978,09,07,14.0,1,Y
IDCJAC0010,85269,1978,09,08,13.0,1,Y
IDCJAC0010,85269,1978,09,09,13.0,1,Y
IDCJAC0010,85269,1978,09,10,16.5,1,Y
IDCJAC0010,85269,1978,09,11,19.5,1,Y
IDCJAC0010,85269,1978,09,12,15.5,1,Y
IDCJAC0010,85269,1978,09,13,8.5,1,Y
IDCJAC0010,85269,1978,09,14,9.5,1,Y
IDCJAC0010,85269,1978,09,15,13.0,1,Y
IDCJAC0010,85269,1978,09,16,,,
IDCJAC0010,85269,1978,09,17,,,
IDCJAC0010,85269,1978,09,18,,,
IDCJAC0010,85269,1978,09,19,,,
IDCJAC0010,85269,1978,09,20,,,
IDCJAC0010,85269,1978,09,21,,,
IDCJAC0010,85269,1978,09,22,,,
IDCJAC0010,85269,1978,09,23,,,
IDCJAC0010,85269,1978,09,24,,,
IDCJAC0010,85269,1978,09,25,,,
IDCJAC0010,85269,1978,09,26,,,
IDCJAC0010,85269,1978,09,27,,,
IDCJAC0010,85269,1978,09,28,,,
IDCJAC0010,85269,1978,09,29,,,
IDCJAC0010,85269,1978,09,30,,,
IDCJAC0010,85269,1978,10,01,,,
IDCJAC0010,85269,1978,10,02,,,
IDCJAC0010,85269,1978,10,03,,,
IDCJAC0010,85269,1978,10,04,,,
IDCJAC0010,85269,1978,10,05,,,
IDCJAC0010,85269,1978,10,06,,,
IDCJAC0010,85269,1978,10,07,,,
IDCJAC0010,85269,1978,10,08,,,
IDCJAC0010,85269,1978,10,09,,,
IDCJAC0010,85269,1978,10,10,,,
IDCJAC0010,85269,1978,10,11,,,
IDCJAC0010,85269,1978,10,12,,,
IDCJAC0010,85269,1978,10,13,,,
IDCJAC0010,85269,1978,10,14,,,
IDCJAC0010,85269,1978,10,15,,,
IDCJAC0010,85269,1978,10,16,,,
IDCJAC0010,85269,1978,10,17,,,
IDCJAC0010,85269,1978,10,18,,,
IDCJAC0010,85269,1978,10,19,,,
IDCJAC0010,85269,1978,10,20,,,
IDCJAC0010,85269,1978,10,21,,,
IDCJAC0010,85269,1978,10,22,,,
IDCJAC0010,85269,1978,10,23,,,
IDCJAC0010,85269,1978,10,24,,,
IDCJAC0010,85269,1978,10,25,,,
IDCJAC0010,85269,1978,10,26,,,
