Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,85227,1975,01,01,28.0,,Y
IDCJAC0010,85227,1975,01,02,21.5,1,Y
IDCJAC0010,85227,1975,01,03,27.5,1,Y
IDCJAC0010,85227,1975,01,04,19.8,1,Y
IDCJAC0010,85227,1975,01,05,20.0,1,Y
IDCJAC0010,85227,1975,01,06,22.7,1,Y
IDCJAC0010,85227,1975,01,07,26.0,1,Y
IDCJAC0010,85227,1975,01,08,28.0,1,Y
IDCJAC0010,85227,1975,01,09,20.0,1,Y
IDCJAC0010,85227,1975,01,10,19.0,1,Y
IDCJAC0010,85227,1975,01,11,14.6,1,Y
IDCJAC0010,85227,1975,01,12,15.6,1,Y
IDCJAC0010,85227,1975,01,13,16.0,1,Y
IDCJAC0010,85227,1975,01,14,18.0,1,Y
IDCJAC0010,85227,1975,01,15,20.0,1,Y
IDCJAC0010,85227,1975,01,16,20.5,1,Y
IDCJAC0010,85227,1975,01,17,19.0,1,Y
IDCJAC0010,85227,1975,01,18,16.8,1,Y
IDCJAC0010,85227,1975,01,19,22.8,1,Y
IDCJAC0010,85227,1975,01,20,31.6,1,Y
IDCJAC0010,85227,1975,01,21,22.5,1,Y
IDCJAC0010,85227,1975,01,22,23.6,1,Y
IDCJAC0010,85227,1975,01,23,19.5,1,Y
IDCJAC0010,85227,1975,01,24,23.0,1,Y
IDCJAC0010,85227,1975,01,25,15.0,1,Y
IDCJAC0010,85227,1975,01,26,14.5,1,Y
IDCJAC0010,85227,1975,01,27,18.4,1,Y
IDCJAC0010,85227,1975,01,28,21.7,1,Y
IDCJAC0010,85227,1975,01,29,26.3,1,Y
IDCJAC0010,85227,1975,01,30,28.2,1,Y
IDCJAC0010,85227,1975,01,31,32.4,1,Y
IDCJAC0010,85227,1975,02,01,27.0,1,Y
IDCJAC0010,85227,1975,02,02,25.4,1,Y
IDCJAC0010,85227,1975,02,03,27.0,1,Y
IDCJAC0010,85227,1975,02,04,26.3,1,Y
IDCJAC0010,85227,1975,02,05,29.0,1,Y
IDCJAC0010,85227,1975,02,06,36.3,1,Y
IDCJAC0010,85227,1975,02,07,36.0,1,Y
IDCJAC0010,85227,1975,02,08,35.4,1,Y
IDCJAC0010,85227,1975,02,09,22.8,1,Y
IDCJAC0010,85227,1975,02,10,24.4,1,Y
IDCJAC0010,85227,1975,02,11,27.5,1,Y
IDCJAC0010,85227,1975,02,12,17.8,1,Y
IDCJAC0010,85227,1975,02,13,19.0,1,Y
IDCJAC0010,85227,1975,02,14,21.9,1,Y
IDCJAC0010,85227,1975,02,15,20.0,1,Y
IDCJAC0010,85227,1975,02,16,22.5,1,Y
IDCJAC0010,85227,1975,02,17,30.0,1,Y
IDCJAC0010,85227,1975,02,18,33.5,1,Y
IDCJAC0010,85227,1975,02,19,29.0,1,Y
IDCJAC0010,85227,1975,02,20,22.5,1,Y
IDCJAC0010,85227,1975,02,21,19.5,1,Y
IDCJAC0010,85227,1975,02,22,21.4,1,Y
IDCJAC0010,85227,1975,02,23,23.8,1,Y
IDCJAC0010,85227,1975,02,24,21.5,1,Y
IDCJAC0010,85227,1975,02,25,23.5,1,Y
IDCJAC0010,85227,1975,02,26,22.8,1,Y
IDCJAC0010,85227,1975,02,27,19.3,1,Y
IDCJAC0010,85227,1975,02,28,19.5,1,Y
IDCJAC0010,85227,1975,03,01,24.6,1,Y
IDCJAC0010,85227,1975,03,02,27.4,1,Y
IDCJAC0010,85227,1975,03,03,17.6,1,Y
IDCJAC0010,85227,1975,03,04,21.0,1,Y
IDCJAC0010,85227,1975,03,05,24.8,1,Y
IDCJAC0010,85227,1975,03,06,31.0,1,Y
IDCJAC0010,85227,1975,03,07,19.4,1,Y
IDCJAC0010,85227,1975,03,08,,,
IDCJAC0010,85227,1975,03,09,20.5,1,Y
IDCJAC0010,85227,1975,03,10,19.0,1,Y
IDCJAC0010,85227,1975,03,11,19.8,1,Y
IDCJAC0010,85227,1975,03,12,19.8,1,Y
IDCJAC0010,85227,1975,03,13,21.0,1,Y
IDCJAC0010,85227,1975,03,14,27.8,1,Y
IDCJAC0010,85227,1975,03,15,19.6,1,Y
IDCJAC0010,85227,1975,03,16,17.0,1,Y
IDCJAC0010,85227,1975,03,17,24.0,1,Y
IDCJAC0010,85227,1975,03,18,24.6,1,Y
IDCJAC0010,85227,1975,03,19,17.8,1,Y
IDCJAC0010,85227,1975,03,20,15.5,1,Y
IDCJAC0010,85227,1975,03,21,15.0,1,Y
IDCJAC0010,85227,1975,03,22,17.4,1,Y
IDCJAC0010,85227,1975,03,23,21.0,1,Y
IDCJAC0010,85227,1975,03,24,16.8,1,Y
IDCJAC0010,85227,1975,03,25,17.6,1,Y
IDCJAC0010,85227,1975,03,26,24.0,1,Y
IDCJAC0010,85227,1975,03,27,27.3,1,Y
IDCJAC0010,85227,1975,03,28,18.8,1,Y
IDCJAC0010,85227,1975,03,29,19.5,1,Y
IDCJAC0010,85227,1975,03,30,17.5,1,Y
IDCJAC0010,85227,1975,03,31,11.6,1,Y
IDCJAC0010,85227,1975,04,01,12.8,1,Y
IDCJAC0010,85227,1975,04,02,14.8,1,Y
IDCJAC0010,85227,1975,04,03,22.5,1,Y
IDCJAC0010,85227,1975,04,04,22.6,1,Y
IDCJAC0010,85227,1975,04,05,18.5,1,Y
IDCJAC0010,85227,1975,04,06,11.6,1,Y
IDCJAC0010,85227,1975,04,07,13.2,1,Y
IDCJAC0010,85227,1975,04,08,14.2,1,Y
IDCJAC0010,85227,1975,04,09,18.0,1,Y
IDCJAC0010,85227,1975,04,10,16.6,1,Y
IDCJAC0010,85227,1975,04,11,17.3,1,Y
IDCJAC0010,85227,1975,04,12,19.5,1,Y
