Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,80049,1965,01,01,30.7,,Y
IDCJAC0010,80049,1965,01,02,24.7,1,Y
IDCJAC0010,80049,1965,01,03,30.0,1,Y
IDCJAC0010,80049,1965,01,04,30.7,1,Y
IDCJAC0010,80049,1965,01,05,32.8,1,Y
IDCJAC0010,80049,1965,01,06,25.0,1,Y
IDCJAC0010,80049,1965,01,07,31.1,1,Y
IDCJAC0010,80049,1965,01,08,31.7,1,Y
IDCJAC0010,80049,1965,01,09,36.1,1,Y
IDCJAC0010,80049,1965,01,10,38.3,1,Y
IDCJAC0010,80049,1965,01,11,21.7,1,Y
IDCJAC0010,80049,1965,01,12,23.3,1,Y
IDCJAC0010,80049,1965,01,13,24.4,1,Y
IDCJAC0010,80049,1965,01,14,29.4,1,Y
IDCJAC0010,80049,1965,01,15,34.4,1,Y
IDCJAC0010,80049,1965,01,16,39.2,1,Y
IDCJAC0010,80049,1965,01,17,42.2,1,Y
IDCJAC0010,80049,1965,01,18,26.7,1,Y
IDCJAC0010,80049,1965,01,19,23.9,1,Y
IDCJAC0010,80049,1965,01,20,22.8,1,Y
IDCJAC0010,80049,1965,01,21,28.1,1,Y
IDCJAC0010,80049,1965,01,22,26.1,1,Y
IDCJAC0010,80049,1965,01,23,31.7,1,Y
IDCJAC0010,80049,1965,01,24,27.2,1,Y
IDCJAC0010,80049,1965,01,25,23.3,1,Y
IDCJAC0010,80049,1965,01,26,28.6,1,Y
IDCJAC0010,80049,1965,01,27,29.7,1,Y
IDCJAC0010,80049,1965,01,28,32.9,1,Y
IDCJAC0010,80049,1965,01,29,31.9,1,Y
IDCJAC0010,80049,1965,01,30,26.4,1,Y
IDCJAC0010,80049,1965,01,31,28.3,1,Y
IDCJAC0010,80049,1965,02,01,31.1,1,Y
IDCJAC0010,80049,1965,02,02,33.1,1,Y
IDCJAC0010,80049,1965,02,03,33.3,1,Y
IDCJAC0010,80049,1965,02,04,25.6,1,Y
IDCJAC0010,80049,1965,02,05,31.7,1,Y
IDCJAC0010,80049,1965,02,06,30.8,1,Y
IDCJAC0010,80049,1965,02,07,33.9,1,Y
IDCJAC0010,80049,1965,02,08,37.5,1,Y
IDCJAC0010,80049,1965,02,09,29.4,1,Y
IDCJAC0010,80049,1965,02,10,22.8,1,Y
IDCJAC0010,80049,1965,02,11,23.3,1,Y
IDCJAC0010,80049,1965,02,12,27.5,1,Y
IDCJAC0010,80049,1965,02,13,31.7,1,Y
IDCJAC0010,80049,1965,02,14,35.0,1,Y
IDCJAC0010,80049,1965,02,15,38.1,1,Y
IDCJAC0010,80049,1965,02,16,41.1,1,Y
IDCJAC0010,80049,1965,02,17,36.9,1,Y
IDCJAC0010,80049,1965,02,18,36.7,1,Y
IDCJAC0010,80049,1965,02,19,28.3,1,Y
IDCJAC0010,80049,1965,02,20,35.6,1,Y
IDCJAC0010,80049,1965,02,21,40.3,1,Y
IDCJAC0010,80049,1965,02,22,28.6,1,Y
IDCJAC0010,80049,1965,02,23,27.8,1,Y
IDCJAC0010,80049,1965,02,24,28.9,1,Y
IDCJAC0010,80049,1965,02,25,30.0,1,Y
IDCJAC0010,80049,1965,02,26,30.6,1,Y
IDCJAC0010,80049,1965,02,27,27.8,1,Y
IDCJAC0010,80049,1965,02,28,31.4,1,Y
IDCJAC0010,80049,1965,03,01,35.8,1,Y
IDCJAC0010,80049,1965,03,02,38.3,1,Y
IDCJAC0010,80049,1965,03,03,40.0,1,Y
IDCJAC0010,80049,1965,03,04,30.6,1,Y
IDCJAC0010,80049,1965,03,05,38.9,1,Y
IDCJAC0010,80049,1965,03,06,27.8,1,Y
IDCJAC0010,80049,1965,03,07,25.7,1,Y
IDCJAC0010,80049,1965,03,08,27.8,1,Y
IDCJAC0010,80049,1965,03,09,22.2,1,Y
IDCJAC0010,80049,1965,03,10,27.8,1,Y
IDCJAC0010,80049,1965,03,11,35.0,1,Y
IDCJAC0010,80049,1965,03,12,21.7,1,Y
IDCJAC0010,80049,1965,03,13,21.1,1,Y
IDCJAC0010,80049,1965,03,14,21.1,1,Y
IDCJAC0010,80049,1965,03,15,26.7,1,Y
IDCJAC0010,80049,1965,03,16,31.7,1,Y
IDCJAC0010,80049,1965,03,17,33.1,1,Y
IDCJAC0010,80049,1965,03,18,35.1,1,Y
IDCJAC0010,80049,1965,03,19,27.2,1,Y
IDCJAC0010,80049,1965,03,20,24.2,1,Y
IDCJAC0010,80049,1965,03,21,20.3,1,Y
IDCJAC0010,80049,1965,03,22,22.2,1,Y
IDCJAC0010,80049,1965,03,23,21.7,1,Y
IDCJAC0010,80049,1965,03,24,21.1,1,Y
IDCJAC0010,80049,1965,03,25,24.7,1,Y
IDCJAC0010,80049,1965,03,26,25.6,1,Y
IDCJAC0010,80049,1965,03,27,29.4,1,Y
IDCJAC0010,80049,1965,03,28,30.8,1,Y
IDCJAC0010,80049,1965,03,29,24.4,1,Y
IDCJAC0010,80049,1965,03,30,23.9,1,Y
IDCJAC0010,80049,1965,03,31,23.9,1,Y
IDCJAC0010,80049,1965,04,01,21.7,1,Y
IDCJAC0010,80049,1965,04,02,20.8,1,Y
IDCJAC0010,80049,1965,04,03,22.8,1,Y
IDCJAC0010,80049,1965,04,04,19.7,1,Y
IDCJAC0010,80049,1965,04,05,18.6,1,Y
IDCJAC0010,80049,1965,04,06,20.8,1,Y
IDCJAC0010,80049,1965,04,07,24.4,1,Y
IDCJAC0010,80049,1965,04,08,20.6,1,Y
