Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,86060,1965,01,01,21.6,,Y
IDCJAC0010,86060,1965,01,02,20.0,1,Y
IDCJAC0010,86060,1965,01,03,,,
IDCJAC0010,86060,1965,01,04,,,
IDCJAC0010,86060,1965,01,05,,,
IDCJAC0010,86060,1965,01,06,,,
IDCJAC0010,86060,1965,01,07,,,
IDCJAC0010,86060,1965,01,08,,,
IDCJAC0010,86060,1965,01,09,,,
IDCJAC0010,86060,1965,01,10,,,
IDCJAC0010,86060,1965,01,11,,,
IDCJAC0010,86060,1965,01,12,,,
IDCJAC0010,86060,1965,01,13,,,
IDCJAC0010,86060,1965,01,14,,,
IDCJAC0010,86060,1965,01,15,,,
IDCJAC0010,86060,1965,01,16,,,
IDCJAC0010,86060,1965,01,17,,,
IDCJAC0010,86060,1965,01,18,,,
IDCJAC0010,86060,1965,01,19,,,
IDCJAC0010,86060,1965,01,20,,,
IDCJAC0010,86060,1965,01,21,,,
IDCJAC0010,86060,1965,01,22,,,
IDCJAC0010,86060,1965,01,23,,,
IDCJAC0010,86060,1965,01,24,,,
IDCJAC0010,86060,1965,01,25,,,
IDCJAC0010,86060,1965,01,26,23.1,,Y
IDCJAC0010,86060,1965,01,27,24.7,1,Y
IDCJAC0010,86060,1965,01,28,29.8,1,Y
IDCJAC0010,86060,1965,01,29,30.1,1,Y
IDCJAC0010,86060,1965,01,30,21.0,1,Y
IDCJAC0010,86060,1965,01,31,20.3,1,Y
IDCJAC0010,86060,1965,02,01,26.2,1,Y
IDCJAC0010,86060,1965,02,02,31.8,1,Y
IDCJAC0010,86060,1965,02,03,27.7,1,Y
IDCJAC0010,86060,1965,02,04,21.2,1,Y
IDCJAC0010,86060,1965,02,05,29.0,1,Y
IDCJAC0010,86060,1965,02,06,31.7,1,Y
IDCJAC0010,86060,1965,02,07,33.0,1,Y
IDCJAC0010,86060,1965,02,08,32.5,1,Y
IDCJAC0010,86060,1965,02,09,19.1,1,Y
IDCJAC0010,86060,1965,02,10,15.7,1,Y
IDCJAC0010,86060,1965,02,11,20.4,1,Y
IDCJAC0010,86060,1965,02,12,19.9,1,Y
IDCJAC0010,86060,1965,02,13,22.1,1,Y
IDCJAC0010,86060,1965,02,14,31.7,1,Y
IDCJAC0010,86060,1965,02,15,36.2,1,Y
IDCJAC0010,86060,1965,02,16,32.5,1,Y
IDCJAC0010,86060,1965,02,17,22.6,1,Y
IDCJAC0010,86060,1965,02,18,25.4,1,Y
IDCJAC0010,86060,1965,02,19,27.2,1,Y
IDCJAC0010,86060,1965,02,20,30.6,1,Y
IDCJAC0010,86060,1965,02,21,35.9,1,Y
IDCJAC0010,86060,1965,02,22,18.6,1,Y
IDCJAC0010,86060,1965,02,23,23.2,1,Y
IDCJAC0010,86060,1965,02,24,23.8,1,Y
IDCJAC0010,86060,1965,02,25,21.1,1,Y
IDCJAC0010,86060,1965,02,26,24.2,1,Y
IDCJAC0010,86060,1965,02,27,21.6,1,Y
IDCJAC0010,86060,1965,02,28,23.2,1,Y
IDCJAC0010,86060,1965,03,01,30.8,1,Y
IDCJAC0010,86060,1965,03,02,37.3,1,Y
IDCJAC0010,86060,1965,03,03,38.4,1,Y
IDCJAC0010,86060,1965,03,04,26.7,1,Y
IDCJAC0010,86060,1965,03,05,37.0,1,Y
IDCJAC0010,86060,1965,03,06,23.7,1,Y
IDCJAC0010,86060,1965,03,07,25.6,1,Y
IDCJAC0010,86060,1965,03,08,26.3,1,Y
IDCJAC0010,86060,1965,03,09,19.4,1,Y
IDCJAC0010,86060,1965,03,10,26.6,1,Y
IDCJAC0010,86060,1965,03,11,32.8,1,Y
IDCJAC0010,86060,1965,03,12,19.4,1,Y
IDCJAC0010,86060,1965,03,13,17.2,1,Y
IDCJAC0010,86060,1965,03,14,18.0,1,Y
IDCJAC0010,86060,1965,03,15,21.1,1,Y
IDCJAC0010,86060,1965,03,16,29.9,1,Y
IDCJAC0010,86060,1965,03,17,31.7,1,Y
IDCJAC0010,86060,1965,03,18,23.9,1,Y
IDCJAC0010,86060,1965,03,19,19.4,1,Y
IDCJAC0010,86060,1965,03,20,18.9,1,Y
IDCJAC0010,86060,1965,03,21,16.3,1,Y
IDCJAC0010,86060,1965,03,22,18.0,1,Y
IDCJAC0010,86060,1965,03,23,17.7,1,Y
IDCJAC0010,86060,1965,03,24,17.6,1,Y
IDCJAC0010,86060,1965,03,25,18.9,1,Y
IDCJAC0010,86060,1965,03,26,19.4,1,Y
IDCJAC0010,86060,1965,03,27,27.2,1,Y
IDCJAC0010,86060,1965,03,28,22.6,1,Y
IDCJAC0010,86060,1965,03,29,20.9,1,Y
IDCJAC0010,86060,1965,03,30,20.3,1,Y
IDCJAC0010,86060,1965,03,31,19.3,1,Y
IDCJAC0010,86060,1965,04,01,18.6,1,Y
IDCJAC0010,86060,1965,04,02,17.1,1,Y
IDCJAC0010,86060,1965,04,03,22.6,1,Y
IDCJAC0010,86060,1965,04,04,17.7,1,Y
IDCJAC0010,86060,1965,04,05,16.2,1,Y
IDCJAC0010,86060,1965,04,06,16.7,1,Y
IDCJAC0010,86060,1965,04,07,21.2,1,Y
IDCJAC0010,86060,1965,04,08,22.5,1,Y
IDCJAC0010,86060,1965,04,09,21.2,1,Y
IDCJAC0010,86060,1965,04,10,16.7,1,Y
IDCJAC0010,86060,1965,04,11,21.0,1,Y
