Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,85093,1962,01,01,27.0,,Y
IDCJAC0010,85093,1962,01,02,26.0,1,Y
IDCJAC0010,85093,1962,01,03,26.1,1,Y
IDCJAC0010,85093,1962,01,04,21.1,1,Y
IDCJAC0010,85093,1962,01,05,24.4,1,Y
IDCJAC0010,85093,1962,01,06,27.9,1,Y
IDCJAC0010,85093,1962,01,07,33.3,1,Y
IDCJAC0010,85093,1962,01,08,32.8,1,Y
IDCJAC0010,85093,1962,01,09,31.9,1,Y
IDCJAC0010,85093,1962,01,10,29.2,1,Y
IDCJAC0010,85093,1962,01,11,25.0,1,Y
IDCJAC0010,85093,1962,01,12,21.7,1,Y
IDCJAC0010,85093,1962,01,13,29.2,1,Y
IDCJAC0010,85093,1962,01,14,36.7,1,Y
IDCJAC0010,85093,1962,01,15,37.7,1,Y
IDCJAC0010,85093,1962,01,16,40.1,1,Y
IDCJAC0010,85093,1962,01,17,29.6,1,Y
IDCJAC0010,85093,1962,01,18,28.2,1,Y
IDCJAC0010,85093,1962,01,19,28.8,1,Y
IDCJAC0010,85093,1962,01,20,16.8,1,Y
IDCJAC0010,85093,1962,01,21,19.3,1,Y
IDCJAC0010,85093,1962,01,22,21.7,1,Y
IDCJAC0010,85093,1962,01,23,29.9,1,Y
IDCJAC0010,85093,1962,01,24,34.3,1,Y
IDCJAC0010,85093,1962,01,25,32.2,1,Y
IDCJAC0010,85093,1962,01,26,23.2,1,Y
IDCJAC0010,85093,1962,01,27,24.6,1,Y
IDCJAC0010,85093,1962,01,28,29.0,1,Y
IDCJAC0010,85093,1962,01,29,30.0,1,Y
IDCJAC0010,85093,1962,01,30,34.7,1,Y
IDCJAC0010,85093,1962,01,31,16.3,1,Y
IDCJAC0010,85093,1962,02,01,23.9,1,Y
IDCJAC0010,85093,1962,02,02,21.6,1,Y
IDCJAC0010,85093,1962,02,03,20.7,1,Y
IDCJAC0010,85093,1962,02,04,24.3,1,Y
IDCJAC0010,85093,1962,02,05,28.6,1,Y
IDCJAC0010,85093,1962,02,06,34.1,1,Y
IDCJAC0010,85093,1962,02,07,37.4,1,Y
IDCJAC0010,85093,1962,02,08,18.5,1,Y
IDCJAC0010,85093,1962,02,09,24.8,1,Y
IDCJAC0010,85093,1962,02,10,21.6,1,Y
IDCJAC0010,85093,1962,02,11,24.4,1,Y
IDCJAC0010,85093,1962,02,12,27.2,1,Y
IDCJAC0010,85093,1962,02,13,34.4,1,Y
IDCJAC0010,85093,1962,02,14,20.1,1,Y
IDCJAC0010,85093,1962,02,15,23.2,1,Y
IDCJAC0010,85093,1962,02,16,20.0,1,Y
IDCJAC0010,85093,1962,02,17,24.4,1,Y
