Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,86094,1965,01,01,23.9,,Y
IDCJAC0010,86094,1965,01,02,15.6,1,Y
IDCJAC0010,86094,1965,01,03,21.7,1,Y
IDCJAC0010,86094,1965,01,04,20.0,1,Y
IDCJAC0010,86094,1965,01,05,23.3,1,Y
IDCJAC0010,86094,1965,01,06,18.3,1,Y
IDCJAC0010,86094,1965,01,07,23.9,1,Y
IDCJAC0010,86094,1965,01,08,27.2,1,Y
IDCJAC0010,86094,1965,01,09,30.0,1,Y
IDCJAC0010,86094,1965,01,10,32.8,1,Y
IDCJAC0010,86094,1965,01,11,14.4,1,Y
IDCJAC0010,86094,1965,01,12,17.8,1,Y
IDCJAC0010,86094,1965,01,13,15.0,1,Y
IDCJAC0010,86094,1965,01,14,22.2,1,Y
IDCJAC0010,86094,1965,01,15,31.1,1,Y
IDCJAC0010,86094,1965,01,16,35.0,1,Y
IDCJAC0010,86094,1965,01,17,37.8,1,Y
IDCJAC0010,86094,1965,01,18,19.4,1,Y
IDCJAC0010,86094,1965,01,19,17.2,1,Y
IDCJAC0010,86094,1965,01,20,13.9,1,Y
IDCJAC0010,86094,1965,01,21,18.9,1,Y
IDCJAC0010,86094,1965,01,22,18.9,1,Y
IDCJAC0010,86094,1965,01,23,26.7,1,Y
IDCJAC0010,86094,1965,01,24,17.2,1,Y
IDCJAC0010,86094,1965,01,25,17.8,1,Y
IDCJAC0010,86094,1965,01,26,20.0,1,Y
IDCJAC0010,86094,1965,01,27,22.2,1,Y
IDCJAC0010,86094,1965,01,28,27.2,1,Y
IDCJAC0010,86094,1965,01,29,26.7,1,Y
IDCJAC0010,86094,1965,01,30,19.4,1,Y
IDCJAC0010,86094,1965,01,31,20.6,1,Y
IDCJAC0010,86094,1965,02,01,25.6,1,Y
IDCJAC0010,86094,1965,02,02,30.6,1,Y
IDCJAC0010,86094,1965,02,03,28.3,1,Y
IDCJAC0010,86094,1965,02,04,20.6,1,Y
IDCJAC0010,86094,1965,02,05,26.7,1,Y
IDCJAC0010,86094,1965,02,06,30.0,1,Y
IDCJAC0010,86094,1965,02,07,30.6,1,Y
IDCJAC0010,86094,1965,02,08,32.5,1,Y
IDCJAC0010,86094,1965,02,09,18.9,1,Y
IDCJAC0010,86094,1965,02,10,16.1,1,Y
IDCJAC0010,86094,1965,02,11,18.3,1,Y
IDCJAC0010,86094,1965,02,12,21.1,1,Y
IDCJAC0010,86094,1965,02,13,25.6,1,Y
IDCJAC0010,86094,1965,02,14,31.1,1,Y
IDCJAC0010,86094,1965,02,15,33.3,1,Y
IDCJAC0010,86094,1965,02,16,33.9,1,Y
IDCJAC0010,86094,1965,02,17,27.2,1,Y
IDCJAC0010,86094,1965,02,18,26.7,1,Y
IDCJAC0010,86094,1965,02,19,28.9,1,Y
IDCJAC0010,86094,1965,02,20,30.3,1,Y
IDCJAC0010,86094,1965,02,21,35.6,1,Y
IDCJAC0010,86094,1965,02,22,18.3,1,Y
IDCJAC0010,86094,1965,02,23,22.2,1,Y
IDCJAC0010,86094,1965,02,24,22.2,1,Y
IDCJAC0010,86094,1965,02,25,22.2,1,Y
IDCJAC0010,86094,1965,02,26,24.4,1,Y
IDCJAC0010,86094,1965,02,27,22.2,1,Y
IDCJAC0010,86094,1965,02,28,27.2,1,Y
IDCJAC0010,86094,1965,03,01,30.0,1,Y
IDCJAC0010,86094,1965,03,02,36.1,1,Y
IDCJAC0010,86094,1965,03,03,37.2,1,Y
IDCJAC0010,86094,1965,03,04,22.2,1,Y
IDCJAC0010,86094,1965,03,05,36.1,1,Y
IDCJAC0010,86094,1965,03,06,22.8,1,Y
IDCJAC0010,86094,1965,03,07,24.4,1,Y
IDCJAC0010,86094,1965,03,08,26.1,1,Y
IDCJAC0010,86094,1965,03,09,17.8,1,Y
IDCJAC0010,86094,1965,03,10,26.7,1,Y
IDCJAC0010,86094,1965,03,11,31.7,1,Y
IDCJAC0010,86094,1965,03,12,16.1,1,Y
IDCJAC0010,86094,1965,03,13,15.6,1,Y
IDCJAC0010,86094,1965,03,14,16.1,1,Y
IDCJAC0010,86094,1965,03,15,21.1,1,Y
IDCJAC0010,86094,1965,03,16,28.3,1,Y
IDCJAC0010,86094,1965,03,17,30.6,1,Y
IDCJAC0010,86094,1965,03,18,32.2,1,Y
IDCJAC0010,86094,1965,03,19,18.9,1,Y
IDCJAC0010,86094,1965,03,20,16.7,1,Y
IDCJAC0010,86094,1965,03,21,15.0,1,Y
IDCJAC0010,86094,1965,03,22,15.6,1,Y
IDCJAC0010,86094,1965,03,23,16.7,1,Y
IDCJAC0010,86094,1965,03,24,16.1,1,Y
IDCJAC0010,86094,1965,03,25,20.0,1,Y
IDCJAC0010,86094,1965,03,26,18.9,1,Y
IDCJAC0010,86094,1965,03,27,24.4,1,Y
IDCJAC0010,86094,1965,03,28,22.2,1,Y
IDCJAC0010,86094,1965,03,29,18.9,1,Y
IDCJAC0010,86094,1965,03,30,18.9,1,Y
IDCJAC0010,86094,1965,03,31,18.9,1,Y
IDCJAC0010,86094,1965,04,01,17.8,1,Y
IDCJAC0010,86094,1965,04,02,16.7,1,Y
IDCJAC0010,86094,1965,04,03,21.7,1,Y
IDCJAC0010,86094,1965,04,04,17.8,1,Y
IDCJAC0010,86094,1965,04,05,14.4,1,Y
IDCJAC0010,86094,1965,04,06,16.1,1,Y
IDCJAC0010,86094,1965,04,07,18.9,1,Y
IDCJAC0010,86094,1965,04,08,21.7,1,Y
IDCJAC0010,86094,1965,04,09,20.6,1,Y
IDCJAC0010,86094,1965,04,10,18.3,1,Y
IDCJAC0010,86094,1965,04,11,18.3,1,Y
IDCJAC0010,86094,1965,04,12,17.8,1,Y
IDCJAC0010,86094,1965,04,13,18.3,1,Y
IDCJAC0010,86094,1965,04,14,18.9,1,Y
IDCJAC0010,86094,1965,04,15,,,
IDCJAC0010,86094,1965,04,16,,,
IDCJAC0010,86094,1965,04,17,,,
IDCJAC0010,86094,1965,04,18,,,
IDCJAC0010,86094,1965,04,19,22.2,1,Y
IDCJAC0010,86094,1965,04,20,12.8,1,Y
IDCJAC0010,86094,1965,04,21,12.2,1,Y
IDCJAC0010,86094,1965,04,22,11.1,1,Y
IDCJAC0010,86094,1965,04,23,14.4,1,Y
IDCJAC0010,86094,1965,04,24,15.6,1,Y
IDCJAC0010,86094,1965,04,25,18.3,1,Y
IDCJAC0010,86094,1965,04,26,16.1,1,Y
IDCJAC0010,86094,1965,04,27,13.9,1,Y
IDCJAC0010,86094,1965,04,28,15.6,1,Y
IDCJAC0010,86094,1965,04,29,17.8,1,Y
IDCJAC0010,86094,1965,04,30,17.8,1,Y
IDCJAC0010,86094,1965,05,01,18.3,1,Y
IDCJAC0010,86094,1965,05,02,18.9,1,Y
IDCJAC0010,86094,1965,05,03,21.1,1,Y
IDCJAC0010,86094,1965,05,04,20.6,1,Y
IDCJAC0010,86094,1965,05,05,17.8,1,Y
IDCJAC0010,86094,1965,05,06,15.0,1,Y
IDCJAC0010,86094,1965,05,07,20.0,1,Y
IDCJAC0010,86094,1965,05,08,15.6,1,Y
IDCJAC0010,86094,1965,05,09,20.0,1,Y
IDCJAC0010,86094,1965,05,10,22.2,1,Y
IDCJAC0010,86094,1965,05,11,17.8,1,Y
IDCJAC0010,86094,1965,05,12,15.6,1,Y
IDCJAC0010,86094,1965,05,13,17.8,1,Y
IDCJAC0010,86094,1965,05,14,17.8,1,Y
IDCJAC0010,86094,1965,05,15,15.0,1,Y
IDCJAC0010,86094,1965,05,16,7.2,1,Y
IDCJAC0010,86094,1965,05,17,11.1,1,Y
IDCJAC0010,86094,1965,05,18,13.3,1,Y
IDCJAC0010,86094,1965,05,19,12.2,1,Y
IDCJAC0010,86094,1965,05,20,11.1,1,Y
IDCJAC0010,86094,1965,05,21,12.8,1,Y
IDCJAC0010,86094,1965,05,22,14.4,1,Y
IDCJAC0010,86094,1965,05,23,10.6,1,Y
IDCJAC0010,86094,1965,05,24,13.9,1,Y
IDCJAC0010,86094,1965,05,25,16.1,1,Y
IDCJAC0010,86094,1965,05,26,11.7,1,Y
IDCJAC0010,86094,1965,05,27,12.2,1,Y
IDCJAC0010,86094,1965,05,28,12.8,1,Y
IDCJAC0010,86094,1965,05,29,12.8,1,Y
IDCJAC0010,86094,1965,05,30,13.9,1,Y
IDCJAC0010,86094,1965,05,31,12.2,1,Y
IDCJAC0010,86094,1965,06,01,15.6,1,Y
