Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,82092,1965,01,01,23.9,,Y
IDCJAC0010,82092,1965,01,02,22.2,1,Y
IDCJAC0010,82092,1965,01,03,25.6,1,Y
IDCJAC0010,82092,1965,01,04,26.7,1,Y
IDCJAC0010,82092,1965,01,05,26.7,1,Y
IDCJAC0010,82092,1965,01,06,23.3,1,Y
IDCJAC0010,82092,1965,01,07,23.3,1,Y
IDCJAC0010,82092,1965,01,08,23.3,1,Y
IDCJAC0010,82092,1965,01,09,25.0,1,Y
IDCJAC0010,82092,1965,01,10,27.8,1,Y
IDCJAC0010,82092,1965,01,11,16.1,1,Y
IDCJAC0010,82092,1965,01,12,16.7,1,Y
IDCJAC0010,82092,1965,01,13,20.0,1,Y
IDCJAC0010,82092,1965,01,14,21.7,1,Y
IDCJAC0010,82092,1965,01,15,26.1,1,Y
IDCJAC0010,82092,1965,01,16,30.0,1,Y
IDCJAC0010,82092,1965,01,17,32.8,1,Y
IDCJAC0010,82092,1965,01,18,23.3,1,Y
IDCJAC0010,82092,1965,01,19,18.3,1,Y
IDCJAC0010,82092,1965,01,20,16.1,1,Y
IDCJAC0010,82092,1965,01,21,20.6,1,Y
IDCJAC0010,82092,1965,01,22,23.9,1,Y
IDCJAC0010,82092,1965,01,23,,,
IDCJAC0010,82092,1965,01,24,,,
IDCJAC0010,82092,1965,01,25,22.2,1,Y
IDCJAC0010,82092,1965,01,26,21.7,1,Y
IDCJAC0010,82092,1965,01,27,22.5,1,Y
IDCJAC0010,82092,1965,01,28,26.0,1,Y
IDCJAC0010,82092,1965,01,29,26.1,1,Y
IDCJAC0010,82092,1965,01,30,26.7,1,Y
IDCJAC0010,82092,1965,01,31,24.4,1,Y
IDCJAC0010,82092,1965,02,01,25.7,1,Y
IDCJAC0010,82092,1965,02,02,27.8,1,Y
IDCJAC0010,82092,1965,02,03,24.3,1,Y
IDCJAC0010,82092,1965,02,04,26.7,1,Y
IDCJAC0010,82092,1965,02,05,24.4,1,Y
IDCJAC0010,82092,1965,02,06,25.6,1,Y
IDCJAC0010,82092,1965,02,07,12.7,1,Y
IDCJAC0010,82092,1965,02,08,28.6,1,Y
IDCJAC0010,82092,1965,02,09,28.3,1,Y
IDCJAC0010,82092,1965,02,10,21.9,1,Y
IDCJAC0010,82092,1965,02,11,17.7,1,Y
IDCJAC0010,82092,1965,02,12,22.8,1,Y
IDCJAC0010,82092,1965,02,13,26.2,1,Y
IDCJAC0010,82092,1965,02,14,27.2,1,Y
IDCJAC0010,82092,1965,02,15,30.0,1,Y
IDCJAC0010,82092,1965,02,16,31.8,1,Y
IDCJAC0010,82092,1965,02,17,32.3,1,Y
IDCJAC0010,82092,1965,02,18,32.2,1,Y
IDCJAC0010,82092,1965,02,19,27.1,1,Y
IDCJAC0010,82092,1965,02,20,29.2,1,Y
IDCJAC0010,82092,1965,02,21,32.0,1,Y
IDCJAC0010,82092,1965,02,22,,,
IDCJAC0010,82092,1965,02,23,,,
IDCJAC0010,82092,1965,02,24,25.8,1,Y
IDCJAC0010,82092,1965,02,25,26.1,1,Y
IDCJAC0010,82092,1965,02,26,26.1,1,Y
IDCJAC0010,82092,1965,02,27,25.3,1,Y
IDCJAC0010,82092,1965,02,28,26.4,1,Y
IDCJAC0010,82092,1965,03,01,28.9,1,Y
IDCJAC0010,82092,1965,03,02,29.9,1,Y
IDCJAC0010,82092,1965,03,03,32.2,1,Y
IDCJAC0010,82092,1965,03,04,28.8,1,Y
IDCJAC0010,82092,1965,03,05,31.6,1,Y
IDCJAC0010,82092,1965,03,06,31.1,1,Y
IDCJAC0010,82092,1965,03,07,23.4,1,Y
IDCJAC0010,82092,1965,03,08,23.9,1,Y
IDCJAC0010,82092,1965,03,09,16.6,1,Y
IDCJAC0010,82092,1965,03,10,22.2,1,Y
IDCJAC0010,82092,1965,03,11,27.2,1,Y
IDCJAC0010,82092,1965,03,12,21.1,1,Y
IDCJAC0010,82092,1965,03,13,11.7,1,Y
IDCJAC0010,82092,1965,03,14,13.3,1,Y
IDCJAC0010,82092,1965,03,15,21.4,1,Y
IDCJAC0010,82092,1965,03,16,26.1,1,Y
IDCJAC0010,82092,1965,03,17,24.8,1,Y
IDCJAC0010,82092,1965,03,18,27.2,1,Y
IDCJAC0010,82092,1965,03,19,27.8,1,Y
IDCJAC0010,82092,1965,03,20,23.8,1,Y
IDCJAC0010,82092,1965,03,21,15.5,1,Y
IDCJAC0010,82092,1965,03,22,21.1,1,Y
IDCJAC0010,82092,1965,03,23,18.9,1,Y
IDCJAC0010,82092,1965,03,24,17.7,1,Y
IDCJAC0010,82092,1965,03,25,19.4,1,Y
IDCJAC0010,82092,1965,03,26,20.2,1,Y
IDCJAC0010,82092,1965,03,27,21.1,1,Y
IDCJAC0010,82092,1965,03,28,25.6,1,Y
IDCJAC0010,82092,1965,03,29,17.8,1,Y
IDCJAC0010,82092,1965,03,30,18.9,1,Y
IDCJAC0010,82092,1965,03,31,19.4,1,Y
IDCJAC0010,82092,1965,04,01,16.7,1,Y
IDCJAC0010,82092,1965,04,02,16.7,1,Y
IDCJAC0010,82092,1965,04,03,18.2,1,Y
IDCJAC0010,82092,1965,04,04,19.3,1,Y
IDCJAC0010,82092,1965,04,05,16.6,1,Y
IDCJAC0010,82092,1965,04,06,17.9,1,Y
IDCJAC0010,82092,1965,04,07,18.8,1,Y
IDCJAC0010,82092,1965,04,08,18.8,1,Y
IDCJAC0010,82092,1965,04,09,18.3,1,Y
IDCJAC0010,82092,1965,04,10,15.6,1,Y
IDCJAC0010,82092,1965,04,11,16.1,1,Y
IDCJAC0010,82092,1965,04,12,16.8,1,Y
IDCJAC0010,82092,1965,04,13,16.9,1,Y
IDCJAC0010,82092,1965,04,14,14.9,1,Y
IDCJAC0010,82092,1965,04,15,17.7,1,Y
IDCJAC0010,82092,1965,04,16,11.2,1,Y
IDCJAC0010,82092,1965,04,17,13.6,1,Y
IDCJAC0010,82092,1965,04,18,6.1,1,Y
IDCJAC0010,82092,1965,04,19,9.4,1,Y
IDCJAC0010,82092,1965,04,20,6.7,1,Y
IDCJAC0010,82092,1965,04,21,7.7,1,Y
IDCJAC0010,82092,1965,04,22,5.0,1,Y
IDCJAC0010,82092,1965,04,23,10.0,1,Y
IDCJAC0010,82092,1965,04,24,12.1,1,Y
IDCJAC0010,82092,1965,04,25,12.1,1,Y
IDCJAC0010,82092,1965,04,26,16.1,1,Y
IDCJAC0010,82092,1965,04,27,15.6,1,Y
IDCJAC0010,82092,1965,04,28,14.4,1,Y
IDCJAC0010,82092,1965,04,29,15.6,1,Y
IDCJAC0010,82092,1965,04,30,15.0,1,Y
IDCJAC0010,82092,1965,05,01,15.0,1,Y
IDCJAC0010,82092,1965,05,02,16.0,1,Y
IDCJAC0010,82092,1965,05,03,17.2,1,Y
IDCJAC0010,82092,1965,05,04,17.8,1,Y
IDCJAC0010,82092,1965,05,05,18.3,1,Y
IDCJAC0010,82092,1965,05,06,18.1,1,Y
IDCJAC0010,82092,1965,05,07,18.3,1,Y
IDCJAC0010,82092,1965,05,08,18.6,1,Y
IDCJAC0010,82092,1965,05,09,16.1,1,Y
IDCJAC0010,82092,1965,05,10,15.6,1,Y
IDCJAC0010,82092,1965,05,11,14.6,1,Y
IDCJAC0010,82092,1965,05,12,9.3,1,Y
IDCJAC0010,82092,1965,05,13,11.7,1,Y
IDCJAC0010,82092,1965,05,14,13.8,1,Y
IDCJAC0010,82092,1965,05,15,11.7,1,Y
IDCJAC0010,82092,1965,05,16,5.3,1,Y
IDCJAC0010,82092,1965,05,17,4.7,1,Y
IDCJAC0010,82092,1965,05,18,6.1,1,Y
IDCJAC0010,82092,1965,05,19,6.7,1,Y
IDCJAC0010,82092,1965,05,20,5.0,1,Y
IDCJAC0010,82092,1965,05,21,6.7,1,Y
IDCJAC0010,82092,1965,05,22,6.7,1,Y
IDCJAC0010,82092,1965,05,23,4.4,1,Y
IDCJAC0010,82092,1965,05,24,8.3,1,Y
IDCJAC0010,82092,1965,05,25,10.0,1,Y
IDCJAC0010,82092,1965,05,26,6.1,1,Y
IDCJAC0010,82092,1965,05,27,6.7,1,Y
IDCJAC0010,82092,1965,05,28,7.2,1,Y
IDCJAC0010,82092,1965,05,29,7.5,1,Y
IDCJAC0010,82092,1965,05,30,2.1,1,Y
IDCJAC0010,82092,1965,05,31,7.2,1,Y
IDCJAC0010,82092,1965,06,01,,,
IDCJAC0010,82092,1965,06,02,,,
IDCJAC0010,82092,1965,06,03,,,
IDCJAC0010,82092,1965,06,04,,,
