Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,86224,1964,01,01,21.9,,Y
IDCJAC0010,86224,1964,01,02,23.2,1,Y
IDCJAC0010,86224,1964,01,03,24.2,1,Y
IDCJAC0010,86224,1964,01,04,24.2,1,Y
IDCJAC0010,86224,1964,01,05,,,
IDCJAC0010,86224,1964,01,06,,,
IDCJAC0010,86224,1964,01,07,,,
IDCJAC0010,86224,1964,01,08,,,
IDCJAC0010,86224,1964,01,09,21.2,,Y
IDCJAC0010,86224,1964,01,10,20.9,1,Y
IDCJAC0010,86224,1964,01,11,20.9,1,Y
IDCJAC0010,86224,1964,01,12,27.8,1,Y
IDCJAC0010,86224,1964,01,13,29.9,1,Y
IDCJAC0010,86224,1964,01,14,19.4,1,Y
IDCJAC0010,86224,1964,01,15,19.3,1,Y
IDCJAC0010,86224,1964,01,16,25.0,1,Y
IDCJAC0010,86224,1964,01,17,30.3,1,Y
IDCJAC0010,86224,1964,01,18,23.2,1,Y
IDCJAC0010,86224,1964,01,19,,,
IDCJAC0010,86224,1964,01,20,21.2,,Y
IDCJAC0010,86224,1964,01,21,22.2,1,Y
IDCJAC0010,86224,1964,01,22,29.5,1,Y
IDCJAC0010,86224,1964,01,23,24.1,1,Y
IDCJAC0010,86224,1964,01,24,30.0,1,Y
IDCJAC0010,86224,1964,01,25,21.2,1,Y
IDCJAC0010,86224,1964,01,26,23.8,1,Y
IDCJAC0010,86224,1964,01,27,23.9,1,Y
IDCJAC0010,86224,1964,01,28,27.3,1,Y
IDCJAC0010,86224,1964,01,29,34.1,1,Y
IDCJAC0010,86224,1964,01,30,38.0,1,Y
IDCJAC0010,86224,1964,01,31,38.2,1,Y
IDCJAC0010,86224,1964,02,01,23.6,1,Y
IDCJAC0010,86224,1964,02,02,30.6,1,Y
IDCJAC0010,86224,1964,02,03,,,
IDCJAC0010,86224,1964,02,04,,,
IDCJAC0010,86224,1964,02,05,23.6,,Y
IDCJAC0010,86224,1964,02,06,25.4,1,Y
IDCJAC0010,86224,1964,02,07,20.6,1,Y
IDCJAC0010,86224,1964,02,08,21.2,1,Y
IDCJAC0010,86224,1964,02,09,19.5,1,Y
IDCJAC0010,86224,1964,02,10,16.7,1,Y
IDCJAC0010,86224,1964,02,11,17.3,1,Y
IDCJAC0010,86224,1964,02,12,21.7,1,Y
IDCJAC0010,86224,1964,02,13,26.8,1,Y
IDCJAC0010,86224,1964,02,14,33.2,1,Y
IDCJAC0010,86224,1964,02,15,22.6,1,Y
IDCJAC0010,86224,1964,02,16,18.9,1,Y
IDCJAC0010,86224,1964,02,17,19.3,1,Y
IDCJAC0010,86224,1964,02,18,21.2,1,Y
IDCJAC0010,86224,1964,02,19,22.4,1,Y
IDCJAC0010,86224,1964,02,20,26.8,1,Y
IDCJAC0010,86224,1964,02,21,33.8,1,Y
IDCJAC0010,86224,1964,02,22,23.1,1,Y
IDCJAC0010,86224,1964,02,23,16.2,1,Y
IDCJAC0010,86224,1964,02,24,16.6,1,Y
IDCJAC0010,86224,1964,02,25,17.9,1,Y
IDCJAC0010,86224,1964,02,26,,,
IDCJAC0010,86224,1964,02,27,25.1,,Y
IDCJAC0010,86224,1964,02,28,29.5,1,Y
IDCJAC0010,86224,1964,02,29,,,
IDCJAC0010,86224,1964,03,01,,,
IDCJAC0010,86224,1964,03,02,18.0,,Y
IDCJAC0010,86224,1964,03,03,20.3,1,Y
IDCJAC0010,86224,1964,03,04,26.3,1,Y
IDCJAC0010,86224,1964,03,05,27.4,1,Y
IDCJAC0010,86224,1964,03,06,19.2,1,Y
IDCJAC0010,86224,1964,03,07,21.8,1,Y
IDCJAC0010,86224,1964,03,08,23.3,1,Y
IDCJAC0010,86224,1964,03,09,18.9,1,Y
IDCJAC0010,86224,1964,03,10,18.9,1,Y
IDCJAC0010,86224,1964,03,11,26.7,1,Y
IDCJAC0010,86224,1964,03,12,20.1,1,Y
IDCJAC0010,86224,1964,03,13,19.2,1,Y
IDCJAC0010,86224,1964,03,14,,,
IDCJAC0010,86224,1964,03,15,28.9,,Y
IDCJAC0010,86224,1964,03,16,32.2,1,Y
IDCJAC0010,86224,1964,03,17,22.8,1,Y
IDCJAC0010,86224,1964,03,18,33.2,1,Y
IDCJAC0010,86224,1964,03,19,24.3,1,Y
IDCJAC0010,86224,1964,03,20,19.6,1,Y
