Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,83073,1965,01,01,19.6,1,Y
IDCJAC0010,83073,1965,01,02,,,
IDCJAC0010,83073,1965,01,03,24.3,1,Y
IDCJAC0010,83073,1965,01,04,21.7,1,Y
IDCJAC0010,83073,1965,01,05,22.1,1,Y
IDCJAC0010,83073,1965,01,06,19.6,1,Y
IDCJAC0010,83073,1965,01,07,20.1,1,Y
IDCJAC0010,83073,1965,01,08,19.1,1,Y
IDCJAC0010,83073,1965,01,09,,,
IDCJAC0010,83073,1965,01,10,25.2,1,Y
IDCJAC0010,83073,1965,01,11,10.7,1,Y
IDCJAC0010,83073,1965,01,12,12.9,1,Y
IDCJAC0010,83073,1965,01,13,15.2,1,Y
IDCJAC0010,83073,1965,01,14,19.1,1,Y
IDCJAC0010,83073,1965,01,15,21.2,1,Y
IDCJAC0010,83073,1965,01,16,25.4,1,Y
IDCJAC0010,83073,1965,01,17,28.8,1,Y
IDCJAC0010,83073,1965,01,18,17.9,1,Y
IDCJAC0010,83073,1965,01,19,15.0,1,Y
IDCJAC0010,83073,1965,01,20,11.8,1,Y
IDCJAC0010,83073,1965,01,21,16.7,1,Y
IDCJAC0010,83073,1965,01,22,19.7,1,Y
IDCJAC0010,83073,1965,01,23,21.0,1,Y
IDCJAC0010,83073,1965,01,24,22.7,1,Y
IDCJAC0010,83073,1965,01,25,17.1,1,Y
IDCJAC0010,83073,1965,01,26,16.3,1,Y
IDCJAC0010,83073,1965,01,27,18.3,1,Y
IDCJAC0010,83073,1965,01,28,21.1,1,Y
IDCJAC0010,83073,1965,01,29,21.4,1,Y
IDCJAC0010,83073,1965,01,30,22.5,1,Y
IDCJAC0010,83073,1965,01,31,,,
IDCJAC0010,83073,1965,02,01,21.0,1,Y
IDCJAC0010,83073,1965,02,02,22.2,1,Y
IDCJAC0010,83073,1965,02,03,24.6,1,Y
IDCJAC0010,83073,1965,02,04,21.2,1,Y
IDCJAC0010,83073,1965,02,05,22.9,1,Y
IDCJAC0010,83073,1965,02,06,,,
IDCJAC0010,83073,1965,02,07,21.7,1,Y
IDCJAC0010,83073,1965,02,08,25.0,1,Y
IDCJAC0010,83073,1965,02,09,23.9,1,Y
IDCJAC0010,83073,1965,02,10,18.4,1,Y
IDCJAC0010,83073,1965,02,11,14.7,1,Y
IDCJAC0010,83073,1965,02,12,17.9,1,Y
IDCJAC0010,83073,1965,02,13,,,
IDCJAC0010,83073,1965,02,14,22.8,1,Y
IDCJAC0010,83073,1965,02,15,25.7,1,Y
IDCJAC0010,83073,1965,02,16,24.4,1,Y
IDCJAC0010,83073,1965,02,17,28.1,1,Y
IDCJAC0010,83073,1965,02,18,28.0,1,Y
IDCJAC0010,83073,1965,02,19,22.8,1,Y
IDCJAC0010,83073,1965,02,20,,,
IDCJAC0010,83073,1965,02,21,27.8,1,Y
IDCJAC0010,83073,1965,02,22,24.9,1,Y
IDCJAC0010,83073,1965,02,23,20.7,1,Y
IDCJAC0010,83073,1965,02,24,22.2,1,Y
IDCJAC0010,83073,1965,02,25,22.1,1,Y
IDCJAC0010,83073,1965,02,26,21.4,1,Y
IDCJAC0010,83073,1965,02,27,,,
IDCJAC0010,83073,1965,02,28,22.8,1,Y
IDCJAC0010,83073,1965,03,01,24.8,1,Y
IDCJAC0010,83073,1965,03,02,26.4,1,Y
IDCJAC0010,83073,1965,03,03,28.3,1,Y
IDCJAC0010,83073,1965,03,04,23.9,1,Y
IDCJAC0010,83073,1965,03,05,26.7,1,Y
IDCJAC0010,83073,1965,03,06,24.8,1,Y
IDCJAC0010,83073,1965,03,07,17.9,1,Y
IDCJAC0010,83073,1965,03,08,18.9,1,Y
IDCJAC0010,83073,1965,03,09,13.1,1,Y
IDCJAC0010,83073,1965,03,10,17.1,1,Y
IDCJAC0010,83073,1965,03,11,22.6,1,Y
IDCJAC0010,83073,1965,03,12,10.7,1,Y
IDCJAC0010,83073,1965,03,13,7.7,1,Y
IDCJAC0010,83073,1965,03,14,16.3,1,Y
IDCJAC0010,83073,1965,03,15,19.6,1,Y
