Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,85313,2014,01,01,,,
IDCJAC0010,85313,2014,01,02,,,
IDCJAC0010,85313,2014,01,03,,,
IDCJAC0010,85313,2014,01,04,,,
IDCJAC0010,85313,2014,01,05,,,
IDCJAC0010,85313,2014,01,06,,,
IDCJAC0010,85313,2014,01,07,,,
IDCJAC0010,85313,2014,01,08,,,
IDCJAC0010,85313,2014,01,09,,,
IDCJAC0010,85313,2014,01,10,,,
IDCJAC0010,85313,2014,01,11,,,
IDCJAC0010,85313,2014,01,12,,,
IDCJAC0010,85313,2014,01,13,34.0,1,Y
IDCJAC0010,85313,2014,01,14,39.8,1,Y
IDCJAC0010,85313,2014,01,15,39.7,1,Y
IDCJAC0010,85313,2014,01,16,39.3,1,Y
IDCJAC0010,85313,2014,01,17,40.7,1,Y
IDCJAC0010,85313,2014,01,18,25.8,1,Y
IDCJAC0010,85313,2014,01,19,24.4,1,Y
IDCJAC0010,85313,2014,01,20,25.1,1,Y
IDCJAC0010,85313,2014,01,21,22.6,1,Y
IDCJAC0010,85313,2014,01,22,25.2,1,Y
IDCJAC0010,85313,2014,01,23,31.4,1,Y
IDCJAC0010,85313,2014,01,24,20.6,1,Y
IDCJAC0010,85313,2014,01,25,19.4,1,Y
IDCJAC0010,85313,2014,01,26,25.5,1,Y
IDCJAC0010,85313,2014,01,27,33.4,1,Y
IDCJAC0010,85313,2014,01,28,37.3,1,Y
IDCJAC0010,85313,2014,01,29,25.3,1,Y
IDCJAC0010,85313,2014,01,30,32.9,1,Y
IDCJAC0010,85313,2014,01,31,29.8,1,Y
IDCJAC0010,85313,2014,02,01,35.9,1,Y
IDCJAC0010,85313,2014,02,02,38.1,1,Y
IDCJAC0010,85313,2014,02,03,36.8,1,Y
IDCJAC0010,85313,2014,02,04,23.4,1,Y
IDCJAC0010,85313,2014,02,05,25.5,1,Y
IDCJAC0010,85313,2014,02,06,33.5,1,Y
IDCJAC0010,85313,2014,02,07,37.6,1,Y
IDCJAC0010,85313,2014,02,08,39.9,1,Y
IDCJAC0010,85313,2014,02,09,39.2,1,Y
IDCJAC0010,85313,2014,02,10,26.9,1,Y
IDCJAC0010,85313,2014,02,11,27.3,1,Y
IDCJAC0010,85313,2014,02,12,28.1,1,Y
IDCJAC0010,85313,2014,02,13,28.0,1,Y
IDCJAC0010,85313,2014,02,14,29.2,1,Y
IDCJAC0010,85313,2014,02,15,29.9,1,Y
IDCJAC0010,85313,2014,02,16,22.7,1,Y
