Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,82059,1965,01,01,25.9,,Y
IDCJAC0010,82059,1965,01,02,25.6,1,Y
IDCJAC0010,82059,1965,01,03,27.3,1,Y
IDCJAC0010,82059,1965,01,04,27.9,1,Y
IDCJAC0010,82059,1965,01,05,27.1,1,Y
IDCJAC0010,82059,1965,01,06,25.6,1,Y
IDCJAC0010,82059,1965,01,07,25.4,1,Y
IDCJAC0010,82059,1965,01,08,25.7,1,Y
IDCJAC0010,82059,1965,01,09,29.0,1,Y
IDCJAC0010,82059,1965,01,10,31.9,1,Y
IDCJAC0010,82059,1965,01,11,15.6,1,Y
IDCJAC0010,82059,1965,01,12,16.7,1,Y
IDCJAC0010,82059,1965,01,13,21.4,1,Y
IDCJAC0010,82059,1965,01,14,24.2,1,Y
IDCJAC0010,82059,1965,01,15,28.6,1,Y
IDCJAC0010,82059,1965,01,16,31.9,1,Y
IDCJAC0010,82059,1965,01,17,35.0,1,Y
IDCJAC0010,82059,1965,01,18,,,
IDCJAC0010,82059,1965,01,19,24.2,1,Y
IDCJAC0010,82059,1965,01,20,17.1,1,Y
IDCJAC0010,82059,1965,01,21,26.1,1,Y
IDCJAC0010,82059,1965,01,22,26.3,1,Y
IDCJAC0010,82059,1965,01,23,27.2,1,Y
IDCJAC0010,82059,1965,01,24,27.7,1,Y
IDCJAC0010,82059,1965,01,25,,,
IDCJAC0010,82059,1965,01,26,24.3,1,Y
IDCJAC0010,82059,1965,01,27,25.0,1,Y
IDCJAC0010,82059,1965,01,28,27.5,1,Y
IDCJAC0010,82059,1965,01,29,28.6,1,Y
IDCJAC0010,82059,1965,01,30,27.0,1,Y
IDCJAC0010,82059,1965,01,31,26.4,1,Y
IDCJAC0010,82059,1965,02,01,27.2,1,Y
IDCJAC0010,82059,1965,02,02,27.3,1,Y
IDCJAC0010,82059,1965,02,03,30.0,1,Y
IDCJAC0010,82059,1965,02,04,27.2,1,Y
IDCJAC0010,82059,1965,02,05,28.1,1,Y
IDCJAC0010,82059,1965,02,06,26.2,1,Y
IDCJAC0010,82059,1965,02,07,28.7,1,Y
IDCJAC0010,82059,1965,02,08,31.5,1,Y
IDCJAC0010,82059,1965,02,09,30.0,1,Y
IDCJAC0010,82059,1965,02,10,21.1,1,Y
IDCJAC0010,82059,1965,02,11,19.4,1,Y
IDCJAC0010,82059,1965,02,12,24.8,1,Y
IDCJAC0010,82059,1965,02,13,27.6,1,Y
IDCJAC0010,82059,1965,02,14,29.2,1,Y
IDCJAC0010,82059,1965,02,15,32.2,1,Y
IDCJAC0010,82059,1965,02,16,29.7,1,Y
IDCJAC0010,82059,1965,02,17,33.9,1,Y
IDCJAC0010,82059,1965,02,18,33.9,1,Y
IDCJAC0010,82059,1965,02,19,28.9,1,Y
IDCJAC0010,82059,1965,02,20,31.2,1,Y
IDCJAC0010,82059,1965,02,21,33.7,1,Y
IDCJAC0010,82059,1965,02,22,28.9,1,Y
IDCJAC0010,82059,1965,02,23,25.1,1,Y
IDCJAC0010,82059,1965,02,24,26.7,1,Y
IDCJAC0010,82059,1965,02,25,27.8,1,Y
IDCJAC0010,82059,1965,02,26,26.7,1,Y
IDCJAC0010,82059,1965,02,27,28.5,1,Y
IDCJAC0010,82059,1965,02,28,28.4,1,Y
IDCJAC0010,82059,1965,03,01,30.8,1,Y
IDCJAC0010,82059,1965,03,02,32.9,1,Y
IDCJAC0010,82059,1965,03,03,34.6,1,Y
IDCJAC0010,82059,1965,03,04,,,
IDCJAC0010,82059,1965,03,05,,,
IDCJAC0010,82059,1965,03,06,,,
IDCJAC0010,82059,1965,03,07,33.6,1,Y
IDCJAC0010,82059,1965,03,08,24.3,1,Y
IDCJAC0010,82059,1965,03,09,17.6,1,Y
IDCJAC0010,82059,1965,03,10,22.8,1,Y
IDCJAC0010,82059,1965,03,11,28.4,1,Y
IDCJAC0010,82059,1965,03,12,15.1,1,Y
IDCJAC0010,82059,1965,03,13,12.3,1,Y
IDCJAC0010,82059,1965,03,14,15.6,1,Y
IDCJAC0010,82059,1965,03,15,22.4,1,Y
IDCJAC0010,82059,1965,03,16,27.5,1,Y
IDCJAC0010,82059,1965,03,17,26.1,1,Y
IDCJAC0010,82059,1965,03,18,29.4,1,Y
IDCJAC0010,82059,1965,03,19,28.9,1,Y
IDCJAC0010,82059,1965,03,20,23.3,1,Y
IDCJAC0010,82059,1965,03,21,15.7,1,Y
IDCJAC0010,82059,1965,03,22,18.9,1,Y
IDCJAC0010,82059,1965,03,23,20.2,1,Y
IDCJAC0010,82059,1965,03,24,20.3,1,Y
IDCJAC0010,82059,1965,03,25,21.3,1,Y
IDCJAC0010,82059,1965,03,26,,,
IDCJAC0010,82059,1965,03,27,,,
IDCJAC0010,82059,1965,03,28,27.2,1,Y
IDCJAC0010,82059,1965,03,29,23.3,1,Y
IDCJAC0010,82059,1965,03,30,20.7,1,Y
IDCJAC0010,82059,1965,03,31,21.6,1,Y
IDCJAC0010,82059,1965,04,01,18.8,1,Y
IDCJAC0010,82059,1965,04,02,18.0,1,Y
IDCJAC0010,82059,1965,04,03,19.9,1,Y
IDCJAC0010,82059,1965,04,04,18.9,1,Y
IDCJAC0010,82059,1965,04,05,17.6,1,Y
IDCJAC0010,82059,1965,04,06,18.1,1,Y
IDCJAC0010,82059,1965,04,07,,,
IDCJAC0010,82059,1965,04,08,20.2,1,Y
IDCJAC0010,82059,1965,04,09,19.9,1,Y
IDCJAC0010,82059,1965,04,10,16.1,1,Y
IDCJAC0010,82059,1965,04,11,19.6,1,Y
IDCJAC0010,82059,1965,04,12,17.8,1,Y
