Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,85152,1967,01,01,,,
IDCJAC0010,85152,1967,01,02,,,
IDCJAC0010,85152,1967,01,03,,,
IDCJAC0010,85152,1967,01,04,,,
IDCJAC0010,85152,1967,01,05,,,
IDCJAC0010,85152,1967,01,06,,,
IDCJAC0010,85152,1967,01,07,,,
IDCJAC0010,85152,1967,01,08,,,
IDCJAC0010,85152,1967,01,09,,,
IDCJAC0010,85152,1967,01,10,,,
IDCJAC0010,85152,1967,01,11,,,
IDCJAC0010,85152,1967,01,12,,,
IDCJAC0010,85152,1967,01,13,,,
IDCJAC0010,85152,1967,01,14,,,
IDCJAC0010,85152,1967,01,15,,,
IDCJAC0010,85152,1967,01,16,,,
IDCJAC0010,85152,1967,01,17,,,
IDCJAC0010,85152,1967,01,18,,,
IDCJAC0010,85152,1967,01,19,,,
IDCJAC0010,85152,1967,01,20,,,
IDCJAC0010,85152,1967,01,21,,,
IDCJAC0010,85152,1967,01,22,,,
IDCJAC0010,85152,1967,01,23,,,
IDCJAC0010,85152,1967,01,24,,,
IDCJAC0010,85152,1967,01,25,,,
IDCJAC0010,85152,1967,01,26,,,
IDCJAC0010,85152,1967,01,27,,,
IDCJAC0010,85152,1967,01,28,,,
IDCJAC0010,85152,1967,01,29,,,
IDCJAC0010,85152,1967,01,30,,,
IDCJAC0010,85152,1967,01,31,,,
IDCJAC0010,85152,1967,02,01,,,
IDCJAC0010,85152,1967,02,02,,,
IDCJAC0010,85152,1967,02,03,,,
IDCJAC0010,85152,1967,02,04,,,
IDCJAC0010,85152,1967,02,05,,,
IDCJAC0010,85152,1967,02,06,,,
IDCJAC0010,85152,1967,02,07,,,
IDCJAC0010,85152,1967,02,08,,,
IDCJAC0010,85152,1967,02,09,,,
IDCJAC0010,85152,1967,02,10,,,
IDCJAC0010,85152,1967,02,11,,,
IDCJAC0010,85152,1967,02,12,,,
IDCJAC0010,85152,1967,02,13,,,
IDCJAC0010,85152,1967,02,14,,,
IDCJAC0010,85152,1967,02,15,,,
IDCJAC0010,85152,1967,02,16,,,
IDCJAC0010,85152,1967,02,17,,,
IDCJAC0010,85152,1967,02,18,24.3,,Y
IDCJAC0010,85152,1967,02,19,30.4,1,Y
IDCJAC0010,85152,1967,02,20,34.1,1,Y
IDCJAC0010,85152,1967,02,21,34.8,1,Y
IDCJAC0010,85152,1967,02,22,38.1,1,Y
IDCJAC0010,85152,1967,02,23,33.1,1,Y
IDCJAC0010,85152,1967,02,24,38.9,1,Y
IDCJAC0010,85152,1967,02,25,23.9,1,Y
IDCJAC0010,85152,1967,02,26,20.1,1,Y
IDCJAC0010,85152,1967,02,27,19.5,1,Y
IDCJAC0010,85152,1967,02,28,19.7,1,Y
IDCJAC0010,85152,1967,03,01,22.9,1,Y
IDCJAC0010,85152,1967,03,02,25.7,1,Y
IDCJAC0010,85152,1967,03,03,23.3,1,Y
IDCJAC0010,85152,1967,03,04,19.0,1,Y
IDCJAC0010,85152,1967,03,05,19.2,1,Y
IDCJAC0010,85152,1967,03,06,26.9,1,Y
IDCJAC0010,85152,1967,03,07,31.2,1,Y
IDCJAC0010,85152,1967,03,08,19.6,1,Y
IDCJAC0010,85152,1967,03,09,20.5,1,Y
IDCJAC0010,85152,1967,03,10,19.3,1,Y
IDCJAC0010,85152,1967,03,11,23.2,1,Y
IDCJAC0010,85152,1967,03,12,26.5,1,Y
IDCJAC0010,85152,1967,03,13,27.3,1,Y
IDCJAC0010,85152,1967,03,14,28.3,1,Y
IDCJAC0010,85152,1967,03,15,27.4,1,Y
IDCJAC0010,85152,1967,03,16,30.8,1,Y
IDCJAC0010,85152,1967,03,17,32.2,1,Y
IDCJAC0010,85152,1967,03,18,21.4,1,Y
IDCJAC0010,85152,1967,03,19,21.4,1,Y
IDCJAC0010,85152,1967,03,20,26.4,1,Y
IDCJAC0010,85152,1967,03,21,26.1,1,Y
IDCJAC0010,85152,1967,03,22,22.8,1,Y
IDCJAC0010,85152,1967,03,23,14.4,1,Y
IDCJAC0010,85152,1967,03,24,20.0,1,Y
IDCJAC0010,85152,1967,03,25,20.1,1,Y
IDCJAC0010,85152,1967,03,26,20.7,1,Y
IDCJAC0010,85152,1967,03,27,24.4,1,Y
IDCJAC0010,85152,1967,03,28,28.9,1,Y
IDCJAC0010,85152,1967,03,29,31.2,1,Y
IDCJAC0010,85152,1967,03,30,17.8,1,Y
IDCJAC0010,85152,1967,03,31,16.3,1,Y
IDCJAC0010,85152,1967,04,01,18.1,1,Y
IDCJAC0010,85152,1967,04,02,19.6,1,Y
IDCJAC0010,85152,1967,04,03,25.2,1,Y
IDCJAC0010,85152,1967,04,04,27.7,1,Y
IDCJAC0010,85152,1967,04,05,17.4,1,Y
IDCJAC0010,85152,1967,04,06,17.8,1,Y
IDCJAC0010,85152,1967,04,07,19.7,1,Y
IDCJAC0010,85152,1967,04,08,19.2,1,Y
IDCJAC0010,85152,1967,04,09,17.1,1,Y
IDCJAC0010,85152,1967,04,10,20.7,1,Y
IDCJAC0010,85152,1967,04,11,23.2,1,Y
IDCJAC0010,85152,1967,04,12,24.4,1,Y
IDCJAC0010,85152,1967,04,13,25.7,1,Y
IDCJAC0010,85152,1967,04,14,24.3,1,Y
IDCJAC0010,85152,1967,04,15,18.5,1,Y
IDCJAC0010,85152,1967,04,16,23.6,1,Y
IDCJAC0010,85152,1967,04,17,27.2,1,Y
IDCJAC0010,85152,1967,04,18,26.9,1,Y
IDCJAC0010,85152,1967,04,19,28.1,1,Y
IDCJAC0010,85152,1967,04,20,20.8,1,Y
IDCJAC0010,85152,1967,04,21,20.7,1,Y
IDCJAC0010,85152,1967,04,22,16.7,1,Y
IDCJAC0010,85152,1967,04,23,14.9,1,Y
IDCJAC0010,85152,1967,04,24,19.4,1,Y
IDCJAC0010,85152,1967,04,25,16.3,1,Y
IDCJAC0010,85152,1967,04,26,15.4,1,Y
IDCJAC0010,85152,1967,04,27,21.1,1,Y
IDCJAC0010,85152,1967,04,28,22.4,1,Y
IDCJAC0010,85152,1967,04,29,19.4,1,Y
IDCJAC0010,85152,1967,04,30,16.4,1,Y
IDCJAC0010,85152,1967,05,01,18.8,1,Y
IDCJAC0010,85152,1967,05,02,21.3,1,Y
IDCJAC0010,85152,1967,05,03,26.2,1,Y
IDCJAC0010,85152,1967,05,04,25.6,1,Y
IDCJAC0010,85152,1967,05,05,26.9,1,Y
IDCJAC0010,85152,1967,05,06,21.9,1,Y
IDCJAC0010,85152,1967,05,07,17.9,1,Y
IDCJAC0010,85152,1967,05,08,16.8,1,Y
IDCJAC0010,85152,1967,05,09,23.3,1,Y
IDCJAC0010,85152,1967,05,10,25.9,1,Y
IDCJAC0010,85152,1967,05,11,24.0,1,Y
IDCJAC0010,85152,1967,05,12,21.2,1,Y
IDCJAC0010,85152,1967,05,13,17.8,1,Y
IDCJAC0010,85152,1967,05,14,13.4,1,Y
IDCJAC0010,85152,1967,05,15,16.6,1,Y
IDCJAC0010,85152,1967,05,16,17.5,1,Y
IDCJAC0010,85152,1967,05,17,19.7,1,Y
IDCJAC0010,85152,1967,05,18,19.1,1,Y
IDCJAC0010,85152,1967,05,19,16.9,1,Y
IDCJAC0010,85152,1967,05,20,13.5,1,Y
IDCJAC0010,85152,1967,05,21,15.2,1,Y
IDCJAC0010,85152,1967,05,22,15.6,1,Y
IDCJAC0010,85152,1967,05,23,13.3,1,Y
IDCJAC0010,85152,1967,05,24,13.9,1,Y
IDCJAC0010,85152,1967,05,25,15.3,1,Y
IDCJAC0010,85152,1967,05,26,13.7,1,Y
IDCJAC0010,85152,1967,05,27,13.9,1,Y
IDCJAC0010,85152,1967,05,28,13.2,1,Y
IDCJAC0010,85152,1967,05,29,15.8,1,Y
IDCJAC0010,85152,1967,05,30,14.5,1,Y
IDCJAC0010,85152,1967,05,31,15.8,1,Y
IDCJAC0010,85152,1967,06,01,12.7,1,Y
IDCJAC0010,85152,1967,06,02,14.0,1,Y
IDCJAC0010,85152,1967,06,03,16.1,1,Y
IDCJAC0010,85152,1967,06,04,15.9,1,Y
IDCJAC0010,85152,1967,06,05,16.0,1,Y
IDCJAC0010,85152,1967,06,06,16.7,1,Y
IDCJAC0010,85152,1967,06,07,15.4,1,Y
IDCJAC0010,85152,1967,06,08,16.4,1,Y
IDCJAC0010,85152,1967,06,09,19.8,1,Y
IDCJAC0010,85152,1967,06,10,15.4,1,Y
IDCJAC0010,85152,1967,06,11,16.4,1,Y
IDCJAC0010,85152,1967,06,12,16.3,1,Y
IDCJAC0010,85152,1967,06,13,15.8,1,Y
IDCJAC0010,85152,1967,06,14,16.6,1,Y
IDCJAC0010,85152,1967,06,15,16.9,1,Y
IDCJAC0010,85152,1967,06,16,15.6,1,Y
IDCJAC0010,85152,1967,06,17,14.6,1,Y
IDCJAC0010,85152,1967,06,18,16.3,1,Y
IDCJAC0010,85152,1967,06,19,14.3,1,Y
IDCJAC0010,85152,1967,06,20,15.2,1,Y
IDCJAC0010,85152,1967,06,21,15.7,1,Y
IDCJAC0010,85152,1967,06,22,16.3,1,Y
IDCJAC0010,85152,1967,06,23,15.0,1,Y
IDCJAC0010,85152,1967,06,24,14.4,1,Y
IDCJAC0010,85152,1967,06,25,14.2,1,Y
IDCJAC0010,85152,1967,06,26,16.4,1,Y
IDCJAC0010,85152,1967,06,27,17.2,1,Y
IDCJAC0010,85152,1967,06,28,15.3,1,Y
IDCJAC0010,85152,1967,06,29,14.2,1,Y
IDCJAC0010,85152,1967,06,30,12.0,1,Y
IDCJAC0010,85152,1967,07,01,11.4,1,Y
IDCJAC0010,85152,1967,07,02,13.3,1,Y
IDCJAC0010,85152,1967,07,03,13.7,1,Y
IDCJAC0010,85152,1967,07,04,14.2,1,Y
IDCJAC0010,85152,1967,07,05,14.2,1,Y
IDCJAC0010,85152,1967,07,06,14.1,1,Y
