Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,84077,1965,01,01,,,
IDCJAC0010,84077,1965,01,02,,,
IDCJAC0010,84077,1965,01,03,26.7,1,Y
IDCJAC0010,84077,1965,01,04,23.9,1,Y
IDCJAC0010,84077,1965,01,05,25.6,1,Y
IDCJAC0010,84077,1965,01,06,13.3,1,Y
IDCJAC0010,84077,1965,01,07,16.7,1,Y
IDCJAC0010,84077,1965,01,08,,,
IDCJAC0010,84077,1965,01,09,,,
IDCJAC0010,84077,1965,01,10,25.6,1,Y
IDCJAC0010,84077,1965,01,11,25.6,1,Y
IDCJAC0010,84077,1965,01,12,11.1,1,Y
IDCJAC0010,84077,1965,01,13,13.9,1,Y
IDCJAC0010,84077,1965,01,14,17.8,1,Y
IDCJAC0010,84077,1965,01,15,25.6,1,Y
IDCJAC0010,84077,1965,01,16,31.1,1,Y
IDCJAC0010,84077,1965,01,17,32.2,1,Y
IDCJAC0010,84077,1965,01,18,28.9,1,Y
IDCJAC0010,84077,1965,01,19,14.4,1,Y
IDCJAC0010,84077,1965,01,20,14.4,1,Y
IDCJAC0010,84077,1965,01,21,,,
IDCJAC0010,84077,1965,01,22,,,
IDCJAC0010,84077,1965,01,23,25.6,1,Y
IDCJAC0010,84077,1965,01,24,20.6,1,Y
IDCJAC0010,84077,1965,01,25,20.6,1,Y
IDCJAC0010,84077,1965,01,26,11.7,1,Y
IDCJAC0010,84077,1965,01,27,14.4,1,Y
IDCJAC0010,84077,1965,01,28,22.8,1,Y
IDCJAC0010,84077,1965,01,29,,,
IDCJAC0010,84077,1965,01,30,,,
IDCJAC0010,84077,1965,01,31,,,
IDCJAC0010,84077,1965,02,01,25.0,,Y
IDCJAC0010,84077,1965,02,02,27.8,1,Y
IDCJAC0010,84077,1965,02,03,30.6,1,Y
IDCJAC0010,84077,1965,02,04,,,
IDCJAC0010,84077,1965,02,05,,,
IDCJAC0010,84077,1965,02,06,,,
IDCJAC0010,84077,1965,02,07,,,
IDCJAC0010,84077,1965,02,08,,,
IDCJAC0010,84077,1965,02,09,,,
IDCJAC0010,84077,1965,02,10,,,
IDCJAC0010,84077,1965,02,11,,,
IDCJAC0010,84077,1965,02,12,,,
IDCJAC0010,84077,1965,02,13,,,
IDCJAC0010,84077,1965,02,14,,,
IDCJAC0010,84077,1965,02,15,30.0,1,Y
IDCJAC0010,84077,1965,02,16,30.6,1,Y
IDCJAC0010,84077,1965,02,17,,,
IDCJAC0010,84077,1965,02,18,30.6,1,Y
IDCJAC0010,84077,1965,02,19,30.6,1,Y
IDCJAC0010,84077,1965,02,20,25.6,1,Y
IDCJAC0010,84077,1965,02,21,33.5,1,Y
IDCJAC0010,84077,1965,02,22,26.1,1,Y
IDCJAC0010,84077,1965,02,23,21.1,1,Y
IDCJAC0010,84077,1965,02,24,23.3,1,Y
IDCJAC0010,84077,1965,02,25,22.2,1,Y
IDCJAC0010,84077,1965,02,26,,,
IDCJAC0010,84077,1965,02,27,,,
IDCJAC0010,84077,1965,02,28,26.9,1,Y
IDCJAC0010,84077,1965,03,01,28.3,1,Y
