Product code,Bureau of Meteorology station number,Year,Month,Day,Minimum temperature (Degree C),Days of accumulation of minimum temperature,Quality
IDCJAC0011,88014,1965,01,01,8.3,,Y
IDCJAC0011,88014,1965,01,02,7.2,1,Y
IDCJAC0011,88014,1965,01,03,,,
IDCJAC0011,88014,1965,01,04,5.0,1,Y
IDCJAC0011,88014,1965,01,05,8.9,1,Y
IDCJAC0011,88014,1965,01,06,3.9,1,Y
IDCJAC0011,88014,1965,01,07,10.0,1,Y
IDCJAC0011,88014,1965,01,08,8.9,1,Y
IDCJAC0011,88014,1965,01,09,12.8,1,Y
IDCJAC0011,88014,1965,01,10,,,
IDCJAC0011,88014,1965,01,11,8.3,1,Y
IDCJAC0011,88014,1965,01,12,7.2,1,Y
IDCJAC0011,88014,1965,01,13,11.1,1,Y
IDCJAC0011,88014,1965,01,14,,,
IDCJAC0011,88014,1965,01,15,7.2,1,Y
IDCJAC0011,88014,1965,01,16,10.0,1,Y
IDCJAC0011,88014,1965,01,17,,,
IDCJAC0011,88014,1965,01,18,12.8,1,Y
IDCJAC0011,88014,1965,01,19,7.2,1,Y
IDCJAC0011,88014,1965,01,20,7.8,1,Y
IDCJAC0011,88014,1965,01,21,3.9,1,Y
IDCJAC0011,88014,1965,01,22,4.4,1,Y
IDCJAC0011,88014,1965,01,23,4.4,1,Y
IDCJAC0011,88014,1965,01,24,,,
IDCJAC0011,88014,1965,01,25,9.4,1,Y
IDCJAC0011,88014,1965,01,26,10.6,1,Y
IDCJAC0011,88014,1965,01,27,8.9,1,Y
IDCJAC0011,88014,1965,01,28,7.8,1,Y
IDCJAC0011,88014,1965,01,29,18.9,1,Y
IDCJAC0011,88014,1965,01,30,10.6,1,Y
IDCJAC0011,88014,1965,01,31,,,
IDCJAC0011,88014,1965,02,01,11.7,1,Y
IDCJAC0011,88014,1965,02,02,12.8,1,Y
IDCJAC0011,88014,1965,02,03,21.1,1,Y
IDCJAC0011,88014,1965,02,04,11.1,1,Y
IDCJAC0011,88014,1965,02,05,11.7,1,Y
IDCJAC0011,88014,1965,02,06,13.3,1,Y
IDCJAC0011,88014,1965,02,07,,,
IDCJAC0011,88014,1965,02,08,12.2,1,Y
IDCJAC0011,88014,1965,02,09,11.1,1,Y
IDCJAC0011,88014,1965,02,10,10.6,1,Y
IDCJAC0011,88014,1965,02,11,5.6,1,Y
IDCJAC0011,88014,1965,02,12,6.1,1,Y
IDCJAC0011,88014,1965,02,13,7.8,1,Y
IDCJAC0011,88014,1965,02,14,,,
IDCJAC0011,88014,1965,02,15,11.1,1,Y
IDCJAC0011,88014,1965,02,16,20.0,1,Y
IDCJAC0011,88014,1965,02,17,12.8,1,Y
IDCJAC0011,88014,1965,02,18,13.1,1,Y
IDCJAC0011,88014,1965,02,19,13.9,1,Y
IDCJAC0011,88014,1965,02,20,13.3,1,Y
IDCJAC0011,88014,1965,02,21,,,
IDCJAC0011,88014,1965,02,22,12.8,1,Y
IDCJAC0011,88014,1965,02,23,6.1,1,Y
IDCJAC0011,88014,1965,02,24,11.1,1,Y
IDCJAC0011,88014,1965,02,25,8.9,1,Y
IDCJAC0011,88014,1965,02,26,9.4,1,Y
IDCJAC0011,88014,1965,02,27,8.9,1,Y
IDCJAC0011,88014,1965,02,28,,,
IDCJAC0011,88014,1965,03,01,8.9,,Y
IDCJAC0011,88014,1965,03,02,8.9,1,Y
IDCJAC0011,88014,1965,03,03,15.0,1,Y
IDCJAC0011,88014,1965,03,04,12.8,1,Y
IDCJAC0011,88014,1965,03,05,12.2,1,Y
IDCJAC0011,88014,1965,03,06,11.1,1,Y
IDCJAC0011,88014,1965,03,07,,,
IDCJAC0011,88014,1965,03,08,6.7,1,Y
IDCJAC0011,88014,1965,03,09,5.6,1,Y
IDCJAC0011,88014,1965,03,10,4.4,1,Y
IDCJAC0011,88014,1965,03,11,10.0,1,Y
IDCJAC0011,88014,1965,03,12,11.1,1,Y
IDCJAC0011,88014,1965,03,13,8.9,1,Y
IDCJAC0011,88014,1965,03,14,,,
IDCJAC0011,88014,1965,03,15,4.4,1,Y
IDCJAC0011,88014,1965,03,16,7.2,1,Y
IDCJAC0011,88014,1965,03,17,10.0,1,Y
IDCJAC0011,88014,1965,03,18,17.8,1,Y
IDCJAC0011,88014,1965,03,19,11.1,1,Y
IDCJAC0011,88014,1965,03,20,5.6,1,Y
IDCJAC0011,88014,1965,03,21,,,
IDCJAC0011,88014,1965,03,22,,,
IDCJAC0011,88014,1965,03,23,4.4,1,Y
IDCJAC0011,88014,1965,03,24,8.9,1,Y
IDCJAC0011,88014,1965,03,25,-1.1,1,Y
IDCJAC0011,88014,1965,03,26,3.3,1,Y
IDCJAC0011,88014,1965,03,27,9.4,1,Y
IDCJAC0011,88014,1965,03,28,,,
IDCJAC0011,88014,1965,03,29,8.3,1,Y
IDCJAC0011,88014,1965,03,30,2.8,1,Y
IDCJAC0011,88014,1965,03,31,2.2,1,Y
IDCJAC0011,88014,1965,04,01,4.4,1,Y
IDCJAC0011,88014,1965,04,02,4.7,1,Y
IDCJAC0011,88014,1965,04,03,2.8,1,Y
IDCJAC0011,88014,1965,04,04,,,
IDCJAC0011,88014,1965,04,05,1.1,1,Y
IDCJAC0011,88014,1965,04,06,1.7,1,Y
IDCJAC0011,88014,1965,04,07,8.9,1,Y
IDCJAC0011,88014,1965,04,08,11.1,1,Y
IDCJAC0011,88014,1965,04,09,10.0,1,Y
IDCJAC0011,88014,1965,04,10,12.8,1,Y
IDCJAC0011,88014,1965,04,11,,,
IDCJAC0011,88014,1965,04,12,4.4,1,Y
IDCJAC0011,88014,1965,04,13,4.4,1,Y
IDCJAC0011,88014,1965,04,14,2.8,1,Y
IDCJAC0011,88014,1965,04,15,7.8,1,Y
IDCJAC0011,88014,1965,04,16,,,
IDCJAC0011,88014,1965,04,17,6.1,1,Y
IDCJAC0011,88014,1965,04,18,,,
IDCJAC0011,88014,1965,04,19,8.9,1,Y
IDCJAC0011,88014,1965,04,20,3.9,1,Y
IDCJAC0011,88014,1965,04,21,7.8,1,Y
IDCJAC0011,88014,1965,04,22,8.3,1,Y
IDCJAC0011,88014,1965,04,23,8.9,1,Y
IDCJAC0011,88014,1965,04,24,4.4,1,Y
IDCJAC0011,88014,1965,04,25,,,
IDCJAC0011,88014,1965,04,26,1.1,1,Y
IDCJAC0011,88014,1965,04,27,-0.8,1,Y
IDCJAC0011,88014,1965,04,28,-0.6,1,Y
IDCJAC0011,88014,1965,04,29,1.1,1,Y
IDCJAC0011,88014,1965,04,30,1.1,1,Y
IDCJAC0011,88014,1965,05,01,1.1,1,Y
IDCJAC0011,88014,1965,05,02,1.7,1,Y
IDCJAC0011,88014,1965,05,03,,,
IDCJAC0011,88014,1965,05,04,6.1,1,Y
IDCJAC0011,88014,1965,05,05,7.2,1,Y
IDCJAC0011,88014,1965,05,06,6.1,1,Y
IDCJAC0011,88014,1965,05,07,5.0,1,Y
IDCJAC0011,88014,1965,05,08,2.2,1,Y
IDCJAC0011,88014,1965,05,09,,,
IDCJAC0011,88014,1965,05,10,12.2,1,Y
IDCJAC0011,88014,1965,05,11,11.7,1,Y
IDCJAC0011,88014,1965,05,12,8.9,1,Y
IDCJAC0011,88014,1965,05,13,5.0,1,Y
IDCJAC0011,88014,1965,05,14,6.1,1,Y
IDCJAC0011,88014,1965,05,15,2.8,1,Y
IDCJAC0011,88014,1965,05,16,,,
IDCJAC0011,88014,1965,05,17,0.0,1,Y
IDCJAC0011,88014,1965,05,18,3.9,1,Y
IDCJAC0011,88014,1965,05,19,2.8,1,Y
IDCJAC0011,88014,1965,05,20,2.2,1,Y
IDCJAC0011,88014,1965,05,21,3.9,1,Y
IDCJAC0011,88014,1965,05,22,7.2,1,Y
IDCJAC0011,88014,1965,05,23,,,
IDCJAC0011,88014,1965,05,24,2.8,1,Y
IDCJAC0011,88014,1965,05,25,5.0,1,Y
IDCJAC0011,88014,1965,05,26,8.3,1,Y
IDCJAC0011,88014,1965,05,27,5.6,1,Y
IDCJAC0011,88014,1965,05,28,6.1,1,Y
IDCJAC0011,88014,1965,05,29,-0.6,1,Y
IDCJAC0011,88014,1965,05,30,,,
IDCJAC0011,88014,1965,05,31,1.1,1,Y
IDCJAC0011,88014,1965,06,01,7.8,1,Y
IDCJAC0011,88014,1965,06,02,7.8,1,Y
IDCJAC0011,88014,1965,06,03,1.7,1,Y
IDCJAC0011,88014,1965,06,04,4.4,1,Y
IDCJAC0011,88014,1965,06,05,2.2,1,Y
IDCJAC0011,88014,1965,06,06,,,
IDCJAC0011,88014,1965,06,07,2.8,1,Y
IDCJAC0011,88014,1965,06,08,2.2,1,Y
IDCJAC0011,88014,1965,06,09,6.7,1,Y
IDCJAC0011,88014,1965,06,10,2.8,1,Y
IDCJAC0011,88014,1965,06,11,-1.1,1,Y
IDCJAC0011,88014,1965,06,12,-1.4,1,Y
IDCJAC0011,88014,1965,06,13,-1.7,1,Y
IDCJAC0011,88014,1965,06,14,-1.7,1,Y
IDCJAC0011,88014,1965,06,15,,,
IDCJAC0011,88014,1965,06,16,0.6,,Y
IDCJAC0011,88014,1965,06,17,5.0,1,Y
IDCJAC0011,88014,1965,06,18,5.6,1,Y
IDCJAC0011,88014,1965,06,19,,,
IDCJAC0011,88014,1965,06,20,,,
IDCJAC0011,88014,1965,06,21,3.3,1,Y
IDCJAC0011,88014,1965,06,22,3.9,1,Y
IDCJAC0011,88014,1965,06,23,-0.6,1,Y
IDCJAC0011,88014,1965,06,24,-3.9,1,Y
IDCJAC0011,88014,1965,06,25,-3.9,1,Y
IDCJAC0011,88014,1965,06,26,-4.4,1,Y
IDCJAC0011,88014,1965,06,27,,,
IDCJAC0011,88014,1965,06,28,3.9,,Y
IDCJAC0011,88014,1965,06,29,-0.6,1,Y
IDCJAC0011,88014,1965,06,30,5.6,1,Y
IDCJAC0011,88014,1965,07,01,5.0,1,Y
IDCJAC0011,88014,1965,07,02,0.0,1,Y
IDCJAC0011,88014,1965,07,03,7.2,1,Y
IDCJAC0011,88014,1965,07,04,,,
IDCJAC0011,88014,1965,07,05,2.8,1,Y
IDCJAC0011,88014,1965,07,06,5.0,1,Y
IDCJAC0011,88014,1965,07,07,7.8,1,Y
IDCJAC0011,88014,1965,07,08,0.0,1,Y
IDCJAC0011,88014,1965,07,09,-0.6,1,Y
IDCJAC0011,88014,1965,07,10,-3.3,1,Y
IDCJAC0011,88014,1965,07,11,,,
IDCJAC0011,88014,1965,07,12,1.1,,Y
IDCJAC0011,88014,1965,07,13,3.3,1,Y
IDCJAC0011,88014,1965,07,14,-2.2,1,Y
IDCJAC0011,88014,1965,07,15,-1.7,1,Y
IDCJAC0011,88014,1965,07,16,5.6,1,Y
IDCJAC0011,88014,1965,07,17,1.1,1,Y
IDCJAC0011,88014,1965,07,18,,,
IDCJAC0011,88014,1965,07,19,3.3,,Y
IDCJAC0011,88014,1965,07,20,-1.7,1,Y
IDCJAC0011,88014,1965,07,21,0.0,1,Y
IDCJAC0011,88014,1965,07,22,0.0,1,Y
IDCJAC0011,88014,1965,07,23,1.7,1,Y
IDCJAC0011,88014,1965,07,24,2.2,1,Y
IDCJAC0011,88014,1965,07,25,,,
IDCJAC0011,88014,1965,07,26,4.4,1,Y
IDCJAC0011,88014,1965,07,27,5.6,1,Y
IDCJAC0011,88014,1965,07,28,1.7,1,Y
IDCJAC0011,88014,1965,07,29,0.0,1,Y
IDCJAC0011,88014,1965,07,30,-2.2,1,Y
IDCJAC0011,88014,1965,07,31,-2.8,1,Y
IDCJAC0011,88014,1965,08,01,,,
IDCJAC0011,88014,1965,08,02,1.1,,Y
IDCJAC0011,88014,1965,08,03,1.7,1,Y
IDCJAC0011,88014,1965,08,04,7.8,1,Y
IDCJAC0011,88014,1965,08,05,2.2,1,Y
IDCJAC0011,88014,1965,08,06,4.4,1,Y
IDCJAC0011,88014,1965,08,07,4.4,1,Y
IDCJAC0011,88014,1965,08,08,,,
IDCJAC0011,88014,1965,08,09,1.7,,Y
IDCJAC0011,88014,1965,08,10,-3.3,1,Y
