Product code,Bureau of Meteorology station number,Year,Month,Day,Minimum temperature (Degree C),Days of accumulation of minimum temperature,Quality
IDCJAC0011,88036,1957,01,01,5.6,,Y
IDCJAC0011,88036,1957,01,02,4.4,1,Y
IDCJAC0011,88036,1957,01,03,10.6,1,Y
IDCJAC0011,88036,1957,01,04,6.1,1,Y
IDCJAC0011,88036,1957,01,05,8.3,1,Y
IDCJAC0011,88036,1957,01,06,6.1,1,Y
IDCJAC0011,88036,1957,01,07,5.6,1,Y
IDCJAC0011,88036,1957,01,08,9.4,1,Y
IDCJAC0011,88036,1957,01,09,3.3,1,Y
IDCJAC0011,88036,1957,01,10,7.2,1,Y
IDCJAC0011,88036,1957,01,11,6.7,1,Y
IDCJAC0011,88036,1957,01,12,5.0,1,Y
IDCJAC0011,88036,1957,01,13,15.0,1,Y
IDCJAC0011,88036,1957,01,14,7.2,1,Y
IDCJAC0011,88036,1957,01,15,8.9,1,Y
IDCJAC0011,88036,1957,01,16,6.7,1,Y
IDCJAC0011,88036,1957,01,17,6.1,1,Y
IDCJAC0011,88036,1957,01,18,7.8,1,Y
IDCJAC0011,88036,1957,01,19,13.9,1,Y
IDCJAC0011,88036,1957,01,20,3.9,1,Y
IDCJAC0011,88036,1957,01,21,6.7,1,Y
IDCJAC0011,88036,1957,01,22,8.3,1,Y
IDCJAC0011,88036,1957,01,23,6.1,1,Y
IDCJAC0011,88036,1957,01,24,6.7,1,Y
IDCJAC0011,88036,1957,01,25,8.3,1,Y
IDCJAC0011,88036,1957,01,26,3.3,1,Y
IDCJAC0011,88036,1957,01,27,5.6,1,Y
IDCJAC0011,88036,1957,01,28,6.1,1,Y
IDCJAC0011,88036,1957,01,29,8.3,1,Y
IDCJAC0011,88036,1957,01,30,9.4,1,Y
IDCJAC0011,88036,1957,01,31,14.4,1,Y
IDCJAC0011,88036,1957,02,01,11.7,1,Y
IDCJAC0011,88036,1957,02,02,16.7,1,Y
IDCJAC0011,88036,1957,02,03,7.8,1,Y
IDCJAC0011,88036,1957,02,04,5.0,1,Y
IDCJAC0011,88036,1957,02,05,7.2,1,Y
IDCJAC0011,88036,1957,02,06,16.1,1,Y
IDCJAC0011,88036,1957,02,07,13.3,1,Y
IDCJAC0011,88036,1957,02,08,11.7,1,Y
IDCJAC0011,88036,1957,02,09,12.2,1,Y
IDCJAC0011,88036,1957,02,10,15.6,1,Y
IDCJAC0011,88036,1957,02,11,8.3,1,Y
IDCJAC0011,88036,1957,02,12,7.2,1,Y
IDCJAC0011,88036,1957,02,13,9.4,1,Y
IDCJAC0011,88036,1957,02,14,15.0,1,Y
IDCJAC0011,88036,1957,02,15,14.4,1,Y
IDCJAC0011,88036,1957,02,16,5.0,1,Y
IDCJAC0011,88036,1957,02,17,7.8,1,Y
IDCJAC0011,88036,1957,02,18,10.0,1,Y
IDCJAC0011,88036,1957,02,19,8.9,1,Y
IDCJAC0011,88036,1957,02,20,10.6,1,Y
IDCJAC0011,88036,1957,02,21,7.8,1,Y
IDCJAC0011,88036,1957,02,22,8.9,1,Y
IDCJAC0011,88036,1957,02,23,7.8,1,Y
IDCJAC0011,88036,1957,02,24,6.1,1,Y
IDCJAC0011,88036,1957,02,25,6.7,1,Y
IDCJAC0011,88036,1957,02,26,6.1,1,Y
IDCJAC0011,88036,1957,02,27,10.0,1,Y
IDCJAC0011,88036,1957,02,28,16.7,1,Y
IDCJAC0011,88036,1957,03,01,11.7,1,Y
IDCJAC0011,88036,1957,03,02,8.3,1,Y
IDCJAC0011,88036,1957,03,03,6.7,1,Y
IDCJAC0011,88036,1957,03,04,8.3,1,Y
IDCJAC0011,88036,1957,03,05,7.2,1,Y
IDCJAC0011,88036,1957,03,06,11.7,1,Y
IDCJAC0011,88036,1957,03,07,15.6,1,Y
IDCJAC0011,88036,1957,03,08,12.2,1,Y
IDCJAC0011,88036,1957,03,09,14.4,1,Y
IDCJAC0011,88036,1957,03,10,11.7,1,Y
IDCJAC0011,88036,1957,03,11,3.9,1,Y
IDCJAC0011,88036,1957,03,12,6.7,1,Y
IDCJAC0011,88036,1957,03,13,7.2,1,Y
IDCJAC0011,88036,1957,03,14,3.9,1,Y
IDCJAC0011,88036,1957,03,15,8.3,1,Y
IDCJAC0011,88036,1957,03,16,5.6,1,Y
IDCJAC0011,88036,1957,03,17,5.0,1,Y
IDCJAC0011,88036,1957,03,18,3.3,1,Y
IDCJAC0011,88036,1957,03,19,7.8,1,Y
IDCJAC0011,88036,1957,03,20,7.2,1,Y
IDCJAC0011,88036,1957,03,21,3.9,1,Y
IDCJAC0011,88036,1957,03,22,12.8,1,Y
IDCJAC0011,88036,1957,03,23,8.3,1,Y
IDCJAC0011,88036,1957,03,24,8.3,1,Y
IDCJAC0011,88036,1957,03,25,3.9,1,Y
IDCJAC0011,88036,1957,03,26,4.4,1,Y
IDCJAC0011,88036,1957,03,27,8.3,1,Y
