Product code,Bureau of Meteorology station number,Year,Month,Day,Minimum temperature (Degree C),Days of accumulation of minimum temperature,Quality
IDCJAC0011,87005,1957,01,01,2.8,,Y
IDCJAC0011,87005,1957,01,02,3.3,1,Y
IDCJAC0011,87005,1957,01,03,8.3,1,Y
IDCJAC0011,87005,1957,01,04,2.8,1,Y
IDCJAC0011,87005,1957,01,05,8.3,1,Y
IDCJAC0011,87005,1957,01,06,3.6,1,Y
IDCJAC0011,87005,1957,01,07,3.4,1,Y
IDCJAC0011,87005,1957,01,08,1.1,1,Y
IDCJAC0011,87005,1957,01,09,1.1,1,Y
IDCJAC0011,87005,1957,01,10,7.3,1,Y
IDCJAC0011,87005,1957,01,11,2.2,1,Y
IDCJAC0011,87005,1957,01,12,-0.1,1,Y
IDCJAC0011,87005,1957,01,13,16.1,1,Y
IDCJAC0011,87005,1957,01,14,1.7,1,Y
IDCJAC0011,87005,1957,01,15,6.1,1,Y
IDCJAC0011,87005,1957,01,16,1.7,1,Y
IDCJAC0011,87005,1957,01,17,2.2,1,Y
IDCJAC0011,87005,1957,01,18,4.4,1,Y
IDCJAC0011,87005,1957,01,19,8.3,1,Y
IDCJAC0011,87005,1957,01,20,0.0,1,Y
IDCJAC0011,87005,1957,01,21,0.8,1,Y
IDCJAC0011,87005,1957,01,22,7.2,1,Y
IDCJAC0011,87005,1957,01,23,5.1,1,Y
IDCJAC0011,87005,1957,01,24,3.1,1,Y
IDCJAC0011,87005,1957,01,25,2.8,1,Y
IDCJAC0011,87005,1957,01,26,-0.6,1,Y
IDCJAC0011,87005,1957,01,27,0.9,1,Y
IDCJAC0011,87005,1957,01,28,2.0,1,Y
IDCJAC0011,87005,1957,01,29,7.3,1,Y
IDCJAC0011,87005,1957,01,30,11.1,1,Y
IDCJAC0011,87005,1957,01,31,9.4,1,Y
IDCJAC0011,87005,1957,02,01,8.3,1,Y
IDCJAC0011,87005,1957,02,02,12.2,1,Y
IDCJAC0011,87005,1957,02,03,1.4,1,Y
IDCJAC0011,87005,1957,02,04,6.7,1,Y
IDCJAC0011,87005,1957,02,05,5.6,1,Y
IDCJAC0011,87005,1957,02,06,12.8,1,Y
IDCJAC0011,87005,1957,02,07,12.2,1,Y
IDCJAC0011,87005,1957,02,08,10.1,1,Y
IDCJAC0011,87005,1957,02,09,8.9,1,Y
IDCJAC0011,87005,1957,02,10,8.6,1,Y
