Product code,Bureau of Meteorology station number,Year,Month,Day,Minimum temperature (Degree C),Days of accumulation of minimum temperature,Quality
IDCJAC0011,84077,1965,01,01,,,
IDCJAC0011,84077,1965,01,02,,,
IDCJAC0011,84077,1965,01,03,,,
IDCJAC0011,84077,1965,01,04,4.4,1,Y
IDCJAC0011,84077,1965,01,05,11.1,1,Y
IDCJAC0011,84077,1965,01,06,5.6,1,Y
IDCJAC0011,84077,1965,01,07,0.0,1,Y
IDCJAC0011,84077,1965,01,08,2.2,1,Y
IDCJAC0011,84077,1965,01,09,,,
IDCJAC0011,84077,1965,01,10,,,
IDCJAC0011,84077,1965,01,11,3.3,1,Y
IDCJAC0011,84077,1965,01,12,5.6,1,Y
IDCJAC0011,84077,1965,01,13,6.7,1,Y
IDCJAC0011,84077,1965,01,14,5.0,1,Y
IDCJAC0011,84077,1965,01,15,4.4,1,Y
IDCJAC0011,84077,1965,01,16,5.6,1,Y
IDCJAC0011,84077,1965,01,17,8.9,1,Y
IDCJAC0011,84077,1965,01,18,15.0,1,Y
IDCJAC0011,84077,1965,01,19,6.7,1,Y
IDCJAC0011,84077,1965,01,20,5.6,1,Y
IDCJAC0011,84077,1965,01,21,3.3,1,Y
IDCJAC0011,84077,1965,01,22,,,
IDCJAC0011,84077,1965,01,23,,,
IDCJAC0011,84077,1965,01,24,4.4,1,Y
IDCJAC0011,84077,1965,01,25,5.6,1,Y
IDCJAC0011,84077,1965,01,26,-0.6,1,Y
IDCJAC0011,84077,1965,01,27,7.2,1,Y
IDCJAC0011,84077,1965,01,28,-4.4,1,Y
IDCJAC0011,84077,1965,01,29,,,
IDCJAC0011,84077,1965,01,30,,,
IDCJAC0011,84077,1965,01,31,,,
IDCJAC0011,84077,1965,02,01,,,
IDCJAC0011,84077,1965,02,02,3.3,1,Y
IDCJAC0011,84077,1965,02,03,4.4,1,Y
IDCJAC0011,84077,1965,02,04,8.9,1,Y
IDCJAC0011,84077,1965,02,05,,,
IDCJAC0011,84077,1965,02,06,,,
IDCJAC0011,84077,1965,02,07,,,
IDCJAC0011,84077,1965,02,08,,,
IDCJAC0011,84077,1965,02,09,,,
IDCJAC0011,84077,1965,02,10,,,
IDCJAC0011,84077,1965,02,11,,,
IDCJAC0011,84077,1965,02,12,,,
IDCJAC0011,84077,1965,02,13,,,
IDCJAC0011,84077,1965,02,14,,,
IDCJAC0011,84077,1965,02,15,,,
IDCJAC0011,84077,1965,02,16,1.7,1,Y
IDCJAC0011,84077,1965,02,17,11.1,1,Y
IDCJAC0011,84077,1965,02,18,,,
IDCJAC0011,84077,1965,02,19,12.2,1,Y
IDCJAC0011,84077,1965,02,20,11.7,1,Y
IDCJAC0011,84077,1965,02,21,5.6,1,Y
IDCJAC0011,84077,1965,02,22,13.4,1,Y
IDCJAC0011,84077,1965,02,23,10.3,1,Y
IDCJAC0011,84077,1965,02,24,4.2,1,Y
IDCJAC0011,84077,1965,02,25,12.2,1,Y
IDCJAC0011,84077,1965,02,26,13.3,1,Y
IDCJAC0011,84077,1965,02,27,,,
IDCJAC0011,84077,1965,02,28,,,
IDCJAC0011,84077,1965,03,01,4.4,1,Y
IDCJAC0011,84077,1965,03,02,8.3,1,Y
IDCJAC0011,84077,1965,03,03,7.8,1,Y
IDCJAC0011,84077,1965,03,04,10.8,1,Y
IDCJAC0011,84077,1965,03,05,7.2,1,Y
IDCJAC0011,84077,1965,03,06,10.0,1,Y
IDCJAC0011,84077,1965,03,07,,,
IDCJAC0011,84077,1965,03,08,,,
IDCJAC0011,84077,1965,03,09,,,
IDCJAC0011,84077,1965,03,10,,,
IDCJAC0011,84077,1965,03,11,,,
IDCJAC0011,84077,1965,03,12,,,
IDCJAC0011,84077,1965,03,13,-0.3,1,Y
IDCJAC0011,84077,1965,03,14,5.0,1,Y
IDCJAC0011,84077,1965,03,15,4.4,1,Y
IDCJAC0011,84077,1965,03,16,2.8,1,Y
IDCJAC0011,84077,1965,03,17,1.7,1,Y
IDCJAC0011,84077,1965,03,18,,,
IDCJAC0011,84077,1965,03,19,,,
IDCJAC0011,84077,1965,03,20,,,
IDCJAC0011,84077,1965,03,21,,,
IDCJAC0011,84077,1965,03,22,4.4,1,Y
IDCJAC0011,84077,1965,03,23,5.0,1,Y
IDCJAC0011,84077,1965,03,24,8.3,1,Y
IDCJAC0011,84077,1965,03,25,-1.1,1,Y
IDCJAC0011,84077,1965,03,26,0.0,1,Y
IDCJAC0011,84077,1965,03,27,,,
IDCJAC0011,84077,1965,03,28,,,
IDCJAC0011,84077,1965,03,29,2.2,1,Y
IDCJAC0011,84077,1965,03,30,2.2,1,Y
IDCJAC0011,84077,1965,03,31,6.1,1,Y
IDCJAC0011,84077,1965,04,01,-2.2,1,Y
IDCJAC0011,84077,1965,04,02,6.7,1,Y
IDCJAC0011,84077,1965,04,03,0.0,1,Y
IDCJAC0011,84077,1965,04,04,0.6,1,Y
IDCJAC0011,84077,1965,04,05,7.2,1,Y
IDCJAC0011,84077,1965,04,06,6.1,1,Y
IDCJAC0011,84077,1965,04,07,1.1,1,Y
IDCJAC0011,84077,1965,04,08,3.9,1,Y
IDCJAC0011,84077,1965,04,09,-1.1,1,Y
IDCJAC0011,84077,1965,04,10,,,
IDCJAC0011,84077,1965,04,11,,,
IDCJAC0011,84077,1965,04,12,0.0,1,Y
IDCJAC0011,84077,1965,04,13,0.0,1,Y
IDCJAC0011,84077,1965,04,14,7.2,1,Y
IDCJAC0011,84077,1965,04,15,0.6,1,Y
IDCJAC0011,84077,1965,04,16,7.8,1,Y
IDCJAC0011,84077,1965,04,17,0.6,1,Y
IDCJAC0011,84077,1965,04,18,2.2,1,Y
IDCJAC0011,84077,1965,04,19,,,
IDCJAC0011,84077,1965,04,20,,,
IDCJAC0011,84077,1965,04,21,0.0,1,Y
IDCJAC0011,84077,1965,04,22,-1.7,1,Y
IDCJAC0011,84077,1965,04,23,5.6,1,Y
IDCJAC0011,84077,1965,04,24,,,
IDCJAC0011,84077,1965,04,25,,,
IDCJAC0011,84077,1965,04,26,-2.8,1,Y
IDCJAC0011,84077,1965,04,27,-3.3,1,Y
IDCJAC0011,84077,1965,04,28,1.7,1,Y
IDCJAC0011,84077,1965,04,29,-1.1,1,Y
IDCJAC0011,84077,1965,04,30,0.0,1,Y
IDCJAC0011,84077,1965,05,01,,,
IDCJAC0011,84077,1965,05,02,,,
IDCJAC0011,84077,1965,05,03,0.6,,Y
IDCJAC0011,84077,1965,05,04,2.2,1,Y
IDCJAC0011,84077,1965,05,05,1.1,1,Y
IDCJAC0011,84077,1965,05,06,4.4,1,Y
IDCJAC0011,84077,1965,05,07,7.8,1,Y
IDCJAC0011,84077,1965,05,08,,,
IDCJAC0011,84077,1965,05,09,,,
IDCJAC0011,84077,1965,05,10,2.2,1,Y
IDCJAC0011,84077,1965,05,11,4.4,1,Y
IDCJAC0011,84077,1965,05,12,3.3,1,Y
IDCJAC0011,84077,1965,05,13,-1.1,1,Y
IDCJAC0011,84077,1965,05,14,-3.3,1,Y
IDCJAC0011,84077,1965,05,15,,,
IDCJAC0011,84077,1965,05,16,,,
IDCJAC0011,84077,1965,05,17,-3.9,,Y
IDCJAC0011,84077,1965,05,18,-2.8,1,Y
IDCJAC0011,84077,1965,05,19,0.0,1,Y
IDCJAC0011,84077,1965,05,20,3.3,1,Y
IDCJAC0011,84077,1965,05,21,-1.7,1,Y
IDCJAC0011,84077,1965,05,22,,,
IDCJAC0011,84077,1965,05,23,-7.8,1,Y
IDCJAC0011,84077,1965,05,24,-4.4,1,Y
IDCJAC0011,84077,1965,05,25,-5.6,1,Y
IDCJAC0011,84077,1965,05,26,-2.2,1,Y
IDCJAC0011,84077,1965,05,27,2.2,1,Y
IDCJAC0011,84077,1965,05,28,,,
IDCJAC0011,84077,1965,05,29,,,
IDCJAC0011,84077,1965,05,30,-8.3,,Y
IDCJAC0011,84077,1965,05,31,,,
IDCJAC0011,84077,1965,06,01,0.0,,Y
IDCJAC0011,84077,1965,06,02,-1.1,1,Y
IDCJAC0011,84077,1965,06,03,-2.8,1,Y
IDCJAC0011,84077,1965,06,04,4.4,1,Y
IDCJAC0011,84077,1965,06,05,,,
IDCJAC0011,84077,1965,06,06,,,
IDCJAC0011,84077,1965,06,07,-4.4,1,Y
IDCJAC0011,84077,1965,06,08,0.0,1,Y
IDCJAC0011,84077,1965,06,09,-1.7,1,Y
IDCJAC0011,84077,1965,06,10,1.7,1,Y
IDCJAC0011,84077,1965,06,11,,,
IDCJAC0011,84077,1965,06,12,,,
IDCJAC0011,84077,1965,06,13,,,
IDCJAC0011,84077,1965,06,14,,,
IDCJAC0011,84077,1965,06,15,-6.7,1,Y
IDCJAC0011,84077,1965,06,16,-5.6,1,Y
IDCJAC0011,84077,1965,06,17,-4.4,1,Y
IDCJAC0011,84077,1965,06,18,-2.8,1,Y
IDCJAC0011,84077,1965,06,19,,,
IDCJAC0011,84077,1965,06,20,,,
IDCJAC0011,84077,1965,06,21,-8.9,1,Y
IDCJAC0011,84077,1965,06,22,0.0,1,Y
IDCJAC0011,84077,1965,06,23,0.6,1,Y
IDCJAC0011,84077,1965,06,24,-0.6,1,Y
IDCJAC0011,84077,1965,06,25,-6.7,1,Y
IDCJAC0011,84077,1965,06,26,-6.1,1,Y
IDCJAC0011,84077,1965,06,27,-1.1,1,Y
IDCJAC0011,84077,1965,06,28,-1.1,1,Y
IDCJAC0011,84077,1965,06,29,-1.7,1,Y
IDCJAC0011,84077,1965,06,30,-3.3,1,Y
IDCJAC0011,84077,1965,07,01,,,
IDCJAC0011,84077,1965,07,02,,,
IDCJAC0011,84077,1965,07,03,,,
IDCJAC0011,84077,1965,07,04,,,
IDCJAC0011,84077,1965,07,05,-6.1,1,Y
IDCJAC0011,84077,1965,07,06,-5.0,1,Y
IDCJAC0011,84077,1965,07,07,-1.1,1,Y
IDCJAC0011,84077,1965,07,08,1.1,1,Y
IDCJAC0011,84077,1965,07,09,0.6,1,Y
IDCJAC0011,84077,1965,07,10,,,
IDCJAC0011,84077,1965,07,11,,,
IDCJAC0011,84077,1965,07,12,-3.3,1,Y
IDCJAC0011,84077,1965,07,13,-3.3,1,Y
IDCJAC0011,84077,1965,07,14,,,
IDCJAC0011,84077,1965,07,15,-2.8,1,Y
IDCJAC0011,84077,1965,07,16,-4.4,1,Y
IDCJAC0011,84077,1965,07,17,,,
IDCJAC0011,84077,1965,07,18,,,
IDCJAC0011,84077,1965,07,19,-1.1,1,Y
IDCJAC0011,84077,1965,07,20,-4.4,1,Y
IDCJAC0011,84077,1965,07,21,-1.7,1,Y
IDCJAC0011,84077,1965,07,22,1.1,1,Y
IDCJAC0011,84077,1965,07,23,,,
IDCJAC0011,84077,1965,07,24,,,
IDCJAC0011,84077,1965,07,25,,,
IDCJAC0011,84077,1965,07,26,-4.7,1,Y
IDCJAC0011,84077,1965,07,27,-0.8,1,Y
IDCJAC0011,84077,1965,07,28,-2.0,1,Y
IDCJAC0011,84077,1965,07,29,1.1,1,Y
IDCJAC0011,84077,1965,07,30,-1.4,1,Y
IDCJAC0011,84077,1965,07,31,-5.0,1,Y
IDCJAC0011,84077,1965,08,01,,,
IDCJAC0011,84077,1965,08,02,-6.1,1,Y
IDCJAC0011,84077,1965,08,03,-6.4,1,Y
IDCJAC0011,84077,1965,08,04,-5.0,1,Y
IDCJAC0011,84077,1965,08,05,-1.4,1,Y
IDCJAC0011,84077,1965,08,06,3.0,1,Y
IDCJAC0011,84077,1965,08,07,,,
IDCJAC0011,84077,1965,08,08,,,
IDCJAC0011,84077,1965,08,09,1.0,1,Y
IDCJAC0011,84077,1965,08,10,-0.8,1,Y
IDCJAC0011,84077,1965,08,11,-2.7,1,Y
IDCJAC0011,84077,1965,08,12,0.8,1,Y
IDCJAC0011,84077,1965,08,13,-1.2,1,Y
IDCJAC0011,84077,1965,08,14,,,
IDCJAC0011,84077,1965,08,15,,,
IDCJAC0011,84077,1965,08,16,1.8,1,Y
IDCJAC0011,84077,1965,08,17,-0.1,1,Y
IDCJAC0011,84077,1965,08,18,1.5,1,Y
IDCJAC0011,84077,1965,08,19,-1.7,1,Y
IDCJAC0011,84077,1965,08,20,2.9,1,Y
IDCJAC0011,84077,1965,08,21,,,
IDCJAC0011,84077,1965,08,22,,,
IDCJAC0011,84077,1965,08,23,-2.8,1,Y
IDCJAC0011,84077,1965,08,24,-1.3,1,Y
IDCJAC0011,84077,1965,08,25,1.4,1,Y
IDCJAC0011,84077,1965,08,26,-1.5,1,Y
IDCJAC0011,84077,1965,08,27,-1.2,1,Y
IDCJAC0011,84077,1965,08,28,,,
IDCJAC0011,84077,1965,08,29,,,
IDCJAC0011,84077,1965,08,30,-1.4,1,Y
IDCJAC0011,84077,1965,08,31,,,
IDCJAC0011,84077,1965,09,01,5.0,,Y
IDCJAC0011,84077,1965,09,02,,,
IDCJAC0011,84077,1965,09,03,2.2,1,Y
IDCJAC0011,84077,1965,09,04,,,
IDCJAC0011,84077,1965,09,05,,,
IDCJAC0011,84077,1965,09,06,1.1,1,Y
IDCJAC0011,84077,1965,09,07,3.3,1,Y
IDCJAC0011,84077,1965,09,08,2.2,1,Y
IDCJAC0011,84077,1965,09,09,-2.2,1,Y
IDCJAC0011,84077,1965,09,10,-1.1,1,Y
IDCJAC0011,84077,1965,09,11,,,
IDCJAC0011,84077,1965,09,12,,,
IDCJAC0011,84077,1965,09,13,-1.1,1,Y
IDCJAC0011,84077,1965,09,14,1.9,1,Y
IDCJAC0011,84077,1965,09,15,0.0,1,Y
IDCJAC0011,84077,1965,09,16,3.6,1,Y
IDCJAC0011,84077,1965,09,17,2.2,1,Y
IDCJAC0011,84077,1965,09,18,,,
IDCJAC0011,84077,1965,09,19,,,
IDCJAC0011,84077,1965,09,20,-2.5,,Y
IDCJAC0011,84077,1965,09,21,-1.4,1,Y
IDCJAC0011,84077,1965,09,22,4.1,1,Y
IDCJAC0011,84077,1965,09,23,1.3,1,Y
IDCJAC0011,84077,1965,09,24,1.2,1,Y
IDCJAC0011,84077,1965,09,25,,,
IDCJAC0011,84077,1965,09,26,,,
IDCJAC0011,84077,1965,09,27,3.4,1,Y
IDCJAC0011,84077,1965,09,28,-1.1,1,Y
IDCJAC0011,84077,1965,09,29,-3.4,1,Y
IDCJAC0011,84077,1965,09,30,2.3,1,Y
IDCJAC0011,84077,1965,10,01,3.9,1,Y
IDCJAC0011,84077,1965,10,02,,,
IDCJAC0011,84077,1965,10,03,,,
IDCJAC0011,84077,1965,10,04,-6.4,1,Y
IDCJAC0011,84077,1965,10,05,2.3,1,Y
IDCJAC0011,84077,1965,10,06,4.1,1,Y
IDCJAC0011,84077,1965,10,07,0.7,1,Y
IDCJAC0011,84077,1965,10,08,5.6,1,Y
IDCJAC0011,84077,1965,10,09,,,
IDCJAC0011,84077,1965,10,10,,,
IDCJAC0011,84077,1965,10,11,0.8,1,Y
IDCJAC0011,84077,1965,10,12,2.6,1,Y
IDCJAC0011,84077,1965,10,13,,,
IDCJAC0011,84077,1965,10,14,-0.6,1,Y
IDCJAC0011,84077,1965,10,15,6.0,1,Y
IDCJAC0011,84077,1965,10,16,,,
IDCJAC0011,84077,1965,10,17,,,
IDCJAC0011,84077,1965,10,18,3.9,1,Y
IDCJAC0011,84077,1965,10,19,,,
IDCJAC0011,84077,1965,10,20,5.4,1,Y
IDCJAC0011,84077,1965,10,21,4.9,1,Y
IDCJAC0011,84077,1965,10,22,2.7,1,Y
IDCJAC0011,84077,1965,10,23,,,
IDCJAC0011,84077,1965,10,24,,,
IDCJAC0011,84077,1965,10,25,1.4,1,Y
IDCJAC0011,84077,1965,10,26,10.7,1,Y
IDCJAC0011,84077,1965,10,27,,,
IDCJAC0011,84077,1965,10,28,8.9,,Y
IDCJAC0011,84077,1965,10,29,7.2,1,Y
IDCJAC0011,84077,1965,10,30,9.1,1,Y
IDCJAC0011,84077,1965,10,31,,,
IDCJAC0011,84077,1965,11,01,1.4,1,Y
IDCJAC0011,84077,1965,11,02,1.4,1,Y
IDCJAC0011,84077,1965,11,03,3.9,1,Y
IDCJAC0011,84077,1965,11,04,8.7,1,Y
IDCJAC0011,84077,1965,11,05,5.4,1,Y
IDCJAC0011,84077,1965,11,06,,,
IDCJAC0011,84077,1965,11,07,,,
IDCJAC0011,84077,1965,11,08,3.3,1,Y
IDCJAC0011,84077,1965,11,09,7.2,1,Y
IDCJAC0011,84077,1965,11,10,1.4,1,Y
IDCJAC0011,84077,1965,11,11,0.7,1,Y
IDCJAC0011,84077,1965,11,12,-1.7,1,Y
IDCJAC0011,84077,1965,11,13,,,
IDCJAC0011,84077,1965,11,14,,,
IDCJAC0011,84077,1965,11,15,1.7,1,Y
IDCJAC0011,84077,1965,11,16,,,
IDCJAC0011,84077,1965,11,17,-0.6,1,Y
IDCJAC0011,84077,1965,11,18,-5.0,1,Y
IDCJAC0011,84077,1965,11,19,1.8,1,Y
IDCJAC0011,84077,1965,11,20,,,
IDCJAC0011,84077,1965,11,21,,,
IDCJAC0011,84077,1965,11,22,4.3,1,Y
IDCJAC0011,84077,1965,11,23,8.3,1,Y
IDCJAC0011,84077,1965,11,24,11.5,1,Y
IDCJAC0011,84077,1965,11,25,5.0,1,Y
