Product code,Bureau of Meteorology station number,Year,Month,Day,Minimum temperature (Degree C),Days of accumulation of minimum temperature,Quality
IDCJAC0011,80006,1965,01,01,9.4,,Y
IDCJAC0011,80006,1965,01,02,9.4,1,Y
IDCJAC0011,80006,1965,01,03,9.4,1,Y
IDCJAC0011,80006,1965,01,04,10.6,1,Y
IDCJAC0011,80006,1965,01,05,11.7,1,Y
IDCJAC0011,80006,1965,01,06,11.7,1,Y
IDCJAC0011,80006,1965,01,07,10.0,1,Y
IDCJAC0011,80006,1965,01,08,12.8,1,Y
IDCJAC0011,80006,1965,01,09,13.9,1,Y
IDCJAC0011,80006,1965,01,10,19.4,1,Y
IDCJAC0011,80006,1965,01,11,10.0,1,Y
IDCJAC0011,80006,1965,01,12,7.8,1,Y
IDCJAC0011,80006,1965,01,13,8.9,1,Y
IDCJAC0011,80006,1965,01,14,9.4,1,Y
IDCJAC0011,80006,1965,01,15,11.1,1,Y
IDCJAC0011,80006,1965,01,16,16.1,1,Y
IDCJAC0011,80006,1965,01,17,21.1,1,Y
IDCJAC0011,80006,1965,01,18,12.8,1,Y
IDCJAC0011,80006,1965,01,19,11.1,1,Y
IDCJAC0011,80006,1965,01,20,9.4,1,Y
IDCJAC0011,80006,1965,01,21,7.2,1,Y
IDCJAC0011,80006,1965,01,22,12.2,1,Y
IDCJAC0011,80006,1965,01,23,7.8,1,Y
IDCJAC0011,80006,1965,01,24,13.3,1,Y
IDCJAC0011,80006,1965,01,25,9.4,1,Y
IDCJAC0011,80006,1965,01,26,8.9,1,Y
IDCJAC0011,80006,1965,01,27,9.4,1,Y
IDCJAC0011,80006,1965,01,28,11.7,1,Y
IDCJAC0011,80006,1965,01,29,22.2,1,Y
IDCJAC0011,80006,1965,01,30,12.8,1,Y
IDCJAC0011,80006,1965,01,31,11.7,1,Y
IDCJAC0011,80006,1965,02,01,12.2,1,Y
IDCJAC0011,80006,1965,02,02,16.1,1,Y
IDCJAC0011,80006,1965,02,03,18.3,1,Y
IDCJAC0011,80006,1965,02,04,11.1,1,Y
IDCJAC0011,80006,1965,02,05,11.7,1,Y
IDCJAC0011,80006,1965,02,06,15.6,1,Y
IDCJAC0011,80006,1965,02,07,13.3,1,Y
IDCJAC0011,80006,1965,02,08,17.8,1,Y
IDCJAC0011,80006,1965,02,09,12.8,1,Y
IDCJAC0011,80006,1965,02,10,10.6,1,Y
IDCJAC0011,80006,1965,02,11,11.1,1,Y
IDCJAC0011,80006,1965,02,12,8.9,1,Y
IDCJAC0011,80006,1965,02,13,8.9,1,Y
IDCJAC0011,80006,1965,02,14,12.8,1,Y
IDCJAC0011,80006,1965,02,15,21.7,1,Y
IDCJAC0011,80006,1965,02,16,20.6,1,Y
IDCJAC0011,80006,1965,02,17,15.0,1,Y
IDCJAC0011,80006,1965,02,18,15.6,1,Y
IDCJAC0011,80006,1965,02,19,18.9,1,Y
IDCJAC0011,80006,1965,02,20,13.9,1,Y
IDCJAC0011,80006,1965,02,21,20.6,1,Y
IDCJAC0011,80006,1965,02,22,18.9,1,Y
IDCJAC0011,80006,1965,02,23,9.4,1,Y
IDCJAC0011,80006,1965,02,24,12.2,1,Y
IDCJAC0011,80006,1965,02,25,12.2,1,Y
IDCJAC0011,80006,1965,02,26,12.8,1,Y
IDCJAC0011,80006,1965,02,27,12.8,1,Y
IDCJAC0011,80006,1965,02,28,9.4,1,Y
IDCJAC0011,80006,1965,03,01,13.3,1,Y
IDCJAC0011,80006,1965,03,02,17.8,1,Y
IDCJAC0011,80006,1965,03,03,18.3,1,Y
IDCJAC0011,80006,1965,03,04,15.0,1,Y
IDCJAC0011,80006,1965,03,05,17.2,1,Y
IDCJAC0011,80006,1965,03,06,20.6,1,Y
IDCJAC0011,80006,1965,03,07,11.7,1,Y
IDCJAC0011,80006,1965,03,08,11.1,1,Y
IDCJAC0011,80006,1965,03,09,8.9,1,Y
IDCJAC0011,80006,1965,03,10,6.1,1,Y
IDCJAC0011,80006,1965,03,11,11.1,1,Y
IDCJAC0011,80006,1965,03,12,11.7,1,Y
IDCJAC0011,80006,1965,03,13,12.2,1,Y
IDCJAC0011,80006,1965,03,14,5.6,1,Y
IDCJAC0011,80006,1965,03,15,5.6,1,Y
IDCJAC0011,80006,1965,03,16,10.0,1,Y
IDCJAC0011,80006,1965,03,17,16.7,1,Y
IDCJAC0011,80006,1965,03,18,19.4,1,Y
IDCJAC0011,80006,1965,03,19,12.8,1,Y
IDCJAC0011,80006,1965,03,20,9.4,1,Y
IDCJAC0011,80006,1965,03,21,6.7,1,Y
IDCJAC0011,80006,1965,03,22,4.4,1,Y
IDCJAC0011,80006,1965,03,23,4.4,1,Y
IDCJAC0011,80006,1965,03,24,9.4,1,Y
IDCJAC0011,80006,1965,03,25,5.0,1,Y
IDCJAC0011,80006,1965,03,26,5.0,1,Y
IDCJAC0011,80006,1965,03,27,8.3,1,Y
IDCJAC0011,80006,1965,03,28,14.4,1,Y
IDCJAC0011,80006,1965,03,29,6.7,1,Y
IDCJAC0011,80006,1965,03,30,6.7,1,Y
IDCJAC0011,80006,1965,03,31,4.4,1,Y
IDCJAC0011,80006,1965,04,01,6.7,1,Y
IDCJAC0011,80006,1965,04,02,5.0,1,Y
IDCJAC0011,80006,1965,04,03,4.4,1,Y
IDCJAC0011,80006,1965,04,04,10.6,1,Y
IDCJAC0011,80006,1965,04,05,4.4,1,Y
IDCJAC0011,80006,1965,04,06,4.4,1,Y
IDCJAC0011,80006,1965,04,07,8.3,1,Y
IDCJAC0011,80006,1965,04,08,13.9,1,Y
IDCJAC0011,80006,1965,04,09,9.4,1,Y
IDCJAC0011,80006,1965,04,10,13.9,1,Y
IDCJAC0011,80006,1965,04,11,9.4,1,Y
IDCJAC0011,80006,1965,04,12,10.6,1,Y
IDCJAC0011,80006,1965,04,13,6.1,1,Y
IDCJAC0011,80006,1965,04,14,5.0,1,Y
IDCJAC0011,80006,1965,04,15,12.2,1,Y
IDCJAC0011,80006,1965,04,16,4.4,1,Y
IDCJAC0011,80006,1965,04,17,10.0,1,Y
IDCJAC0011,80006,1965,04,18,5.6,1,Y
IDCJAC0011,80006,1965,04,19,8.3,1,Y
IDCJAC0011,80006,1965,04,20,7.2,1,Y
IDCJAC0011,80006,1965,04,21,6.1,1,Y
IDCJAC0011,80006,1965,04,22,9.4,1,Y
IDCJAC0011,80006,1965,04,23,9.4,1,Y
IDCJAC0011,80006,1965,04,24,6.1,1,Y
IDCJAC0011,80006,1965,04,25,3.9,1,Y
IDCJAC0011,80006,1965,04,26,3.3,1,Y
IDCJAC0011,80006,1965,04,27,2.8,1,Y
IDCJAC0011,80006,1965,04,28,3.3,1,Y
IDCJAC0011,80006,1965,04,29,2.8,1,Y
IDCJAC0011,80006,1965,04,30,1.7,1,Y
IDCJAC0011,80006,1965,05,01,1.7,1,Y
IDCJAC0011,80006,1965,05,02,2.8,1,Y
IDCJAC0011,80006,1965,05,03,3.3,1,Y
IDCJAC0011,80006,1965,05,04,7.2,1,Y
IDCJAC0011,80006,1965,05,05,9.4,1,Y
IDCJAC0011,80006,1965,05,06,7.8,1,Y
IDCJAC0011,80006,1965,05,07,12.2,1,Y
IDCJAC0011,80006,1965,05,08,11.7,1,Y
IDCJAC0011,80006,1965,05,09,8.9,1,Y
IDCJAC0011,80006,1965,05,10,12.2,1,Y
IDCJAC0011,80006,1965,05,11,10.6,1,Y
IDCJAC0011,80006,1965,05,12,8.9,1,Y
IDCJAC0011,80006,1965,05,13,6.7,1,Y
IDCJAC0011,80006,1965,05,14,5.0,1,Y
IDCJAC0011,80006,1965,05,15,3.3,1,Y
IDCJAC0011,80006,1965,05,16,6.1,1,Y
IDCJAC0011,80006,1965,05,17,3.9,1,Y
IDCJAC0011,80006,1965,05,18,8.3,1,Y
IDCJAC0011,80006,1965,05,19,5.0,1,Y
IDCJAC0011,80006,1965,05,20,2.8,1,Y
IDCJAC0011,80006,1965,05,21,7.8,1,Y
IDCJAC0011,80006,1965,05,22,3.9,1,Y
IDCJAC0011,80006,1965,05,23,7.2,1,Y
IDCJAC0011,80006,1965,05,24,1.7,1,Y
