Product code,Bureau of Meteorology station number,Year,Month,Day,Minimum temperature (Degree C),Days of accumulation of minimum temperature,Quality
IDCJAC0011,82056,1957,01,01,9.3,,Y
IDCJAC0011,82056,1957,01,02,10.2,1,Y
IDCJAC0011,82056,1957,01,03,14.8,1,Y
IDCJAC0011,82056,1957,01,04,12.9,1,Y
IDCJAC0011,82056,1957,01,05,11.7,1,Y
IDCJAC0011,82056,1957,01,06,12.9,1,Y
IDCJAC0011,82056,1957,01,07,12.5,1,Y
IDCJAC0011,82056,1957,01,08,7.6,1,Y
IDCJAC0011,82056,1957,01,09,9.5,1,Y
IDCJAC0011,82056,1957,01,10,10.2,1,Y
IDCJAC0011,82056,1957,01,11,9.9,1,Y
IDCJAC0011,82056,1957,01,12,12.1,1,Y
IDCJAC0011,82056,1957,01,13,13.6,1,Y
IDCJAC0011,82056,1957,01,14,13.9,1,Y
IDCJAC0011,82056,1957,01,15,12.1,1,Y
IDCJAC0011,82056,1957,01,16,14.1,1,Y
IDCJAC0011,82056,1957,01,17,12.7,1,Y
IDCJAC0011,82056,1957,01,18,13.3,1,Y
IDCJAC0011,82056,1957,01,19,20.4,1,Y
IDCJAC0011,82056,1957,01,20,8.6,1,Y
IDCJAC0011,82056,1957,01,21,11.1,1,Y
IDCJAC0011,82056,1957,01,22,15.6,1,Y
IDCJAC0011,82056,1957,01,23,9.6,1,Y
IDCJAC0011,82056,1957,01,24,14.0,1,Y
IDCJAC0011,82056,1957,01,25,10.2,1,Y
IDCJAC0011,82056,1957,01,26,9.5,1,Y
IDCJAC0011,82056,1957,01,27,10.1,1,Y
IDCJAC0011,82056,1957,01,28,9.2,1,Y
IDCJAC0011,82056,1957,01,29,11.3,1,Y
IDCJAC0011,82056,1957,01,30,12.4,1,Y
IDCJAC0011,82056,1957,01,31,15.4,1,Y
IDCJAC0011,82056,1957,02,01,22.2,1,Y
IDCJAC0011,82056,1957,02,02,21.9,1,Y
IDCJAC0011,82056,1957,02,03,14.8,1,Y
IDCJAC0011,82056,1957,02,04,12.8,1,Y
IDCJAC0011,82056,1957,02,05,17.4,1,Y
IDCJAC0011,82056,1957,02,06,19.2,1,Y
IDCJAC0011,82056,1957,02,07,20.6,1,Y
IDCJAC0011,82056,1957,02,08,18.9,1,Y
IDCJAC0011,82056,1957,02,09,15.1,1,Y
IDCJAC0011,82056,1957,02,10,15.6,1,Y
IDCJAC0011,82056,1957,02,11,11.9,1,Y
IDCJAC0011,82056,1957,02,12,,1,
IDCJAC0011,82056,1957,02,13,13.7,,Y
IDCJAC0011,82056,1957,02,14,16.2,1,Y
IDCJAC0011,82056,1957,02,15,22.6,1,Y
IDCJAC0011,82056,1957,02,16,13.4,1,Y
IDCJAC0011,82056,1957,02,17,13.7,1,Y
IDCJAC0011,82056,1957,02,18,15.6,1,Y
IDCJAC0011,82056,1957,02,19,16.7,1,Y
IDCJAC0011,82056,1957,02,20,21.1,1,Y
IDCJAC0011,82056,1957,02,21,16.4,1,Y
IDCJAC0011,82056,1957,02,22,15.4,1,Y
IDCJAC0011,82056,1957,02,23,14.1,1,Y
IDCJAC0011,82056,1957,02,24,12.7,1,Y
IDCJAC0011,82056,1957,02,25,11.6,1,Y
IDCJAC0011,82056,1957,02,26,12.4,1,Y
IDCJAC0011,82056,1957,02,27,12.9,1,Y
IDCJAC0011,82056,1957,02,28,14.3,1,Y
IDCJAC0011,82056,1957,03,01,17.2,1,Y
IDCJAC0011,82056,1957,03,02,19.8,1,Y
IDCJAC0011,82056,1957,03,03,12.6,1,Y
IDCJAC0011,82056,1957,03,04,10.4,1,Y
IDCJAC0011,82056,1957,03,05,15.2,1,Y
IDCJAC0011,82056,1957,03,06,14.4,1,Y
IDCJAC0011,82056,1957,03,07,15.5,1,Y
IDCJAC0011,82056,1957,03,08,14.3,1,Y
IDCJAC0011,82056,1957,03,09,16.1,1,Y
IDCJAC0011,82056,1957,03,10,14.4,1,Y
IDCJAC0011,82056,1957,03,11,9.8,1,Y
IDCJAC0011,82056,1957,03,12,8.2,1,Y
IDCJAC0011,82056,1957,03,13,12.2,1,Y
IDCJAC0011,82056,1957,03,14,8.1,1,Y
IDCJAC0011,82056,1957,03,15,6.6,1,Y
IDCJAC0011,82056,1957,03,16,6.8,1,Y
IDCJAC0011,82056,1957,03,17,8.3,1,Y
IDCJAC0011,82056,1957,03,18,6.9,1,Y
IDCJAC0011,82056,1957,03,19,9.9,1,Y
IDCJAC0011,82056,1957,03,20,7.9,1,Y
IDCJAC0011,82056,1957,03,21,8.4,1,Y
IDCJAC0011,82056,1957,03,22,9.7,1,Y
IDCJAC0011,82056,1957,03,23,7.4,1,Y
IDCJAC0011,82056,1957,03,24,15.4,1,Y
IDCJAC0011,82056,1957,03,25,9.1,1,Y
IDCJAC0011,82056,1957,03,26,7.1,1,Y
IDCJAC0011,82056,1957,03,27,9.1,1,Y
IDCJAC0011,82056,1957,03,28,9.6,1,Y
IDCJAC0011,82056,1957,03,29,12.7,1,Y
IDCJAC0011,82056,1957,03,30,11.8,1,Y
IDCJAC0011,82056,1957,03,31,8.8,1,Y
IDCJAC0011,82056,1957,04,01,12.3,1,Y
IDCJAC0011,82056,1957,04,02,7.1,1,Y
IDCJAC0011,82056,1957,04,03,5.4,1,Y
IDCJAC0011,82056,1957,04,04,6.8,1,Y
IDCJAC0011,82056,1957,04,05,6.1,1,Y
IDCJAC0011,82056,1957,04,06,6.6,1,Y
IDCJAC0011,82056,1957,04,07,11.3,1,Y
IDCJAC0011,82056,1957,04,08,8.4,1,Y
IDCJAC0011,82056,1957,04,09,7.4,1,Y
IDCJAC0011,82056,1957,04,10,11.7,1,Y
IDCJAC0011,82056,1957,04,11,4.2,1,Y
IDCJAC0011,82056,1957,04,12,4.7,1,Y
IDCJAC0011,82056,1957,04,13,8.7,1,Y
IDCJAC0011,82056,1957,04,14,2.2,1,Y
IDCJAC0011,82056,1957,04,15,3.8,1,Y
IDCJAC0011,82056,1957,04,16,8.8,1,Y
