Product code,Bureau of Meteorology station number,Year,Month,Day,Minimum temperature (Degree C),Days of accumulation of minimum temperature,Quality
IDCJAC0011,84027,1965,01,01,8.9,,Y
IDCJAC0011,84027,1965,01,02,13.3,1,Y
IDCJAC0011,84027,1965,01,03,12.3,1,Y
IDCJAC0011,84027,1965,01,04,10.8,1,Y
IDCJAC0011,84027,1965,01,05,10.6,1,Y
IDCJAC0011,84027,1965,01,06,9.0,1,Y
IDCJAC0011,84027,1965,01,07,7.1,1,Y
IDCJAC0011,84027,1965,01,08,5.0,1,Y
IDCJAC0011,84027,1965,01,09,6.4,1,Y
IDCJAC0011,84027,1965,01,10,7.6,1,Y
IDCJAC0011,84027,1965,01,11,12.7,1,Y
IDCJAC0011,84027,1965,01,12,9.4,1,Y
IDCJAC0011,84027,1965,01,13,11.7,1,Y
IDCJAC0011,84027,1965,01,14,10.8,1,Y
IDCJAC0011,84027,1965,01,15,5.6,1,Y
IDCJAC0011,84027,1965,01,16,11.1,1,Y
IDCJAC0011,84027,1965,01,17,21.7,1,Y
IDCJAC0011,84027,1965,01,18,15.7,1,Y
IDCJAC0011,84027,1965,01,19,13.9,1,Y
IDCJAC0011,84027,1965,01,20,10.8,1,Y
IDCJAC0011,84027,1965,01,21,7.4,1,Y
IDCJAC0011,84027,1965,01,22,11.1,1,Y
IDCJAC0011,84027,1965,01,23,7.8,1,Y
IDCJAC0011,84027,1965,01,24,10.6,1,Y
IDCJAC0011,84027,1965,01,25,8.3,1,Y
IDCJAC0011,84027,1965,01,26,6.3,1,Y
IDCJAC0011,84027,1965,01,27,8.3,1,Y
IDCJAC0011,84027,1965,01,28,6.1,1,Y
IDCJAC0011,84027,1965,01,29,10.6,1,Y
IDCJAC0011,84027,1965,01,30,12.2,1,Y
IDCJAC0011,84027,1965,01,31,11.8,1,Y
IDCJAC0011,84027,1965,02,01,7.3,1,Y
IDCJAC0011,84027,1965,02,02,13.3,1,Y
IDCJAC0011,84027,1965,02,03,12.2,1,Y
IDCJAC0011,84027,1965,02,04,12.9,1,Y
IDCJAC0011,84027,1965,02,05,5.6,1,Y
IDCJAC0011,84027,1965,02,06,12.8,1,Y
IDCJAC0011,84027,1965,02,07,,,
IDCJAC0011,84027,1965,02,08,9.4,1,Y
IDCJAC0011,84027,1965,02,09,12.9,1,Y
IDCJAC0011,84027,1965,02,10,13.9,1,Y
IDCJAC0011,84027,1965,02,11,8.6,1,Y
IDCJAC0011,84027,1965,02,12,11.4,1,Y
IDCJAC0011,84027,1965,02,13,3.3,1,Y
IDCJAC0011,84027,1965,02,14,7.2,1,Y
IDCJAC0011,84027,1965,02,15,10.8,1,Y
IDCJAC0011,84027,1965,02,16,18.9,1,Y
IDCJAC0011,84027,1965,02,17,13.2,1,Y
IDCJAC0011,84027,1965,02,18,14.1,1,Y
IDCJAC0011,84027,1965,02,19,14.1,1,Y
IDCJAC0011,84027,1965,02,20,16.7,1,Y
IDCJAC0011,84027,1965,02,21,11.0,1,Y
IDCJAC0011,84027,1965,02,22,17.2,1,Y
IDCJAC0011,84027,1965,02,23,13.9,1,Y
IDCJAC0011,84027,1965,02,24,7.7,1,Y
IDCJAC0011,84027,1965,02,25,16.3,1,Y
IDCJAC0011,84027,1965,02,26,14.4,1,Y
IDCJAC0011,84027,1965,02,27,6.9,1,Y
IDCJAC0011,84027,1965,02,28,6.2,1,Y
IDCJAC0011,84027,1965,03,01,8.3,1,Y
IDCJAC0011,84027,1965,03,02,10.0,1,Y
IDCJAC0011,84027,1965,03,03,14.1,1,Y
IDCJAC0011,84027,1965,03,04,14.4,1,Y
IDCJAC0011,84027,1965,03,05,12.2,1,Y
IDCJAC0011,84027,1965,03,06,19.4,1,Y
IDCJAC0011,84027,1965,03,07,,,
IDCJAC0011,84027,1965,03,08,8.4,1,Y
IDCJAC0011,84027,1965,03,09,10.6,1,Y
IDCJAC0011,84027,1965,03,10,6.7,1,Y
IDCJAC0011,84027,1965,03,11,6.6,1,Y
IDCJAC0011,84027,1965,03,12,17.2,1,Y
IDCJAC0011,84027,1965,03,13,8.2,1,Y
IDCJAC0011,84027,1965,03,14,,,
IDCJAC0011,84027,1965,03,15,9.9,1,Y
IDCJAC0011,84027,1965,03,16,10.0,1,Y
IDCJAC0011,84027,1965,03,17,14.0,1,Y
IDCJAC0011,84027,1965,03,18,10.1,1,Y
IDCJAC0011,84027,1965,03,19,13.9,1,Y
IDCJAC0011,84027,1965,03,20,,,
IDCJAC0011,84027,1965,03,21,8.3,,Y
IDCJAC0011,84027,1965,03,22,7.3,1,Y
IDCJAC0011,84027,1965,03,23,9.1,1,Y
IDCJAC0011,84027,1965,03,24,10.1,1,Y
IDCJAC0011,84027,1965,03,25,4.6,1,Y
IDCJAC0011,84027,1965,03,26,4.4,1,Y
IDCJAC0011,84027,1965,03,27,,,
IDCJAC0011,84027,1965,03,28,,,
IDCJAC0011,84027,1965,03,29,7.2,1,Y
IDCJAC0011,84027,1965,03,30,4.4,1,Y
IDCJAC0011,84027,1965,03,31,9.4,1,Y
IDCJAC0011,84027,1965,04,01,2.1,1,Y
IDCJAC0011,84027,1965,04,02,9.4,1,Y
IDCJAC0011,84027,1965,04,03,,,
IDCJAC0011,84027,1965,04,04,,,
IDCJAC0011,84027,1965,04,05,5.6,1,Y
IDCJAC0011,84027,1965,04,06,10.6,1,Y
IDCJAC0011,84027,1965,04,07,8.3,1,Y
IDCJAC0011,84027,1965,04,08,8.4,1,Y
IDCJAC0011,84027,1965,04,09,8.9,1,Y
IDCJAC0011,84027,1965,04,10,,,
IDCJAC0011,84027,1965,04,11,,,
IDCJAC0011,84027,1965,04,12,5.1,1,Y
IDCJAC0011,84027,1965,04,13,5.7,1,Y
IDCJAC0011,84027,1965,04,14,10.8,1,Y
IDCJAC0011,84027,1965,04,15,5.1,1,Y
IDCJAC0011,84027,1965,04,16,,,
IDCJAC0011,84027,1965,04,17,,,
IDCJAC0011,84027,1965,04,18,,,
IDCJAC0011,84027,1965,04,19,,,
IDCJAC0011,84027,1965,04,20,,,
IDCJAC0011,84027,1965,04,21,2.8,1,Y
IDCJAC0011,84027,1965,04,22,3.9,1,Y
IDCJAC0011,84027,1965,04,23,6.7,1,Y
IDCJAC0011,84027,1965,04,24,,,
IDCJAC0011,84027,1965,04,25,1.7,1,Y
IDCJAC0011,84027,1965,04,26,1.7,1,Y
IDCJAC0011,84027,1965,04,27,4.4,1,Y
IDCJAC0011,84027,1965,04,28,8.9,1,Y
IDCJAC0011,84027,1965,04,29,7.8,1,Y
IDCJAC0011,84027,1965,04,30,7.2,1,Y
IDCJAC0011,84027,1965,05,01,,,
IDCJAC0011,84027,1965,05,02,,,
IDCJAC0011,84027,1965,05,03,3.3,1,Y
IDCJAC0011,84027,1965,05,04,6.1,1,Y
IDCJAC0011,84027,1965,05,05,5.2,1,Y
IDCJAC0011,84027,1965,05,06,7.8,1,Y
IDCJAC0011,84027,1965,05,07,10.0,1,Y
IDCJAC0011,84027,1965,05,08,,,
IDCJAC0011,84027,1965,05,09,,,
IDCJAC0011,84027,1965,05,10,8.3,1,Y
IDCJAC0011,84027,1965,05,11,11.7,1,Y
IDCJAC0011,84027,1965,05,12,4.4,1,Y
IDCJAC0011,84027,1965,05,13,4.9,1,Y
IDCJAC0011,84027,1965,05,14,1.1,1,Y
IDCJAC0011,84027,1965,05,15,,,
IDCJAC0011,84027,1965,05,16,,,
IDCJAC0011,84027,1965,05,17,2.2,,Y
IDCJAC0011,84027,1965,05,18,0.6,1,Y
IDCJAC0011,84027,1965,05,19,5.0,1,Y
IDCJAC0011,84027,1965,05,20,1.1,1,Y
IDCJAC0011,84027,1965,05,21,0.6,1,Y
IDCJAC0011,84027,1965,05,22,,,
IDCJAC0011,84027,1965,05,23,,,
IDCJAC0011,84027,1965,05,24,-2.6,1,Y
IDCJAC0011,84027,1965,05,25,3.3,1,Y
IDCJAC0011,84027,1965,05,26,6.1,1,Y
IDCJAC0011,84027,1965,05,27,4.6,1,Y
IDCJAC0011,84027,1965,05,28,5.0,1,Y
IDCJAC0011,84027,1965,05,29,,,
IDCJAC0011,84027,1965,05,30,,,
IDCJAC0011,84027,1965,05,31,-1.7,1,Y
IDCJAC0011,84027,1965,06,01,2.3,1,Y
IDCJAC0011,84027,1965,06,02,1.1,1,Y
IDCJAC0011,84027,1965,06,03,1.8,1,Y
IDCJAC0011,84027,1965,06,04,8.9,1,Y
IDCJAC0011,84027,1965,06,05,,,
IDCJAC0011,84027,1965,06,06,,,
IDCJAC0011,84027,1965,06,07,2.8,1,Y
IDCJAC0011,84027,1965,06,08,3.3,1,Y
IDCJAC0011,84027,1965,06,09,2.3,1,Y
IDCJAC0011,84027,1965,06,10,3.9,1,Y
IDCJAC0011,84027,1965,06,11,0.6,1,Y
IDCJAC0011,84027,1965,06,12,,,
IDCJAC0011,84027,1965,06,13,,,
IDCJAC0011,84027,1965,06,14,,,
IDCJAC0011,84027,1965,06,15,-2.2,1,Y
IDCJAC0011,84027,1965,06,16,-2.8,1,Y
IDCJAC0011,84027,1965,06,17,0.0,1,Y
IDCJAC0011,84027,1965,06,18,3.3,1,Y
IDCJAC0011,84027,1965,06,19,,,
IDCJAC0011,84027,1965,06,20,,,
IDCJAC0011,84027,1965,06,21,-1.7,1,Y
IDCJAC0011,84027,1965,06,22,0.6,1,Y
IDCJAC0011,84027,1965,06,23,2.2,1,Y
IDCJAC0011,84027,1965,06,24,3.3,1,Y
IDCJAC0011,84027,1965,06,25,-1.7,1,Y
IDCJAC0011,84027,1965,06,26,,,
IDCJAC0011,84027,1965,06,27,,,
IDCJAC0011,84027,1965,06,28,-2.2,1,Y
IDCJAC0011,84027,1965,06,29,-1.1,1,Y
IDCJAC0011,84027,1965,06,30,1.1,1,Y
IDCJAC0011,84027,1965,07,01,2.3,1,Y
IDCJAC0011,84027,1965,07,02,1.1,1,Y
IDCJAC0011,84027,1965,07,03,,,
IDCJAC0011,84027,1965,07,04,,,
IDCJAC0011,84027,1965,07,05,0.6,1,Y
IDCJAC0011,84027,1965,07,06,1.1,1,Y
IDCJAC0011,84027,1965,07,07,2.8,1,Y
IDCJAC0011,84027,1965,07,08,5.0,1,Y
