Product code,Bureau of Meteorology station number,Year,Month,Day,Minimum temperature (Degree C),Days of accumulation of minimum temperature,Quality
IDCJAC0011,82066,1965,01,01,10.2,,Y
IDCJAC0011,82066,1965,01,02,12.1,1,Y
IDCJAC0011,82066,1965,01,03,8.9,1,Y
IDCJAC0011,82066,1965,01,04,10.0,1,Y
IDCJAC0011,82066,1965,01,05,13.3,1,Y
IDCJAC0011,82066,1965,01,06,11.9,1,Y
IDCJAC0011,82066,1965,01,07,8.6,1,Y
IDCJAC0011,82066,1965,01,08,9.2,1,Y
IDCJAC0011,82066,1965,01,09,11.1,1,Y
IDCJAC0011,82066,1965,01,10,12.2,1,Y
IDCJAC0011,82066,1965,01,11,13.1,1,Y
IDCJAC0011,82066,1965,01,12,11.7,1,Y
IDCJAC0011,82066,1965,01,13,7.2,1,Y
IDCJAC0011,82066,1965,01,14,6.7,1,Y
IDCJAC0011,82066,1965,01,15,7.8,1,Y
IDCJAC0011,82066,1965,01,16,11.0,1,Y
IDCJAC0011,82066,1965,01,17,12.9,1,Y
IDCJAC0011,82066,1965,01,18,20.0,1,Y
IDCJAC0011,82066,1965,01,19,8.2,1,Y
IDCJAC0011,82066,1965,01,20,6.9,1,Y
IDCJAC0011,82066,1965,01,21,5.0,1,Y
IDCJAC0011,82066,1965,01,22,8.9,1,Y
IDCJAC0011,82066,1965,01,23,10.6,1,Y
IDCJAC0011,82066,1965,01,24,10.7,1,Y
IDCJAC0011,82066,1965,01,25,11.4,1,Y
IDCJAC0011,82066,1965,01,26,8.6,1,Y
IDCJAC0011,82066,1965,01,27,10.3,1,Y
IDCJAC0011,82066,1965,01,28,8.8,1,Y
IDCJAC0011,82066,1965,01,29,9.9,1,Y
IDCJAC0011,82066,1965,01,30,12.7,1,Y
IDCJAC0011,82066,1965,01,31,13.2,1,Y
IDCJAC0011,82066,1965,02,01,11.0,1,Y
IDCJAC0011,82066,1965,02,02,10.8,1,Y
IDCJAC0011,82066,1965,02,03,10.8,1,Y
IDCJAC0011,82066,1965,02,04,12.8,1,Y
IDCJAC0011,82066,1965,02,05,10.3,1,Y
IDCJAC0011,82066,1965,02,06,9.9,1,Y
IDCJAC0011,82066,1965,02,07,11.7,1,Y
IDCJAC0011,82066,1965,02,08,13.3,1,Y
IDCJAC0011,82066,1965,02,09,15.0,1,Y
IDCJAC0011,82066,1965,02,10,11.1,1,Y
IDCJAC0011,82066,1965,02,11,10.0,1,Y
IDCJAC0011,82066,1965,02,12,5.6,1,Y
IDCJAC0011,82066,1965,02,13,8.5,1,Y
IDCJAC0011,82066,1965,02,14,10.6,1,Y
IDCJAC0011,82066,1965,02,15,11.7,1,Y
IDCJAC0011,82066,1965,02,16,16.6,1,Y
IDCJAC0011,82066,1965,02,17,16.9,1,Y
IDCJAC0011,82066,1965,02,18,14.2,1,Y
IDCJAC0011,82066,1965,02,19,16.7,1,Y
IDCJAC0011,82066,1965,02,20,15.6,1,Y
IDCJAC0011,82066,1965,02,21,13.2,1,Y
IDCJAC0011,82066,1965,02,22,18.1,1,Y
IDCJAC0011,82066,1965,02,23,11.1,1,Y
IDCJAC0011,82066,1965,02,24,10.0,1,Y
IDCJAC0011,82066,1965,02,25,12.2,1,Y
IDCJAC0011,82066,1965,02,26,10.8,1,Y
IDCJAC0011,82066,1965,02,27,9.7,1,Y
IDCJAC0011,82066,1965,02,28,11.3,1,Y
IDCJAC0011,82066,1965,03,01,13.3,1,Y
IDCJAC0011,82066,1965,03,02,13.1,1,Y
IDCJAC0011,82066,1965,03,03,11.9,1,Y
IDCJAC0011,82066,1965,03,04,15.6,1,Y
IDCJAC0011,82066,1965,03,05,11.7,1,Y
IDCJAC0011,82066,1965,03,06,14.1,1,Y
IDCJAC0011,82066,1965,03,07,10.2,1,Y
IDCJAC0011,82066,1965,03,08,7.2,1,Y
IDCJAC0011,82066,1965,03,09,10.8,1,Y
IDCJAC0011,82066,1965,03,10,3.3,1,Y
IDCJAC0011,82066,1965,03,11,7.8,1,Y
IDCJAC0011,82066,1965,03,12,9.9,1,Y
IDCJAC0011,82066,1965,03,13,5.6,1,Y
IDCJAC0011,82066,1965,03,14,3.1,1,Y
IDCJAC0011,82066,1965,03,15,3.3,1,Y
IDCJAC0011,82066,1965,03,16,6.7,1,Y
IDCJAC0011,82066,1965,03,17,7.2,1,Y
IDCJAC0011,82066,1965,03,18,7.8,1,Y
IDCJAC0011,82066,1965,03,19,7.8,1,Y
IDCJAC0011,82066,1965,03,20,9.6,1,Y
IDCJAC0011,82066,1965,03,21,7.8,1,Y
IDCJAC0011,82066,1965,03,22,2.2,1,Y
IDCJAC0011,82066,1965,03,23,4.7,1,Y
IDCJAC0011,82066,1965,03,24,3.9,1,Y
IDCJAC0011,82066,1965,03,25,3.3,1,Y
IDCJAC0011,82066,1965,03,26,4.4,1,Y
IDCJAC0011,82066,1965,03,27,8.2,1,Y
IDCJAC0011,82066,1965,03,28,10.8,1,Y
IDCJAC0011,82066,1965,03,29,10.6,1,Y
IDCJAC0011,82066,1965,03,30,4.7,1,Y
IDCJAC0011,82066,1965,03,31,6.4,1,Y
IDCJAC0011,82066,1965,04,01,2.2,1,Y
IDCJAC0011,82066,1965,04,02,5.0,1,Y
IDCJAC0011,82066,1965,04,03,4.4,1,Y
IDCJAC0011,82066,1965,04,04,2.9,1,Y
IDCJAC0011,82066,1965,04,05,8.4,1,Y
IDCJAC0011,82066,1965,04,06,5.0,1,Y
IDCJAC0011,82066,1965,04,07,6.7,1,Y
IDCJAC0011,82066,1965,04,08,3.9,1,Y
IDCJAC0011,82066,1965,04,09,6.4,1,Y
IDCJAC0011,82066,1965,04,10,10.3,1,Y
IDCJAC0011,82066,1965,04,11,11.3,1,Y
IDCJAC0011,82066,1965,04,12,15.8,1,Y
IDCJAC0011,82066,1965,04,13,1.4,1,Y
IDCJAC0011,82066,1965,04,14,2.8,1,Y
IDCJAC0011,82066,1965,04,15,7.2,1,Y
