Product code,Bureau of Meteorology station number,Year,Month,Day,Minimum temperature (Degree C),Days of accumulation of minimum temperature,Quality
IDCJAC0011,88001,1965,01,01,,,
IDCJAC0011,88001,1965,01,02,7.2,1,Y
IDCJAC0011,88001,1965,01,03,,,
IDCJAC0011,88001,1965,01,04,5.6,1,Y
IDCJAC0011,88001,1965,01,05,7.2,1,Y
IDCJAC0011,88001,1965,01,06,10.3,1,Y
IDCJAC0011,88001,1965,01,07,4.4,1,Y
IDCJAC0011,88001,1965,01,08,7.2,1,Y
IDCJAC0011,88001,1965,01,09,9.4,1,Y
IDCJAC0011,88001,1965,01,10,,,
IDCJAC0011,88001,1965,01,11,9.4,1,Y
IDCJAC0011,88001,1965,01,12,9.4,1,Y
IDCJAC0011,88001,1965,01,13,10.0,1,Y
IDCJAC0011,88001,1965,01,14,5.0,1,Y
IDCJAC0011,88001,1965,01,15,7.2,1,Y
IDCJAC0011,88001,1965,01,16,10.0,1,Y
IDCJAC0011,88001,1965,01,17,,,
IDCJAC0011,88001,1965,01,18,14.2,1,Y
IDCJAC0011,88001,1965,01,19,7.2,1,Y
IDCJAC0011,88001,1965,01,20,9.4,1,Y
IDCJAC0011,88001,1965,01,21,2.8,1,Y
IDCJAC0011,88001,1965,01,22,11.7,1,Y
IDCJAC0011,88001,1965,01,23,5.0,1,Y
IDCJAC0011,88001,1965,01,24,,,
IDCJAC0011,88001,1965,01,25,5.6,1,Y
IDCJAC0011,88001,1965,01,26,4.4,1,Y
IDCJAC0011,88001,1965,01,27,4.4,1,Y
IDCJAC0011,88001,1965,01,28,4.4,1,Y
IDCJAC0011,88001,1965,01,29,9.4,1,Y
IDCJAC0011,88001,1965,01,30,13.3,1,Y
IDCJAC0011,88001,1965,01,31,,,
IDCJAC0011,88001,1965,02,01,,,
IDCJAC0011,88001,1965,02,02,7.8,1,Y
IDCJAC0011,88001,1965,02,03,9.4,1,Y
IDCJAC0011,88001,1965,02,04,10.6,1,Y
IDCJAC0011,88001,1965,02,05,6.1,1,Y
IDCJAC0011,88001,1965,02,06,9.4,1,Y
IDCJAC0011,88001,1965,02,07,,,
IDCJAC0011,88001,1965,02,08,11.1,1,Y
IDCJAC0011,88001,1965,02,09,13.9,1,Y
IDCJAC0011,88001,1965,02,10,11.9,1,Y
IDCJAC0011,88001,1965,02,11,5.6,1,Y
IDCJAC0011,88001,1965,02,12,4.4,1,Y
IDCJAC0011,88001,1965,02,13,5.3,1,Y
IDCJAC0011,88001,1965,02,14,,,
IDCJAC0011,88001,1965,02,15,8.6,1,Y
IDCJAC0011,88001,1965,02,16,16.1,1,Y
IDCJAC0011,88001,1965,02,17,11.4,1,Y
IDCJAC0011,88001,1965,02,18,11.1,1,Y
IDCJAC0011,88001,1965,02,19,14.4,1,Y
IDCJAC0011,88001,1965,02,20,13.3,1,Y
IDCJAC0011,88001,1965,02,21,,,
IDCJAC0011,88001,1965,02,22,11.7,1,Y
IDCJAC0011,88001,1965,02,23,5.6,1,Y
IDCJAC0011,88001,1965,02,24,10.0,1,Y
IDCJAC0011,88001,1965,02,25,8.9,1,Y
IDCJAC0011,88001,1965,02,26,7.2,1,Y
IDCJAC0011,88001,1965,02,27,9.4,1,Y
IDCJAC0011,88001,1965,02,28,,,
IDCJAC0011,88001,1965,03,01,7.2,,Y
IDCJAC0011,88001,1965,03,02,11.7,1,Y
IDCJAC0011,88001,1965,03,03,10.6,1,Y
IDCJAC0011,88001,1965,03,04,13.9,1,Y
IDCJAC0011,88001,1965,03,05,8.9,1,Y
IDCJAC0011,88001,1965,03,06,15.6,1,Y
IDCJAC0011,88001,1965,03,07,,,
IDCJAC0011,88001,1965,03,08,6.1,1,Y
IDCJAC0011,88001,1965,03,09,7.8,1,Y
IDCJAC0011,88001,1965,03,10,2.2,1,Y
IDCJAC0011,88001,1965,03,11,1.7,1,Y
IDCJAC0011,88001,1965,03,12,12.8,1,Y
IDCJAC0011,88001,1965,03,13,7.2,1,Y
