Product code,Bureau of Meteorology station number,Year,Month,Day,Minimum temperature (Degree C),Days of accumulation of minimum temperature,Quality
IDCJAC0011,82034,1965,01,01,,,
IDCJAC0011,82034,1965,01,02,10.0,1,Y
IDCJAC0011,82034,1965,01,03,,,
IDCJAC0011,82034,1965,01,04,6.7,1,Y
IDCJAC0011,82034,1965,01,05,10.6,1,Y
IDCJAC0011,82034,1965,01,06,11.7,1,Y
IDCJAC0011,82034,1965,01,07,10.0,1,Y
IDCJAC0011,82034,1965,01,08,9.4,1,Y
IDCJAC0011,82034,1965,01,09,11.7,1,Y
IDCJAC0011,82034,1965,01,10,,,
IDCJAC0011,82034,1965,01,11,12.8,1,Y
IDCJAC0011,82034,1965,01,12,10.6,1,Y
IDCJAC0011,82034,1965,01,13,5.0,1,Y
IDCJAC0011,82034,1965,01,14,6.1,1,Y
IDCJAC0011,82034,1965,01,15,7.8,1,Y
IDCJAC0011,82034,1965,01,16,10.6,1,Y
IDCJAC0011,82034,1965,01,17,,,
IDCJAC0011,82034,1965,01,18,15.0,1,Y
IDCJAC0011,82034,1965,01,19,8.3,1,Y
IDCJAC0011,82034,1965,01,20,7.2,1,Y
IDCJAC0011,82034,1965,01,21,5.0,1,Y
IDCJAC0011,82034,1965,01,22,7.8,1,Y
IDCJAC0011,82034,1965,01,23,10.0,1,Y
IDCJAC0011,82034,1965,01,24,,,
IDCJAC0011,82034,1965,01,25,8.9,,Y
IDCJAC0011,82034,1965,01,26,10.0,1,Y
IDCJAC0011,82034,1965,01,27,10.6,1,Y
IDCJAC0011,82034,1965,01,28,8.9,1,Y
IDCJAC0011,82034,1965,01,29,10.6,1,Y
IDCJAC0011,82034,1965,01,30,12.8,1,Y
IDCJAC0011,82034,1965,01,31,,,
IDCJAC0011,82034,1965,02,01,,,
IDCJAC0011,82034,1965,02,02,10.0,1,Y
IDCJAC0011,82034,1965,02,03,1.1,1,Y
IDCJAC0011,82034,1965,02,04,9.4,1,Y
IDCJAC0011,82034,1965,02,05,8.9,1,Y
IDCJAC0011,82034,1965,02,06,11.1,1,Y
IDCJAC0011,82034,1965,02,07,,,
IDCJAC0011,82034,1965,02,08,11.1,1,Y
IDCJAC0011,82034,1965,02,09,16.7,1,Y
IDCJAC0011,82034,1965,02,10,10.6,1,Y
IDCJAC0011,82034,1965,02,11,5.0,1,Y
IDCJAC0011,82034,1965,02,12,5.6,1,Y
IDCJAC0011,82034,1965,02,13,7.8,1,Y
IDCJAC0011,82034,1965,02,14,,,
IDCJAC0011,82034,1965,02,15,10.0,1,Y
IDCJAC0011,82034,1965,02,16,17.8,1,Y
IDCJAC0011,82034,1965,02,17,16.7,1,Y
IDCJAC0011,82034,1965,02,18,12.8,1,Y
