Product code,Bureau of Meteorology station number,Year,Month,Day,Rainfall amount (millimetres),Period over which rainfall was measured (days),Quality
IDCJAC0009,80090,1906,01,01,,,
IDCJAC0009,80090,1906,01,02,,,
IDCJAC0009,80090,1906,01,03,,,
IDCJAC0009,80090,1906,01,04,,,
IDCJAC0009,80090,1906,01,05,,,
IDCJAC0009,80090,1906,01,06,,,
IDCJAC0009,80090,1906,01,07,,,
IDCJAC0009,80090,1906,01,08,,,
IDCJAC0009,80090,1906,01,09,,,
IDCJAC0009,80090,1906,01,10,,,
IDCJAC0009,80090,1906,01,11,,,
IDCJAC0009,80090,1906,01,12,,,
IDCJAC0009,80090,1906,01,13,,,
IDCJAC0009,80090,1906,01,14,,,
IDCJAC0009,80090,1906,01,15,,,
IDCJAC0009,80090,1906,01,16,,,
IDCJAC0009,80090,1906,01,17,,,
IDCJAC0009,80090,1906,01,18,,,
IDCJAC0009,80090,1906,01,19,,,
IDCJAC0009,80090,1906,01,20,,,
IDCJAC0009,80090,1906,01,21,,,
IDCJAC0009,80090,1906,01,22,,,
IDCJAC0009,80090,1906,01,23,,,
IDCJAC0009,80090,1906,01,24,,,
IDCJAC0009,80090,1906,01,25,,,
IDCJAC0009,80090,1906,01,26,,,
IDCJAC0009,80090,1906,01,27,,,
IDCJAC0009,80090,1906,01,28,,,
IDCJAC0009,80090,1906,01,29,,,
IDCJAC0009,80090,1906,01,30,,,
IDCJAC0009,80090,1906,01,31,,,
IDCJAC0009,80090,1906,02,01,,,
IDCJAC0009,80090,1906,02,02,,,
IDCJAC0009,80090,1906,02,03,,,
IDCJAC0009,80090,1906,02,04,,,
IDCJAC0009,80090,1906,02,05,,,
IDCJAC0009,80090,1906,02,06,,,
IDCJAC0009,80090,1906,02,07,,,
IDCJAC0009,80090,1906,02,08,,,
IDCJAC0009,80090,1906,02,09,,,
IDCJAC0009,80090,1906,02,10,,,
IDCJAC0009,80090,1906,02,11,,,
IDCJAC0009,80090,1906,02,12,,,
IDCJAC0009,80090,1906,02,13,,,
IDCJAC0009,80090,1906,02,14,,,
IDCJAC0009,80090,1906,02,15,,,
IDCJAC0009,80090,1906,02,16,,,
IDCJAC0009,80090,1906,02,17,,,
IDCJAC0009,80090,1906,02,18,,,
IDCJAC0009,80090,1906,02,19,,,
IDCJAC0009,80090,1906,02,20,,,
IDCJAC0009,80090,1906,02,21,,,
IDCJAC0009,80090,1906,02,22,,,
IDCJAC0009,80090,1906,02,23,,,
IDCJAC0009,80090,1906,02,24,,,
IDCJAC0009,80090,1906,02,25,,,
IDCJAC0009,80090,1906,02,26,,,
IDCJAC0009,80090,1906,02,27,,,
IDCJAC0009,80090,1906,02,28,,,
IDCJAC0009,80090,1906,03,01,,,
IDCJAC0009,80090,1906,03,02,,,
IDCJAC0009,80090,1906,03,03,,,
IDCJAC0009,80090,1906,03,04,,,
IDCJAC0009,80090,1906,03,05,,,
IDCJAC0009,80090,1906,03,06,,,
IDCJAC0009,80090,1906,03,07,,,
IDCJAC0009,80090,1906,03,08,,,
IDCJAC0009,80090,1906,03,09,,,
IDCJAC0009,80090,1906,03,10,,,
IDCJAC0009,80090,1906,03,11,,,
IDCJAC0009,80090,1906,03,12,,,
IDCJAC0009,80090,1906,03,13,,,
IDCJAC0009,80090,1906,03,14,,,
IDCJAC0009,80090,1906,03,15,,,
IDCJAC0009,80090,1906,03,16,,,
IDCJAC0009,80090,1906,03,17,,,
IDCJAC0009,80090,1906,03,18,,,
IDCJAC0009,80090,1906,03,19,,,
IDCJAC0009,80090,1906,03,20,,,
IDCJAC0009,80090,1906,03,21,,,
IDCJAC0009,80090,1906,03,22,,,
IDCJAC0009,80090,1906,03,23,,,
IDCJAC0009,80090,1906,03,24,,,
IDCJAC0009,80090,1906,03,25,,,
IDCJAC0009,80090,1906,03,26,,,
IDCJAC0009,80090,1906,03,27,,,
IDCJAC0009,80090,1906,03,28,,,
IDCJAC0009,80090,1906,03,29,,,
IDCJAC0009,80090,1906,03,30,,,
IDCJAC0009,80090,1906,03,31,,,
IDCJAC0009,80090,1906,04,01,,,
IDCJAC0009,80090,1906,04,02,,,
IDCJAC0009,80090,1906,04,03,,,
IDCJAC0009,80090,1906,04,04,,,
IDCJAC0009,80090,1906,04,05,,,
IDCJAC0009,80090,1906,04,06,,,
IDCJAC0009,80090,1906,04,07,,,
IDCJAC0009,80090,1906,04,08,,,
IDCJAC0009,80090,1906,04,09,,,
IDCJAC0009,80090,1906,04,10,,,
IDCJAC0009,80090,1906,04,11,,,
IDCJAC0009,80090,1906,04,12,,,
IDCJAC0009,80090,1906,04,13,,,
IDCJAC0009,80090,1906,04,14,,,
IDCJAC0009,80090,1906,04,15,,,
IDCJAC0009,80090,1906,04,16,,,
IDCJAC0009,80090,1906,04,17,,,
IDCJAC0009,80090,1906,04,18,,,
IDCJAC0009,80090,1906,04,19,,,
IDCJAC0009,80090,1906,04,20,,,
IDCJAC0009,80090,1906,04,21,,,
IDCJAC0009,80090,1906,04,22,,,
IDCJAC0009,80090,1906,04,23,,,
IDCJAC0009,80090,1906,04,24,,,
IDCJAC0009,80090,1906,04,25,,,
IDCJAC0009,80090,1906,04,26,,,
IDCJAC0009,80090,1906,04,27,,,
IDCJAC0009,80090,1906,04,28,,,
IDCJAC0009,80090,1906,04,29,,,
IDCJAC0009,80090,1906,04,30,,,
IDCJAC0009,80090,1906,05,01,,,
IDCJAC0009,80090,1906,05,02,,,
IDCJAC0009,80090,1906,05,03,,,
IDCJAC0009,80090,1906,05,04,,,
IDCJAC0009,80090,1906,05,05,,,
IDCJAC0009,80090,1906,05,06,,,
IDCJAC0009,80090,1906,05,07,,,
IDCJAC0009,80090,1906,05,08,,,
IDCJAC0009,80090,1906,05,09,,,
IDCJAC0009,80090,1906,05,10,,,
IDCJAC0009,80090,1906,05,11,,,
IDCJAC0009,80090,1906,05,12,,,
IDCJAC0009,80090,1906,05,13,,,
IDCJAC0009,80090,1906,05,14,,,
IDCJAC0009,80090,1906,05,15,,,
IDCJAC0009,80090,1906,05,16,,,
IDCJAC0009,80090,1906,05,17,,,
IDCJAC0009,80090,1906,05,18,,,
IDCJAC0009,80090,1906,05,19,,,
IDCJAC0009,80090,1906,05,20,,,
IDCJAC0009,80090,1906,05,21,,,
IDCJAC0009,80090,1906,05,22,,,
IDCJAC0009,80090,1906,05,23,,,
IDCJAC0009,80090,1906,05,24,,,
IDCJAC0009,80090,1906,05,25,,,
IDCJAC0009,80090,1906,05,26,,,
IDCJAC0009,80090,1906,05,27,,,
IDCJAC0009,80090,1906,05,28,,,
IDCJAC0009,80090,1906,05,29,,,
IDCJAC0009,80090,1906,05,30,,,
IDCJAC0009,80090,1906,05,31,,,
IDCJAC0009,80090,1906,06,01,,,
IDCJAC0009,80090,1906,06,02,,,
IDCJAC0009,80090,1906,06,03,,,
IDCJAC0009,80090,1906,06,04,,,
IDCJAC0009,80090,1906,06,05,,,
IDCJAC0009,80090,1906,06,06,,,
IDCJAC0009,80090,1906,06,07,,,
IDCJAC0009,80090,1906,06,08,,,
IDCJAC0009,80090,1906,06,09,,,
IDCJAC0009,80090,1906,06,10,,,
IDCJAC0009,80090,1906,06,11,,,
IDCJAC0009,80090,1906,06,12,,,
IDCJAC0009,80090,1906,06,13,,,
IDCJAC0009,80090,1906,06,14,,,
IDCJAC0009,80090,1906,06,15,,,
IDCJAC0009,80090,1906,06,16,,,
IDCJAC0009,80090,1906,06,17,,,
IDCJAC0009,80090,1906,06,18,,,
IDCJAC0009,80090,1906,06,19,,,
IDCJAC0009,80090,1906,06,20,,,
IDCJAC0009,80090,1906,06,21,,,
IDCJAC0009,80090,1906,06,22,,,
IDCJAC0009,80090,1906,06,23,,,
IDCJAC0009,80090,1906,06,24,,,
IDCJAC0009,80090,1906,06,25,,,
IDCJAC0009,80090,1906,06,26,,,
IDCJAC0009,80090,1906,06,27,,,
IDCJAC0009,80090,1906,06,28,,,
IDCJAC0009,80090,1906,06,29,,,
IDCJAC0009,80090,1906,06,30,,,
IDCJAC0009,80090,1906,07,01,,,
IDCJAC0009,80090,1906,07,02,,,
IDCJAC0009,80090,1906,07,03,,,
IDCJAC0009,80090,1906,07,04,,,
IDCJAC0009,80090,1906,07,05,,,
IDCJAC0009,80090,1906,07,06,,,
IDCJAC0009,80090,1906,07,07,,,
IDCJAC0009,80090,1906,07,08,,,
IDCJAC0009,80090,1906,07,09,,,
IDCJAC0009,80090,1906,07,10,,,
IDCJAC0009,80090,1906,07,11,,,
IDCJAC0009,80090,1906,07,12,,,
IDCJAC0009,80090,1906,07,13,,,
IDCJAC0009,80090,1906,07,14,,,
IDCJAC0009,80090,1906,07,15,,,
IDCJAC0009,80090,1906,07,16,,,
IDCJAC0009,80090,1906,07,17,,,
IDCJAC0009,80090,1906,07,18,,,
IDCJAC0009,80090,1906,07,19,,,
IDCJAC0009,80090,1906,07,20,,,
IDCJAC0009,80090,1906,07,21,,,
IDCJAC0009,80090,1906,07,22,,,
IDCJAC0009,80090,1906,07,23,,,
IDCJAC0009,80090,1906,07,24,,,
IDCJAC0009,80090,1906,07,25,,,
IDCJAC0009,80090,1906,07,26,,,
IDCJAC0009,80090,1906,07,27,0.0,,Y
IDCJAC0009,80090,1906,07,28,6.4,1,Y
IDCJAC0009,80090,1906,07,29,0.5,1,Y
IDCJAC0009,80090,1906,07,30,0.8,1,Y
IDCJAC0009,80090,1906,07,31,1.5,1,Y
IDCJAC0009,80090,1906,08,01,1.0,1,Y
IDCJAC0009,80090,1906,08,02,0.0,,Y
IDCJAC0009,80090,1906,08,03,0.0,,Y
IDCJAC0009,80090,1906,08,04,0.5,1,Y
IDCJAC0009,80090,1906,08,05,0.5,1,Y
IDCJAC0009,80090,1906,08,06,0.0,,Y
IDCJAC0009,80090,1906,08,07,0.0,,Y
IDCJAC0009,80090,1906,08,08,0.0,,Y
IDCJAC0009,80090,1906,08,09,0.0,,Y
IDCJAC0009,80090,1906,08,10,2.8,1,Y
IDCJAC0009,80090,1906,08,11,0.0,,Y
IDCJAC0009,80090,1906,08,12,0.0,,Y
IDCJAC0009,80090,1906,08,13,0.0,,Y
IDCJAC0009,80090,1906,08,14,0.0,,Y
IDCJAC0009,80090,1906,08,15,0.0,,Y
IDCJAC0009,80090,1906,08,16,0.0,,Y
IDCJAC0009,80090,1906,08,17,5.3,1,Y
IDCJAC0009,80090,1906,08,18,7.6,1,Y
IDCJAC0009,80090,1906,08,19,0.0,,Y
IDCJAC0009,80090,1906,08,20,0.0,,Y
IDCJAC0009,80090,1906,08,21,0.0,,Y
IDCJAC0009,80090,1906,08,22,0.0,,Y
IDCJAC0009,80090,1906,08,23,2.3,1,Y
IDCJAC0009,80090,1906,08,24,0.0,,Y
