Product code,Bureau of Meteorology station number,Year,Month,Day,Rainfall amount (millimetres),Period over which rainfall was measured (days),Quality
IDCJAC0009,80114,1885,01,01,,,
IDCJAC0009,80114,1885,01,02,,,
IDCJAC0009,80114,1885,01,03,,,
IDCJAC0009,80114,1885,01,04,,,
IDCJAC0009,80114,1885,01,05,,,
IDCJAC0009,80114,1885,01,06,,,
IDCJAC0009,80114,1885,01,07,,,
IDCJAC0009,80114,1885,01,08,,,
IDCJAC0009,80114,1885,01,09,,,
IDCJAC0009,80114,1885,01,10,,,
IDCJAC0009,80114,1885,01,11,,,
IDCJAC0009,80114,1885,01,12,,,
IDCJAC0009,80114,1885,01,13,,,
IDCJAC0009,80114,1885,01,14,,,
IDCJAC0009,80114,1885,01,15,,,
IDCJAC0009,80114,1885,01,16,,,
IDCJAC0009,80114,1885,01,17,,,
IDCJAC0009,80114,1885,01,18,,,
IDCJAC0009,80114,1885,01,19,,,
IDCJAC0009,80114,1885,01,20,,,
IDCJAC0009,80114,1885,01,21,,,
IDCJAC0009,80114,1885,01,22,,,
IDCJAC0009,80114,1885,01,23,,,
IDCJAC0009,80114,1885,01,24,,,
IDCJAC0009,80114,1885,01,25,,,
IDCJAC0009,80114,1885,01,26,,,
IDCJAC0009,80114,1885,01,27,,,
IDCJAC0009,80114,1885,01,28,,,
IDCJAC0009,80114,1885,01,29,,,
IDCJAC0009,80114,1885,01,30,,,
IDCJAC0009,80114,1885,01,31,,,
IDCJAC0009,80114,1885,02,01,,,
IDCJAC0009,80114,1885,02,02,,,
IDCJAC0009,80114,1885,02,03,,,
IDCJAC0009,80114,1885,02,04,,,
IDCJAC0009,80114,1885,02,05,,,
IDCJAC0009,80114,1885,02,06,,,
IDCJAC0009,80114,1885,02,07,,,
IDCJAC0009,80114,1885,02,08,,,
IDCJAC0009,80114,1885,02,09,,,
IDCJAC0009,80114,1885,02,10,,,
IDCJAC0009,80114,1885,02,11,,,
IDCJAC0009,80114,1885,02,12,,,
IDCJAC0009,80114,1885,02,13,,,
IDCJAC0009,80114,1885,02,14,,,
IDCJAC0009,80114,1885,02,15,,,
IDCJAC0009,80114,1885,02,16,,,
IDCJAC0009,80114,1885,02,17,,,
IDCJAC0009,80114,1885,02,18,,,
IDCJAC0009,80114,1885,02,19,,,
IDCJAC0009,80114,1885,02,20,,,
IDCJAC0009,80114,1885,02,21,,,
IDCJAC0009,80114,1885,02,22,,,
IDCJAC0009,80114,1885,02,23,,,
IDCJAC0009,80114,1885,02,24,,,
IDCJAC0009,80114,1885,02,25,,,
IDCJAC0009,80114,1885,02,26,,,
IDCJAC0009,80114,1885,02,27,,,
IDCJAC0009,80114,1885,02,28,,,
IDCJAC0009,80114,1885,03,01,,,
IDCJAC0009,80114,1885,03,02,,,
IDCJAC0009,80114,1885,03,03,,,
IDCJAC0009,80114,1885,03,04,,,
IDCJAC0009,80114,1885,03,05,,,
IDCJAC0009,80114,1885,03,06,,,
IDCJAC0009,80114,1885,03,07,,,
IDCJAC0009,80114,1885,03,08,,,
IDCJAC0009,80114,1885,03,09,,,
IDCJAC0009,80114,1885,03,10,,,
IDCJAC0009,80114,1885,03,11,,,
IDCJAC0009,80114,1885,03,12,,,
IDCJAC0009,80114,1885,03,13,,,
IDCJAC0009,80114,1885,03,14,,,
IDCJAC0009,80114,1885,03,15,,,
IDCJAC0009,80114,1885,03,16,,,
IDCJAC0009,80114,1885,03,17,,,
IDCJAC0009,80114,1885,03,18,,,
IDCJAC0009,80114,1885,03,19,,,
IDCJAC0009,80114,1885,03,20,,,
IDCJAC0009,80114,1885,03,21,,,
IDCJAC0009,80114,1885,03,22,,,
IDCJAC0009,80114,1885,03,23,,,
IDCJAC0009,80114,1885,03,24,,,
IDCJAC0009,80114,1885,03,25,,,
IDCJAC0009,80114,1885,03,26,,,
IDCJAC0009,80114,1885,03,27,,,
IDCJAC0009,80114,1885,03,28,,,
IDCJAC0009,80114,1885,03,29,,,
IDCJAC0009,80114,1885,03,30,,,
IDCJAC0009,80114,1885,03,31,,,
IDCJAC0009,80114,1885,04,01,0.0,,Y
IDCJAC0009,80114,1885,04,02,0.0,,Y
IDCJAC0009,80114,1885,04,03,0.0,,Y
IDCJAC0009,80114,1885,04,04,0.0,,Y
IDCJAC0009,80114,1885,04,05,0.0,,Y
IDCJAC0009,80114,1885,04,06,0.0,,Y
IDCJAC0009,80114,1885,04,07,0.0,,Y
IDCJAC0009,80114,1885,04,08,0.0,,Y
IDCJAC0009,80114,1885,04,09,0.0,,Y
IDCJAC0009,80114,1885,04,10,0.0,,Y
IDCJAC0009,80114,1885,04,11,0.0,,Y
IDCJAC0009,80114,1885,04,12,0.0,,Y
IDCJAC0009,80114,1885,04,13,6.6,1,Y
IDCJAC0009,80114,1885,04,14,31.8,1,Y
IDCJAC0009,80114,1885,04,15,0.0,,Y
IDCJAC0009,80114,1885,04,16,0.0,,Y
IDCJAC0009,80114,1885,04,17,0.0,,Y
IDCJAC0009,80114,1885,04,18,0.0,,Y
IDCJAC0009,80114,1885,04,19,0.0,,Y
IDCJAC0009,80114,1885,04,20,0.0,,Y
IDCJAC0009,80114,1885,04,21,0.0,,Y
IDCJAC0009,80114,1885,04,22,0.0,,Y
IDCJAC0009,80114,1885,04,23,0.0,,Y
IDCJAC0009,80114,1885,04,24,0.0,,Y
IDCJAC0009,80114,1885,04,25,0.0,,Y
IDCJAC0009,80114,1885,04,26,0.3,1,Y
IDCJAC0009,80114,1885,04,27,0.0,,Y
IDCJAC0009,80114,1885,04,28,0.0,,Y
IDCJAC0009,80114,1885,04,29,0.0,,Y
IDCJAC0009,80114,1885,04,30,0.0,,Y
IDCJAC0009,80114,1885,05,01,0.0,,Y
IDCJAC0009,80114,1885,05,02,0.0,,Y
IDCJAC0009,80114,1885,05,03,0.0,,Y
IDCJAC0009,80114,1885,05,04,0.0,,Y
IDCJAC0009,80114,1885,05,05,0.0,,Y
IDCJAC0009,80114,1885,05,06,0.0,,Y
IDCJAC0009,80114,1885,05,07,0.0,,Y
IDCJAC0009,80114,1885,05,08,0.0,,Y
IDCJAC0009,80114,1885,05,09,0.0,,Y
IDCJAC0009,80114,1885,05,10,0.0,,Y
IDCJAC0009,80114,1885,05,11,0.0,,Y
IDCJAC0009,80114,1885,05,12,0.0,,Y
IDCJAC0009,80114,1885,05,13,0.0,,Y
IDCJAC0009,80114,1885,05,14,0.0,,Y
IDCJAC0009,80114,1885,05,15,2.3,1,Y
IDCJAC0009,80114,1885,05,16,5.3,1,Y
IDCJAC0009,80114,1885,05,17,0.0,,Y
IDCJAC0009,80114,1885,05,18,0.0,,Y
IDCJAC0009,80114,1885,05,19,0.0,,Y
