Product code,Bureau of Meteorology station number,Year,Month,Day,Rainfall amount (millimetres),Period over which rainfall was measured (days),Quality
IDCJAC0009,81068,1907,01,01,0.0,,Y
IDCJAC0009,81068,1907,01,02,0.0,,Y
IDCJAC0009,81068,1907,01,03,0.0,,Y
IDCJAC0009,81068,1907,01,04,0.0,,Y
IDCJAC0009,81068,1907,01,05,0.0,,Y
IDCJAC0009,81068,1907,01,06,0.0,,Y
IDCJAC0009,81068,1907,01,07,0.0,,Y
IDCJAC0009,81068,1907,01,08,0.0,,Y
IDCJAC0009,81068,1907,01,09,0.0,,Y
IDCJAC0009,81068,1907,01,10,0.0,,Y
IDCJAC0009,81068,1907,01,11,0.0,,Y
IDCJAC0009,81068,1907,01,12,0.0,,Y
IDCJAC0009,81068,1907,01,13,0.0,,Y
IDCJAC0009,81068,1907,01,14,0.0,,Y
IDCJAC0009,81068,1907,01,15,0.0,,Y
IDCJAC0009,81068,1907,01,16,0.0,,Y
IDCJAC0009,81068,1907,01,17,0.0,,Y
IDCJAC0009,81068,1907,01,18,0.0,,Y
IDCJAC0009,81068,1907,01,19,0.0,,Y
IDCJAC0009,81068,1907,01,20,0.0,,Y
IDCJAC0009,81068,1907,01,21,0.0,,Y
IDCJAC0009,81068,1907,01,22,0.0,,Y
IDCJAC0009,81068,1907,01,23,0.0,,Y
IDCJAC0009,81068,1907,01,24,1.8,1,Y
IDCJAC0009,81068,1907,01,25,14.2,1,Y
IDCJAC0009,81068,1907,01,26,0.0,,Y
IDCJAC0009,81068,1907,01,27,0.0,,Y
IDCJAC0009,81068,1907,01,28,0.0,,Y
IDCJAC0009,81068,1907,01,29,0.0,,Y
IDCJAC0009,81068,1907,01,30,0.0,,Y
IDCJAC0009,81068,1907,01,31,0.0,,Y
IDCJAC0009,81068,1907,02,01,0.0,,Y
IDCJAC0009,81068,1907,02,02,0.0,,Y
IDCJAC0009,81068,1907,02,03,0.0,,Y
IDCJAC0009,81068,1907,02,04,0.0,,Y
IDCJAC0009,81068,1907,02,05,0.0,,Y
IDCJAC0009,81068,1907,02,06,41.9,1,Y
IDCJAC0009,81068,1907,02,07,0.0,,Y
IDCJAC0009,81068,1907,02,08,0.0,,Y
IDCJAC0009,81068,1907,02,09,0.0,,Y
IDCJAC0009,81068,1907,02,10,0.0,,Y
IDCJAC0009,81068,1907,02,11,0.0,,Y
IDCJAC0009,81068,1907,02,12,0.0,,Y
IDCJAC0009,81068,1907,02,13,0.0,,Y
IDCJAC0009,81068,1907,02,14,0.0,,Y
IDCJAC0009,81068,1907,02,15,0.0,,Y
IDCJAC0009,81068,1907,02,16,0.0,,Y
IDCJAC0009,81068,1907,02,17,0.0,,Y
IDCJAC0009,81068,1907,02,18,0.0,,Y
IDCJAC0009,81068,1907,02,19,0.0,,Y
IDCJAC0009,81068,1907,02,20,0.0,,Y
IDCJAC0009,81068,1907,02,21,0.0,,Y
IDCJAC0009,81068,1907,02,22,0.0,,Y
IDCJAC0009,81068,1907,02,23,0.0,,Y
IDCJAC0009,81068,1907,02,24,0.0,,Y
IDCJAC0009,81068,1907,02,25,0.0,,Y
IDCJAC0009,81068,1907,02,26,0.0,,Y
IDCJAC0009,81068,1907,02,27,0.0,,Y
IDCJAC0009,81068,1907,02,28,0.0,,Y
IDCJAC0009,81068,1907,03,01,0.0,,Y
IDCJAC0009,81068,1907,03,02,0.0,,Y
IDCJAC0009,81068,1907,03,03,0.0,,Y
IDCJAC0009,81068,1907,03,04,0.0,,Y
IDCJAC0009,81068,1907,03,05,12.7,1,Y
IDCJAC0009,81068,1907,03,06,0.0,,Y
IDCJAC0009,81068,1907,03,07,0.0,,Y
IDCJAC0009,81068,1907,03,08,0.0,,Y
IDCJAC0009,81068,1907,03,09,0.0,,Y
IDCJAC0009,81068,1907,03,10,0.0,,Y
IDCJAC0009,81068,1907,03,11,0.0,,Y
IDCJAC0009,81068,1907,03,12,0.0,,Y
IDCJAC0009,81068,1907,03,13,0.0,,Y
IDCJAC0009,81068,1907,03,14,0.0,,Y
IDCJAC0009,81068,1907,03,15,0.0,,Y
IDCJAC0009,81068,1907,03,16,0.0,,Y
IDCJAC0009,81068,1907,03,17,0.0,,Y
IDCJAC0009,81068,1907,03,18,0.0,,Y
IDCJAC0009,81068,1907,03,19,1.5,1,Y
IDCJAC0009,81068,1907,03,20,0.0,,Y
IDCJAC0009,81068,1907,03,21,0.0,,Y
IDCJAC0009,81068,1907,03,22,0.0,,Y
IDCJAC0009,81068,1907,03,23,0.0,,Y
