Product code,Bureau of Meteorology station number,Year,Month,Day,Rainfall amount (millimetres),Period over which rainfall was measured (days),Quality
IDCJAC0009,81064,1903,01,01,0.0,,Y
IDCJAC0009,81064,1903,01,02,0.0,,Y
IDCJAC0009,81064,1903,01,03,0.0,,Y
IDCJAC0009,81064,1903,01,04,0.0,,Y
IDCJAC0009,81064,1903,01,05,0.0,,Y
IDCJAC0009,81064,1903,01,06,8.4,1,Y
IDCJAC0009,81064,1903,01,07,0.0,,Y
IDCJAC0009,81064,1903,01,08,0.0,,Y
IDCJAC0009,81064,1903,01,09,0.0,,Y
IDCJAC0009,81064,1903,01,10,0.0,,Y
IDCJAC0009,81064,1903,01,11,0.0,,Y
IDCJAC0009,81064,1903,01,12,0.0,,Y
IDCJAC0009,81064,1903,01,13,0.0,,Y
IDCJAC0009,81064,1903,01,14,0.0,,Y
IDCJAC0009,81064,1903,01,15,0.0,,Y
IDCJAC0009,81064,1903,01,16,0.0,,Y
IDCJAC0009,81064,1903,01,17,0.0,,Y
IDCJAC0009,81064,1903,01,18,0.0,,Y
IDCJAC0009,81064,1903,01,19,0.0,,Y
IDCJAC0009,81064,1903,01,20,0.0,,Y
IDCJAC0009,81064,1903,01,21,1.0,1,Y
IDCJAC0009,81064,1903,01,22,0.0,,Y
IDCJAC0009,81064,1903,01,23,0.0,,Y
IDCJAC0009,81064,1903,01,24,0.0,,Y
IDCJAC0009,81064,1903,01,25,0.0,,Y
IDCJAC0009,81064,1903,01,26,0.0,,Y
IDCJAC0009,81064,1903,01,27,0.0,,Y
IDCJAC0009,81064,1903,01,28,0.0,,Y
IDCJAC0009,81064,1903,01,29,0.0,,Y
IDCJAC0009,81064,1903,01,30,0.0,,Y
IDCJAC0009,81064,1903,01,31,0.0,,Y
IDCJAC0009,81064,1903,02,01,0.0,,Y
IDCJAC0009,81064,1903,02,02,0.0,,Y
IDCJAC0009,81064,1903,02,03,0.0,,Y
IDCJAC0009,81064,1903,02,04,0.0,,Y
IDCJAC0009,81064,1903,02,05,0.0,,Y
IDCJAC0009,81064,1903,02,06,0.0,,Y
IDCJAC0009,81064,1903,02,07,0.0,,Y
IDCJAC0009,81064,1903,02,08,0.0,,Y
IDCJAC0009,81064,1903,02,09,0.0,,Y
IDCJAC0009,81064,1903,02,10,0.0,,Y
IDCJAC0009,81064,1903,02,11,0.0,,Y
IDCJAC0009,81064,1903,02,12,0.0,,Y
IDCJAC0009,81064,1903,02,13,0.0,,Y
IDCJAC0009,81064,1903,02,14,0.0,,Y
IDCJAC0009,81064,1903,02,15,0.0,,Y
IDCJAC0009,81064,1903,02,16,7.9,1,Y
IDCJAC0009,81064,1903,02,17,1.8,1,Y
IDCJAC0009,81064,1903,02,18,7.6,1,Y
IDCJAC0009,81064,1903,02,19,0.8,1,Y
IDCJAC0009,81064,1903,02,20,0.0,,Y
IDCJAC0009,81064,1903,02,21,0.0,,Y
IDCJAC0009,81064,1903,02,22,0.0,,Y
IDCJAC0009,81064,1903,02,23,0.0,,Y
IDCJAC0009,81064,1903,02,24,0.0,,Y
IDCJAC0009,81064,1903,02,25,0.0,,Y
IDCJAC0009,81064,1903,02,26,0.0,,Y
IDCJAC0009,81064,1903,02,27,0.0,,Y
IDCJAC0009,81064,1903,02,28,0.0,,Y
IDCJAC0009,81064,1903,03,01,0.0,,Y
IDCJAC0009,81064,1903,03,02,0.0,,Y
IDCJAC0009,81064,1903,03,03,8.4,1,Y
IDCJAC0009,81064,1903,03,04,16.8,1,Y
IDCJAC0009,81064,1903,03,05,1.0,1,Y
IDCJAC0009,81064,1903,03,06,0.0,,Y
IDCJAC0009,81064,1903,03,07,0.0,,Y
IDCJAC0009,81064,1903,03,08,0.0,,Y
IDCJAC0009,81064,1903,03,09,9.4,1,Y
IDCJAC0009,81064,1903,03,10,0.0,,Y
IDCJAC0009,81064,1903,03,11,0.0,,Y
IDCJAC0009,81064,1903,03,12,10.4,1,Y
IDCJAC0009,81064,1903,03,13,2.5,1,Y
IDCJAC0009,81064,1903,03,14,0.0,,Y
IDCJAC0009,81064,1903,03,15,0.0,,Y
IDCJAC0009,81064,1903,03,16,0.0,,Y
IDCJAC0009,81064,1903,03,17,0.0,,Y
IDCJAC0009,81064,1903,03,18,0.0,,Y
IDCJAC0009,81064,1903,03,19,0.0,,Y
IDCJAC0009,81064,1903,03,20,0.0,,Y
IDCJAC0009,81064,1903,03,21,0.0,,Y
IDCJAC0009,81064,1903,03,22,0.0,,Y
IDCJAC0009,81064,1903,03,23,0.0,,Y
IDCJAC0009,81064,1903,03,24,0.0,,Y
IDCJAC0009,81064,1903,03,25,0.0,,Y
IDCJAC0009,81064,1903,03,26,0.0,,Y
IDCJAC0009,81064,1903,03,27,0.0,,Y
IDCJAC0009,81064,1903,03,28,9.9,1,Y
IDCJAC0009,81064,1903,03,29,3.6,1,Y
IDCJAC0009,81064,1903,03,30,0.0,,Y
IDCJAC0009,81064,1903,03,31,0.0,,Y
IDCJAC0009,81064,1903,04,01,0.0,,Y
IDCJAC0009,81064,1903,04,02,0.0,,Y
IDCJAC0009,81064,1903,04,03,0.0,,Y
IDCJAC0009,81064,1903,04,04,12.7,1,Y
IDCJAC0009,81064,1903,04,05,0.0,,Y
IDCJAC0009,81064,1903,04,06,0.0,,Y
IDCJAC0009,81064,1903,04,07,0.0,,Y
IDCJAC0009,81064,1903,04,08,0.0,,Y
IDCJAC0009,81064,1903,04,09,0.0,,Y
IDCJAC0009,81064,1903,04,10,0.0,,Y
IDCJAC0009,81064,1903,04,11,14.7,1,Y
IDCJAC0009,81064,1903,04,12,0.0,,Y
IDCJAC0009,81064,1903,04,13,0.0,,Y
IDCJAC0009,81064,1903,04,14,0.0,,Y
IDCJAC0009,81064,1903,04,15,0.0,,Y
IDCJAC0009,81064,1903,04,16,0.0,,Y
IDCJAC0009,81064,1903,04,17,0.0,,Y
IDCJAC0009,81064,1903,04,18,0.0,,Y
IDCJAC0009,81064,1903,04,19,0.0,,Y
IDCJAC0009,81064,1903,04,20,0.0,,Y
IDCJAC0009,81064,1903,04,21,0.0,,Y
IDCJAC0009,81064,1903,04,22,0.0,,Y
IDCJAC0009,81064,1903,04,23,8.1,1,Y
IDCJAC0009,81064,1903,04,24,2.5,1,Y
IDCJAC0009,81064,1903,04,25,11.9,1,Y
IDCJAC0009,81064,1903,04,26,11.4,1,Y
IDCJAC0009,81064,1903,04,27,6.4,1,Y
IDCJAC0009,81064,1903,04,28,0.0,,Y
IDCJAC0009,81064,1903,04,29,0.0,,Y
IDCJAC0009,81064,1903,04,30,5.6,1,Y
IDCJAC0009,81064,1903,05,01,0.0,,Y
IDCJAC0009,81064,1903,05,02,0.0,,Y
IDCJAC0009,81064,1903,05,03,0.0,,Y
IDCJAC0009,81064,1903,05,04,0.0,,Y
IDCJAC0009,81064,1903,05,05,0.0,,Y
IDCJAC0009,81064,1903,05,06,0.0,,Y
IDCJAC0009,81064,1903,05,07,0.0,,Y
IDCJAC0009,81064,1903,05,08,0.0,,Y
IDCJAC0009,81064,1903,05,09,0.0,,Y
IDCJAC0009,81064,1903,05,10,0.0,,Y
IDCJAC0009,81064,1903,05,11,0.0,,Y
IDCJAC0009,81064,1903,05,12,0.0,,Y
IDCJAC0009,81064,1903,05,13,0.0,,Y
IDCJAC0009,81064,1903,05,14,0.0,,Y
IDCJAC0009,81064,1903,05,15,0.0,,Y
IDCJAC0009,81064,1903,05,16,0.0,,Y
IDCJAC0009,81064,1903,05,17,0.0,,Y
IDCJAC0009,81064,1903,05,18,0.0,,Y
IDCJAC0009,81064,1903,05,19,0.0,,Y
IDCJAC0009,81064,1903,05,20,0.0,,Y
IDCJAC0009,81064,1903,05,21,4.6,1,Y
IDCJAC0009,81064,1903,05,22,8.4,1,Y
IDCJAC0009,81064,1903,05,23,1.3,1,Y
IDCJAC0009,81064,1903,05,24,1.8,1,Y
IDCJAC0009,81064,1903,05,25,0.0,,Y
IDCJAC0009,81064,1903,05,26,0.0,,Y
IDCJAC0009,81064,1903,05,27,0.0,,Y
IDCJAC0009,81064,1903,05,28,0.0,,Y
IDCJAC0009,81064,1903,05,29,0.0,,Y
IDCJAC0009,81064,1903,05,30,0.0,,Y
IDCJAC0009,81064,1903,05,31,0.0,,Y
IDCJAC0009,81064,1903,06,01,0.0,,Y
IDCJAC0009,81064,1903,06,02,0.0,,Y
IDCJAC0009,81064,1903,06,03,0.0,,Y
IDCJAC0009,81064,1903,06,04,0.0,,Y
IDCJAC0009,81064,1903,06,05,3.8,1,Y
IDCJAC0009,81064,1903,06,06,20.3,1,Y
IDCJAC0009,81064,1903,06,07,8.4,1,Y
IDCJAC0009,81064,1903,06,08,17.5,1,Y
IDCJAC0009,81064,1903,06,09,2.3,1,Y
IDCJAC0009,81064,1903,06,10,0.0,,Y
IDCJAC0009,81064,1903,06,11,0.0,,Y
IDCJAC0009,81064,1903,06,12,11.7,1,Y
IDCJAC0009,81064,1903,06,13,1.0,1,Y
IDCJAC0009,81064,1903,06,14,0.0,,Y
IDCJAC0009,81064,1903,06,15,2.0,1,Y
IDCJAC0009,81064,1903,06,16,7.4,1,Y
IDCJAC0009,81064,1903,06,17,0.0,,Y
IDCJAC0009,81064,1903,06,18,0.0,,Y
IDCJAC0009,81064,1903,06,19,0.0,,Y
IDCJAC0009,81064,1903,06,20,5.3,1,Y
IDCJAC0009,81064,1903,06,21,1.0,1,Y
IDCJAC0009,81064,1903,06,22,1.8,1,Y
IDCJAC0009,81064,1903,06,23,1.5,1,Y
IDCJAC0009,81064,1903,06,24,0.0,,Y
IDCJAC0009,81064,1903,06,25,0.0,,Y
IDCJAC0009,81064,1903,06,26,0.0,,Y
IDCJAC0009,81064,1903,06,27,0.0,,Y
IDCJAC0009,81064,1903,06,28,0.0,,Y
IDCJAC0009,81064,1903,06,29,0.0,,Y
IDCJAC0009,81064,1903,06,30,4.1,1,Y
IDCJAC0009,81064,1903,07,01,3.3,1,Y
IDCJAC0009,81064,1903,07,02,2.0,1,Y
IDCJAC0009,81064,1903,07,03,0.0,,Y
IDCJAC0009,81064,1903,07,04,7.9,1,Y
IDCJAC0009,81064,1903,07,05,0.0,,Y
IDCJAC0009,81064,1903,07,06,2.3,1,Y
IDCJAC0009,81064,1903,07,07,0.0,,Y
IDCJAC0009,81064,1903,07,08,0.0,,Y
IDCJAC0009,81064,1903,07,09,0.0,,Y
IDCJAC0009,81064,1903,07,10,0.0,,Y
IDCJAC0009,81064,1903,07,11,0.0,,Y
IDCJAC0009,81064,1903,07,12,0.0,,Y
IDCJAC0009,81064,1903,07,13,0.0,,Y
IDCJAC0009,81064,1903,07,14,17.3,1,Y
IDCJAC0009,81064,1903,07,15,4.6,1,Y
IDCJAC0009,81064,1903,07,16,12.4,1,Y
IDCJAC0009,81064,1903,07,17,12.7,1,Y
IDCJAC0009,81064,1903,07,18,4.1,1,Y
IDCJAC0009,81064,1903,07,19,0.0,,Y
IDCJAC0009,81064,1903,07,20,1.0,1,Y
IDCJAC0009,81064,1903,07,21,0.0,,Y
IDCJAC0009,81064,1903,07,22,0.0,,Y
IDCJAC0009,81064,1903,07,23,0.0,,Y
IDCJAC0009,81064,1903,07,24,0.0,,Y
IDCJAC0009,81064,1903,07,25,0.0,,Y
IDCJAC0009,81064,1903,07,26,1.0,1,Y
IDCJAC0009,81064,1903,07,27,0.0,,Y
IDCJAC0009,81064,1903,07,28,0.0,,Y
IDCJAC0009,81064,1903,07,29,6.6,1,Y
IDCJAC0009,81064,1903,07,30,0.0,,Y
IDCJAC0009,81064,1903,07,31,0.0,,Y
IDCJAC0009,81064,1903,08,01,2.8,1,Y
IDCJAC0009,81064,1903,08,02,0.0,,Y
